chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr6	27558457	27558640	human_hypo	Human-specific	184	4	-25.2554836218904	0.7235	0.7477	0.9016	0.8967	0.8633	0.8861	1.32305347021849e-21	0.182715668760789	1.07590966817978e-21
chr21	32699201	32699448	human_hypo	Human-specific	248	5	-25.2469878935998	0.6391	0.5368	0.7943	0.831	0.8104	0.6992	7.37966374397393e-11	0.00559524942485931	1.13469159176209e-10
chr5	39103790	39105103	human_hypo	Human-specific	1314	6	-25.2356516014723	0.5401	0.6453	0.8878	0.8418	0.912	0.858	1.68852962371313e-18	0.00293957733945315	2.33161968114001e-23
chr22	38215590	38215742	human_hypo	Human-specific	153	4	-25.233423057781	0.6329	0.644	0.9065	0.8942	0.9306	0.9226	5.60143775116134e-23	0.00109936135086142	8.86782303011378e-25
chr13	98990787	98991186	human_hypo	Human-specific	400	5	-25.2311432434211	0.3955	0.3192	0.6497	0.4295	0.8503	0.5096	4.51202593465898e-12	7.23166340136296e-07	2.00520742180501e-23
chr5	59006080	59007529	human_hypo	Human-specific	1450	4	-25.2259571415805	0.613	0.4221	0.7405	0.6136	0.8148	0.8818	1.46836603240498e-14	1.25190862938956e-15	1.53372765814982e-36
chr22	47130339	47130560	human_hypo	Human-specific	222	4	-25.2245787519348	0.4228	0.3283	0.5616	0.5759	0.6088	0.8518	1.83844514157166e-13	1.19153325818225e-05	1.14784754776525e-21
chr3	58059417	58059919	human_hypo	Human-specific	503	5	-25.2148462349159	0.8091	0.6909	0.9156	0.8585	0.947	0.8469	1.8513803130409e-24	0.343153313932326	8.00653949769228e-17
chr16	51193786	51194857	human_hypo	Human-specific	1072	6	-25.2133159708752	0.7388	0.3736	0.9113	0.6261	0.8994	0.7754	2.83451895956732e-30	0.000222750866047766	7.01710544199839e-30
chr15	59309321	59309418	human_hypo	Human-specific	98	4	-25.2097988468974	0.759	0.4284	0.88	0.7056	0.934	0.9596	3.86801191415312e-13	4.5831737185523e-14	4.87944096123663e-24
chr6	42411100	42411559	human_hypo	Human-specific	460	5	-25.2043589230096	0.4538	0.6291	0.5965	0.8471	0.566	0.7765	9.71728537837684e-24	2.08058420896558e-06	2.2589220368747e-09
chr2	7162171	7162451	human_hypo	Human-specific	281	4	-25.1884747919413	0.6169	0.5198	0.7959	0.7551	0.805	0.8206	2.66247488616506e-16	0.355907009892133	1.02352999378988e-18
chr1	6982887	6983125	human_hypo	Human-specific	239	6	-25.177962908329	0.6432	0.5339	0.8035	0.6821	0.8858	0.6354	3.78375911884056e-11	0.480856621137386	3.71544135174016e-10
chr16	83658568	83658824	human_hypo	Human-specific	257	4	-25.1767610356503	0.8574	0.7098	0.976	0.9448	0.9363	0.9483	2.15355757361217e-21	0.0023293778344716	9.42284144179585e-13
chr12	129024055	129024388	human_hypo	Human-specific	334	5	-25.170040595657	0.8675	0.5889	0.9757	0.8891	0.9595	0.9536	1.26312909599593e-11	0.00756212806572078	4.88156696486239e-10
chr15	35460638	35460844	human_hypo	Human-specific	207	4	-25.1467315732304	0.4991	0.5491	0.6336	0.8237	0.8237	0.941	4.60877056317655e-14	2.54745820899233e-16	2.6003690326593e-43
chr15	99316969	99317144	human_hypo	Human-specific	176	4	-25.1292655488758	0.5972	0.439	0.7286	0.7227	0.8492	0.6612	8.56039040978893e-12	0.44422951473634	1.90726335769539e-16
chr1	87314247	87315383	human_hypo	Human-specific	1137	4	-25.1216122563054	0.4972	0.7606	0.8307	0.9128	0.8521	0.9229	6.37308314638859e-31	0.0311939119850521	7.90477800097896e-39
chr8	11828095	11828386	human_hypo	Human-specific	292	5	-25.1088627635888	0.8352	0.7249	0.963	0.9468	0.9576	0.9184	3.52031285564154e-16	0.0687443574040622	4.41949415096889e-13
chr9	16333054	16333936	human_hypo	Human-specific	883	4	-25.1042338357991	0.5727	0.1977	0.8883	0.6146	0.9485	0.8296	4.6041151021264e-52	7.94404310028965e-14	7.8864008458401e-77
chr22	37838338	37839155	human_hypo	Human-specific	818	5	-25.0970066258117	0.7277	0.3236	0.8688	0.6769	0.8495	0.5644	2.52534792236614e-34	0.00409365534164834	4.51658997890408e-16
chr5	11905623	11905770	human_hypo	Human-specific	148	4	-25.0920744969156	0.6226	0.485	0.7495	0.7906	0.7993	0.7078	4.41255376681628e-13	0.0748087671997236	2.29085238974984e-10
chr2	179116495	179116877	human_hypo	Human-specific	383	5	-25.0871754229333	0.4251	0.7497	0.5654	0.9109	0.5651	0.8713	9.40485859881243e-25	0.0402370588126096	3.65427530224852e-15
chr1	3710478	3710555	human_hypo	Human-specific	78	5	-25.087097851975	0.502	0.5546	0.7065	0.7529	0.9342	0.8836	9.85409561743948e-20	1.6772472207928e-20	1.5751725222094e-78
chr17	70147696	70148999	human_hypo	Human-specific	1304	5	-25.0798989743219	0.8126	0.0924	0.9139	0.405	0.9384	0.5091	1.41881696828219e-19	0.000111280022933154	9.21384724572491e-25
chr1	71170752	71172744	human_hypo	Human-specific	1993	5	-25.070420639988	0.2817	0.1556	0.4731	0.3578	0.9132	0.837	8.26449613778757e-41	2.65658954625413e-112	0
chr1	36275070	36275900	human_hypo	Human-specific	831	5	-25.0678251306599	0.4089	0.4284	0.5258	0.5801	0.5115	0.6127	3.20577717187134e-20	1.54585247335162e-07	2.47022670493105e-41
chr16	78161159	78161524	human_hypo	Human-specific	366	5	-25.0585954294205	0.8131	0.4919	0.9219	0.8565	0.9351	0.9257	2.93655891684018e-14	0.0269121667107378	2.49489853902492e-16
chr17	68309079	68309567	human_hypo	Human-specific	489	7	-25.0526518929285	0.6346	0.2347	0.7387	0.4265	0.8308	0.5344	1.19306006871421e-11	0.103887884635234	6.49075515541939e-36
chr19	41722707	41723013	human_hypo	Human-specific	307	5	-25.0389792936411	0.6822	0.338	0.8253	0.6057	0.8372	0.7248	1.2336721584254e-10	0.127470230505158	1.11488289334385e-09
chr9	36803992	36804407	human_hypo	Human-specific	416	4	-25.034136366103	0.7296	0.3433	0.884	0.6699	0.9009	0.8451	3.59471951528017e-29	1.44188539892257e-05	2.84964252034419e-25
chr7	130670627	130671302	human_hypo	Human-specific	676	6	-25.0314152961029	0.568	0.4876	0.721	0.6619	0.9119	0.9344	2.67898635456646e-13	2.64690913188352e-27	1.77921337051816e-69
chr5	38846698	38847021	human_hypo	Human-specific	324	5	-24.9992859557928	0.6426	0.5988	0.8481	0.8232	0.8682	0.7539	2.02032635910672e-27	0.351872799853627	1.53956372915036e-29
chr15	86626333	86627116	human_hypo	Human-specific	784	5	-24.996132841371	0.2355	0.1962	0.3942	0.4664	0.8885	0.6933	3.34665604942095e-21	1.35768387185314e-24	3.92422277295361e-141
chr2	133236818	133237063	human_hypo	Human-specific	246	4	-24.9849058309643	0.7178	0.4572	0.82	0.7358	0.9602	0.8644	1.13006189457009e-13	2.35886028114133e-15	1.11842000310153e-63
chr7	147850592	147851306	human_hypo	Human-specific	715	5	-24.980289793777	0.7248	0.4301	0.857	0.8507	0.9234	0.7045	1.42222798633375e-19	0.712962505149297	3.08523783204096e-38
chr16	83620277	83620647	human_hypo	Human-specific	371	5	-24.9779422924444	0.7557	0.4969	0.9434	0.8527	0.923	0.7851	1.16503720425797e-24	9.82157074001821e-05	8.24882216488949e-14
chr4	175351749	175352493	human_hypo	Human-specific	745	4	-24.964114487671	0.823	0.2711	0.9341	0.6488	0.9574	0.8982	3.60077232808034e-24	2.42276983914856e-08	2.10637289392279e-20
chr14	75234174	75234613	human_hypo	Human-specific	440	4	-24.9561508219044	0.6762	0.5347	0.8203	0.7808	0.8854	0.9097	1.19858477401352e-24	1.77466453061854e-07	4.21726529286882e-47
chr17	64599183	64599435	human_hypo	Human-specific	253	5	-24.942509269942	0.312	0.5058	0.5402	0.6383	0.4631	0.667	9.17428368689456e-07	0.224068218192157	0.000151420381916419
chr5	166034053	166035542	human_hypo	Human-specific	1490	4	-24.930910204093	0.6815	0.7392	0.8613	0.8508	0.9406	0.8915	3.23451060649935e-20	0.000685700120971007	2.1965946778871e-20
chr12	108342169	108342357	human_hypo	Human-specific	189	4	-24.9207422218466	0.6987	0.403	0.859	0.6325	0.9343	0.9286	2.04761945178899e-12	7.36065942157057e-15	1.6530548187519e-28
chr1	241757395	241757646	human_hypo	Human-specific	252	5	-24.9176477229282	0.8216	0.7597	0.9222	0.8906	0.9361	0.9532	1.7016524949757e-14	4.56553311345685e-05	1.79371041234123e-22
chr16	25137781	25137961	human_hypo	Human-specific	181	5	-24.9134583116087	0.5664	0.7483	0.7741	0.858	0.7863	0.8535	4.76844181356127e-14	0.380076248156995	1.06922903128959e-12
chr12	6559945	6560162	human_hypo	Human-specific	218	4	-24.8377808985641	0.2712	0.1261	0.4713	0.3833	0.6482	0.8604	3.77853872095943e-27	9.05889599005237e-14	4.00995021418713e-42
chr6	46983901	46984422	human_hypo	Human-specific	522	5	-24.8257556610303	0.8367	0.3472	0.9416	0.5205	0.9191	0.4573	4.74814985932724e-21	0.000753532674861303	9.28513610658103e-05
chr15	74429709	74429956	human_hypo	Human-specific	248	6	-24.8257147818045	0.402	0.6629	0.5046	0.8046	0.7931	0.7731	7.26237708704638e-05	0.0146246638315594	3.60545116983331e-11
chr19	16225785	16226012	human_hypo	Human-specific	228	5	-24.8016495722268	0.7341	0.3017	0.9064	0.5553	0.9431	0.8812	3.10606749596626e-48	3.40952910484194e-11	4.68987662013935e-43
chr6	285349	286719	human_hypo	Human-specific	1371	4	-24.8012220851918	0.8285	0.8134	0.9586	0.9389	0.9422	0.9191	2.17010283313188e-20	0.0193841290513259	1.85112578652766e-10
chr10	64579574	64579952	human_hypo	Human-specific	379	4	-24.7991163557172	0.4725	0.5296	0.7122	0.6366	0.619	0.5936	7.1087856911674e-11	0.977479114452087	4.88937891397008e-15
chr19	15288008	15288234	human_hypo	Human-specific	227	6	-24.7623862820542	0.3941	0.4171	0.5292	0.5235	0.6772	0.6313	8.24384492184069e-10	4.8163817967215e-20	2.92391957080498e-33
chr16	60774360	60774596	human_hypo	Human-specific	237	4	-24.7567374983086	0.4376	0.5468	0.6722	0.7011	0.8904	0.9347	4.74316835300796e-12	2.79544203349291e-24	1.28391269217095e-79
chr5	13502067	13503913	human_hypo	Human-specific	1847	5	-24.7525962597378	0.595	0.6152	0.7584	0.7433	0.7138	0.7666	9.5647164973688e-13	0.939096814563461	2.96789676168652e-16
chr3	33414603	33414754	human_hypo	Human-specific	152	5	-24.7500808706643	0.4201	0.4141	0.5453	0.5187	0.4867	0.5413	2.03041222984307e-14	0.0338184142846966	8.05060438694889e-06
chr5	71597475	71598202	human_hypo	Human-specific	728	4	-24.7426176035466	0.3329	0.7208	0.5532	0.8821	0.8429	0.8658	1.73504551214145e-18	0.000170864757802112	3.4078888501896e-19
chr9	15370953	15371838	human_hypo	Human-specific	886	6	-24.7256864151677	0.4526	0.5851	0.6917	0.7536	0.7573	0.9488	7.839418279143e-11	3.0567689492768e-17	1.6534682399297e-51
chr5	149757632	149758183	human_hypo	Human-specific	552	4	-24.6997322218169	0.717	0.681	0.8846	0.792	0.8521	0.9472	3.33808343570081e-20	0.00316967629509291	7.33819549451737e-32
chr1	4918641	4920402	human_hypo	Human-specific	1762	4	-24.6990057333331	0.6005	0.5313	0.9581	0.9337	0.9156	0.8978	6.81564681234022e-29	0.00272453847335957	1.34330647275843e-09
chr2	9487886	9488285	human_hypo	Human-specific	400	4	-24.6511949298281	0.7071	0.7183	0.8933	0.9338	0.9562	0.9664	1.26470299500858e-21	4.90184997160889e-07	5.97487840921532e-47
chr13	41928439	41928844	human_hypo	Human-specific	406	5	-24.6409158143652	0.7048	0.7863	0.9185	0.8931	0.9629	0.9557	2.67779740403438e-22	4.92655627808063e-10	6.14789662400871e-55
chr17	1895454	1896104	human_hypo	Human-specific	651	4	-24.6394823909949	0.4003	0.373	0.558	0.6544	0.4892	0.706	1.19660344500347e-22	0.133901467095253	9.73611404326891e-10
chr4	114199759	114199880	human_hypo	Human-specific	122	4	-24.6341438229107	0.4284	0.3357	0.6391	0.5014	0.8421	0.9124	2.86859679926616e-16	6.20374688955485e-32	7.22823206274179e-67
chr16	10336708	10336824	human_hypo	Human-specific	117	4	-24.6286161037616	0.7664	0.6883	0.8684	0.9522	0.9599	0.8723	4.19031219273308e-21	0.969318113622109	7.42134536080706e-24
chr2	191511156	191511634	human_hypo	Human-specific	479	4	-24.6104443368866	0.2187	0.4404	0.3886	0.7383	0.4846	0.7092	6.11054980952542e-19	0.832978626677705	4.01499353433003e-31
chr18	394215	395186	human_hypo	Human-specific	972	6	-24.6070331890839	0.8005	0.4882	0.9343	0.6744	0.9514	0.9308	3.17157392091498e-33	2.40256127542182e-08	1.24663620695872e-35
chr5	27453730	27454154	human_hypo	Human-specific	425	4	-24.5960504929565	0.7475	0.6225	0.8996	0.8771	0.8648	0.8121	2.9187182341826e-46	0.00132899479428073	9.61701369079412e-28
chr3	39302191	39302605	human_hypo	Human-specific	415	6	-24.5889767416391	0.3775	0.5101	0.5518	0.6662	0.5883	0.8114	1.47888784125577e-17	0.0313999340724524	4.33712917691347e-18
chr3	194137933	194138058	human_hypo	Human-specific	126	4	-24.5659924330818	0.7596	0.5331	0.8848	0.8386	0.9419	0.9204	1.00653480835064e-10	4.04311331551085e-07	1.18701450724067e-23
chr3	57263543	57263930	human_hypo	Human-specific	388	4	-24.5520049490818	0.4878	0.4479	0.7264	0.5614	0.7655	0.7446	6.50111413887125e-10	3.80315868337611e-07	3.44296847481569e-56
chr5	11236499	11236618	human_hypo	Human-specific	120	4	-24.5425326271095	0.5801	0.2949	0.6917	0.6312	0.8957	0.8384	1.51650001608535e-12	1.19162486723781e-12	3.35592278438123e-34
chr9	34330937	34332367	human_hypo	Human-specific	1431	6	-24.5406163409124	0.5887	0.5303	0.7155	0.7394	0.6825	0.722	1.17140397939231e-23	0.0930285583723937	9.93616356197526e-31
chr1	213547646	213548008	human_hypo	Human-specific	363	5	-24.5367375960584	0.583	0.3178	0.7254	0.4208	0.7398	0.4206	1.30461820313723e-16	0.83323846848818	5.07756775127906e-13
chr14	71283319	71283546	human_hypo	Human-specific	228	6	-24.531285154297	0.7012	0.7889	0.8283	0.9141	0.8204	0.9095	5.10829508239589e-19	0.6151586428863	5.26088009821757e-13
chr11	21882897	21884316	human_hypo	Human-specific	1420	5	-24.5310772015041	0.649	0.3097	0.8069	0.4979	0.9216	0.5192	1.09009529204569e-37	5.70279930562501e-05	1.06777772082304e-57
chr22	29457215	29457315	human_hypo	Human-specific	101	4	-24.5209826778879	0.7476	0.7735	0.9122	0.9224	0.8928	0.9427	5.59324406521224e-19	0.986651936977458	2.78577145814961e-22
chr6	160509927	160510182	human_hypo	Human-specific	256	4	-24.5096157405294	0.1086	0.3136	0.2355	0.5522	0.212	0.7586	7.88310481646338e-12	0.0463796222802166	2.9612239404849e-12
chr7	15546096	15547686	human_hypo	Human-specific	1591	5	-24.4852875430984	0.66	0.6904	0.8204	0.9188	0.8555	0.8584	1.90138881151307e-37	0.541924068516164	4.4058928841965e-53
chr20	13086956	13087053	human_hypo	Human-specific	98	6	-24.470505571314	0.6742	0.5077	0.7764	0.6162	0.8722	0.8121	1.70127677055524e-13	3.66723648867654e-15	4.59599567357569e-64
chr10	32273294	32273545	human_hypo	Human-specific	252	4	-24.4693236256389	0.634	0.6914	0.7582	0.9282	0.9738	0.9409	4.0258271074185e-14	4.62365474079824e-06	1.39144577989854e-34
chr16	50247322	50247974	human_hypo	Human-specific	653	4	-24.4622554166344	0.5256	0.6229	0.6907	0.7764	0.7513	0.8645	4.42097432945687e-31	2.81324511599563e-10	1.57566620396688e-80
chr11	123433776	123434542	human_hypo	Human-specific	767	6	-24.4531575481983	0.2116	0.8073	0.3735	0.9083	0.3145	0.9366	3.24152861180856e-08	0.793343121775014	1.48479015441758e-07
chr18	2140257	2140902	human_hypo	Human-specific	646	5	-24.4479573645269	0.508	0.783	0.6168	0.9294	0.6253	0.9308	4.76896120979222e-09	0.696062753856239	2.50930200745932e-13
chr4	40055860	40056331	human_hypo	Human-specific	472	5	-24.445282487686	0.637	0.3003	0.8659	0.6874	0.7895	0.8045	5.37051319772294e-48	0.382369998971491	1.7566367701917e-14
chr3	129657	130219	human_hypo	Human-specific	563	4	-24.4399478703024	0.7023	0.6273	0.8908	0.7774	0.9083	0.899	1.80676041422666e-15	0.00332134457658099	7.06534601815403e-41
chr11	117742252	117742667	human_hypo	Human-specific	416	5	-24.4397993259327	0.3269	0.6163	0.472	0.8063	0.5385	0.7863	1.60746090461837e-17	0.86060444694785	1.39063051646005e-11
chr11	132869706	132869886	human_hypo	Human-specific	181	4	-24.4386097878157	0.6282	0.6621	0.845	0.7882	0.9408	0.8825	8.4922570773223e-18	1.14590240813692e-05	2.18313479294103e-40
chr6	136920651	136921005	human_hypo	Human-specific	355	4	-24.4171477755675	0.5797	0.6877	0.8645	0.879	0.7333	0.8604	2.70079313190988e-31	4.42609272009526e-05	2.84830591742684e-20
chr14	55869567	55870415	human_hypo	Human-specific	849	4	-24.4150954242635	0.8003	0.6549	0.9214	0.8805	0.9551	0.9228	4.82201054389449e-39	7.41231245642704e-05	1.93655747927548e-59
chr21	27304223	27304620	human_hypo	Human-specific	398	4	-24.4028299857175	0.5632	0.5871	0.7618	0.7701	0.9171	0.9519	8.05066337260703e-29	3.97922719743867e-19	2.11911930699853e-45
chr6	35940496	35940851	human_hypo	Human-specific	356	4	-24.3972754903322	0.6118	0.6267	0.8032	0.8648	0.8838	0.8185	1.78736661079071e-29	0.998406324640489	2.94388722231892e-28
chr1	76756906	76757285	human_hypo	Human-specific	380	6	-24.387849502249	0.7915	0.6005	0.9072	0.8013	0.8669	0.816	5.55034627192216e-12	0.247245212355208	1.32925399112285e-10
chr11	24085332	24086101	human_hypo	Human-specific	770	5	-24.3837181242215	0.7375	0.2347	0.8862	0.6574	0.955	0.7092	1.2184461365816e-25	0.0159539064979862	8.04433062399637e-51
chr5	109064203	109065129	human_hypo	Human-specific	927	5	-24.3812331489747	0.7738	0.8265	0.9096	0.9325	0.9168	0.9101	8.71632434323484e-21	0.00594742136099273	6.31878333447431e-09
chr3	122106189	122106741	human_hypo	Human-specific	553	4	-24.3776824362706	0.7794	0.6947	0.8996	0.9608	0.9641	0.9652	1.23834780086132e-28	0.0031084171490886	3.51268156425861e-47
chr12	117429318	117429698	human_hypo	Human-specific	381	4	-24.3560855420174	0.584	0.5655	0.7086	0.87	0.6927	0.7637	6.46605036454796e-21	9.00428672789042e-07	5.85457635641505e-15
chr4	53523850	53524794	human_hypo	Human-specific	945	5	-24.3463734569345	0.1737	0.297	0.4594	0.5874	0.509	0.6127	6.22825000821423e-27	0.0110757754456476	5.45311655737488e-61
chr1	230517475	230517609	human_hypo	Human-specific	135	5	-24.3356093493769	0.2275	0.0443	0.4683	0.1577	0.4794	0.5116	4.37932261626771e-10	1.62315470625004e-05	2.16295947824827e-17
chr9	77727677	77727902	human_hypo	Human-specific	226	4	-24.3310761640468	0.5438	0.6181	0.8274	0.8049	0.9499	0.7156	6.45779788661602e-24	0.133740660034617	1.42379710831931e-10
chr6	27229307	27229470	human_hypo	Human-specific	164	5	-24.3138641818436	0.6905	0.7018	0.8408	0.8098	0.96	0.9245	2.02595308362797e-13	3.74029813536858e-25	3.97873373609371e-43
chr3	56402688	56403047	human_hypo	Human-specific	360	4	-24.3124401168527	0.7007	0.7245	0.8475	0.8869	0.9268	0.9485	2.52434999188941e-14	8.03362137870422e-07	4.84190935039236e-42
chr7	158835050	158835756	human_hypo	Human-specific	707	4	-24.2957592373712	0.6048	0.7117	0.7287	0.9277	0.9644	0.9273	3.35411002138112e-13	1.74949491752896e-06	4.49332984668664e-53
chr16	28273919	28274233	human_hypo	Human-specific	315	6	-24.2923084478656	0.3955	0.501	0.5993	0.6188	0.5351	0.7003	3.44726616303533e-06	0.617536039321307	2.06825572489733e-08
chr22	44939102	44942468	human_hypo	Human-specific	3367	5	-24.2902137913703	0.7767	0.6058	0.9194	0.7222	0.9291	0.8456	3.18115870152837e-22	1.13223357839311e-09	3.16279187190171e-113
chr2	115295019	115295132	human_hypo	Human-specific	114	4	-24.2860395431385	0.5157	0.5476	0.746	0.6774	0.6723	0.9274	1.67906551493785e-14	0.00564247888767702	3.74321254108748e-21
chr1	93305522	93306300	human_hypo	Human-specific	779	6	-24.279323477993	0.3572	0.5692	0.468	0.7064	0.5861	0.8209	5.97287918995357e-15	4.35691443804247e-11	5.23950476791243e-54
chr2	30516374	30516677	human_hypo	Human-specific	304	5	-24.2701621506673	0.5279	0.6459	0.7845	0.7827	0.7376	0.9563	2.87459689093615e-17	0.000490389289763699	2.19760772706858e-29
chr7	15593476	15595147	human_hypo	Human-specific	1672	5	-24.2681829929269	0.6709	0.5693	0.8268	0.7565	0.7804	0.7873	3.50711863702126e-33	0.29437434955077	1.17104356928542e-20
chr2	3415066	3415613	human_hypo	Human-specific	548	4	-24.2608019818164	0.5433	0.7577	0.7968	0.8971	0.9483	0.9288	3.75936166798194e-24	5.81561169795889e-06	3.56729744994772e-32
chr18	44857647	44858571	human_hypo	Human-specific	925	6	-24.2585445447339	0.4748	0.5777	0.6668	0.7191	0.9378	0.8732	1.09584619780752e-20	3.25775262272741e-27	1.29065657462531e-71
chr17	74954034	74954108	human_hypo	Human-specific	75	4	-24.2519301205552	0.2156	0.2533	0.3722	0.5213	0.5733	0.4763	1.88637456070687e-13	0.124082733434327	1.43343668384994e-12
chr11	82762804	82764152	human_hypo	Human-specific	1349	4	-24.2469752047548	0.7899	0.3126	0.9096	0.7392	0.9124	0.8579	7.64780621991938e-21	0.0140646554267756	9.96945193688368e-16
chr3	71111535	71111693	human_hypo	Human-specific	159	5	-24.2457807817637	0.53	0.7852	0.635	0.8944	0.6374	0.923	3.95580649123046e-05	0.173659591312451	2.57803280294121e-07
chr16	50777086	50777719	human_hypo	Human-specific	634	5	-24.2326931296479	0.3361	0.1241	0.52	0.2887	0.7752	0.6911	1.35991578319697e-41	5.70153028792983e-43	3.20794821808778e-91
chr15	58000306	58000933	human_hypo	Human-specific	628	4	-24.2233795706681	0.6626	0.3718	0.8516	0.6676	0.8911	0.6506	8.90330943600793e-36	0.225606659454487	1.30822529005409e-43
chr5	173260377	173260821	human_hypo	Human-specific	445	7	-24.2144022963237	0.3361	0.4923	0.4454	0.6418	0.6885	0.8287	7.64131904295353e-07	1.99224840115075e-24	2.05805960913963e-61
chr3	12685668	12686221	human_hypo	Human-specific	554	4	-24.2009618731178	0.5195	0.6021	0.7023	0.7312	0.8843	0.7771	6.34130578509697e-17	3.43690255262086e-05	4.58929527726832e-23
chr16	30711687	30712060	human_hypo	Human-specific	374	5	-24.197349356503	0.5926	0.1114	0.7011	0.3068	0.8317	0.7003	1.80660149818388e-11	9.67205049835714e-35	1.91114904277449e-45
chr2	200821198	200821503	human_hypo	Human-specific	306	4	-24.1875641836627	0.2974	0.2624	0.538	0.4262	0.4365	0.3577	4.86978171142169e-33	0.037674656815916	1.70722583949182e-20
chr21	37401121	37401309	human_hypo	Human-specific	189	4	-24.1427024924579	0.4639	0.2991	0.738	0.5316	0.6919	0.5501	1.45556170828766e-54	0.267130255520869	1.02378066851393e-45
chr10	79788372	79788449	human_hypo	Human-specific	78	6	-24.1415095806487	0.5845	0.6599	0.7298	0.8021	0.8326	0.8099	7.38885665646573e-08	0.156017799923836	6.82129052748067e-11
chr5	179194506	179194741	human_hypo	Human-specific	236	4	-24.1346145308917	0.3297	0.6499	0.4902	0.8092	0.881	0.9375	4.62189388672214e-16	5.79901580430038e-23	3.68914541847391e-73
chr6	27436870	27437196	human_hypo	Human-specific	327	4	-24.1142593932268	0.4613	0.6565	0.7713	0.8745	0.8004	0.917	3.08082703814717e-35	2.10849660747349e-05	1.27843022908007e-48
chr17	34076798	34076916	human_hypo	Human-specific	119	4	-24.1098311705486	0.6442	0.1041	0.8428	0.3291	0.8942	0.4301	3.27365487469008e-26	0.000289843035676266	2.79701914462115e-49
chr2	191666258	191666470	human_hypo	Human-specific	213	4	-24.0839305870941	0.2633	0.3134	0.3975	0.6583	0.4773	0.896	4.00591418613161e-12	1.85904968061944e-07	1.13978828946796e-17
chr12	125741010	125741275	human_hypo	Human-specific	266	4	-24.0829575565536	0.6285	0.7811	0.7785	0.9259	0.8682	0.8713	1.77972147234487e-19	0.948876340378401	2.49079688025616e-11
chr8	91895573	91896329	human_hypo	Human-specific	757	4	-24.071119622852	0.589	0.6595	0.7127	0.8151	0.8059	0.9293	3.49539398681598e-11	6.84849546191355e-08	1.03075821860732e-50
chr13	111357377	111357885	human_hypo	Human-specific	509	6	-24.0685402839728	0.4856	0.5523	0.6051	0.6683	0.683	0.7831	3.47328656816614e-24	0.000777325242591246	4.40975701122168e-33
chr15	77353595	77353932	human_hypo	Human-specific	338	4	-24.0656411716455	0.2903	0.4777	0.4952	0.7657	0.809	0.8953	1.30298354429077e-26	7.45615012580476e-20	1.58002688842769e-124
chr4	20183599	20184051	human_hypo	Human-specific	453	4	-24.0640500368542	0.7654	0.6319	0.8823	0.7722	0.9563	0.8562	6.75470671601006e-13	1.4561128574645e-21	8.10498546855051e-42
chr6	7140890	7140970	human_hypo	Human-specific	81	5	-24.0626927842859	0.6273	0.7386	0.7347	0.8657	0.9359	0.9543	4.76646722840576e-09	9.84941247992027e-09	5.01655489698785e-68
chr4	79217631	79218222	human_hypo	Human-specific	592	4	-24.0443748770324	0.8358	0.8223	0.9504	0.9234	0.9505	0.9218	3.27846852477005e-17	0.900322075566585	1.4171635420453e-16
chr1	26439807	26439931	human_hypo	Human-specific	125	7	-24.008503336136	0.769	0.7214	0.8903	0.8437	0.9174	0.8899	2.58412114091669e-13	0.1629501464571	1.47924417578447e-17
chr5	14268592	14269210	human_hypo	Human-specific	619	4	-24.0050312799254	0.1493	0.1676	0.2988	0.4118	0.3073	0.3619	4.40853784446304e-20	0.278742063519966	2.8719107283631e-30
chr2	33820347	33820637	human_hypo	Human-specific	291	5	-23.9995004847815	0.4365	0.1962	0.7127	0.36	0.6131	0.4635	3.21677779964115e-22	0.263070337322185	2.07130496589271e-25
chr10	68702052	68702955	human_hypo	Human-specific	904	4	-23.9884970201923	0.7438	0.6904	0.8623	0.8405	0.9062	0.8759	3.66173385462116e-33	0.00566846040159784	1.2236884886822e-49
chr15	69687823	69687900	human_hypo	Human-specific	78	4	-23.9716246045899	0.8357	0.7958	0.936	0.9593	0.9473	0.93	7.52880580754283e-13	0.155215925932843	2.58438214584727e-13
chr8	58804353	58804413	human_hypo	Human-specific	61	4	-23.9589095440572	0.7558	0.1378	0.8864	0.5555	0.903	0.6617	9.42543204882265e-12	0.0242387493932603	1.66391178131092e-20
chr2	218717404	218718453	human_hypo	Human-specific	1050	5	-23.9573691975536	0.7214	0.4522	0.8344	0.6133	0.9175	0.8266	2.17984386746899e-17	3.82150147352634e-12	2.36735650187553e-65
chr3	352450	353166	human_hypo	Human-specific	717	4	-23.9445080278931	0.6302	0.746	0.8665	0.8727	0.8681	0.9527	6.86457556802241e-32	0.0754040137543433	1.91431143606349e-43
chr9	123945149	123945956	human_hypo	Human-specific	808	5	-23.9408664635428	0.4661	0.7625	0.6334	0.8804	0.7279	0.9149	6.34067305338246e-16	0.0222776055951722	8.38730821771113e-30
chr13	34361289	34361679	human_hypo	Human-specific	391	4	-23.9308209985668	0.7921	0.4932	0.9469	0.8623	0.9619	0.9196	1.64229008305492e-15	0.0111725685787405	5.78687247892397e-31
