chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr14	104038595	104038882	human_hypo	Chimp-specific	288	4	-21.7456106899797	0.3028	0.6002	0.5387	0.8057	0.1011	0.629	5.82116552467886e-25	4.99337990949247e-23	0.00110496262975887
chr8	14121834	14122192	human_hypo	Chimp-specific	359	5	-21.7329017954609	0.5849	0.4127	0.8023	0.615	0.3701	0.334	9.57335575701781e-21	4.76652948615279e-22	1.2092862761866e-05
chr8	53063313	53063465	human_hypo	Chimp-specific	153	4	-21.7237676296691	0.6501	0.2106	0.8497	0.3285	0.7274	0.053	5.62170340087818e-10	3.72674778364021e-07	0.00254807453185652
chr11	120512315	120512846	human_hypo	Chimp-specific	532	4	-21.7089142459129	0.5108	0.7884	0.7227	0.9061	0.5128	0.8424	1.54267567449141e-12	4.56508250733242e-05	0.0359166739634386
chr2	136988598	136989175	human_hypo	Chimp-specific	578	4	-21.7057725603644	0.7786	0.5778	0.8879	0.804	0.8011	0.4801	7.58716556928886e-33	4.15975331610494e-19	0.241142004957123
chr20	59542448	59543190	human_hypo	Chimp-specific	743	7	-21.6906306183535	0.7235	0.7322	0.9439	0.9307	0.7926	0.4782	7.24512274499501e-07	7.68697655926843e-27	0.000856080319738674
chr12	107488121	107488213	human_hypo	Chimp-specific	93	5	-21.6815451649943	0.4625	0.4492	0.6402	0.5493	0.316	0.2824	1.89733176502941e-08	1.19790660151684e-36	2.82222457776315e-12
chr1	11313419	11313520	human_hypo	Chimp-specific	102	4	-21.6761641453272	0.6246	0.5711	0.8031	0.7354	0.686	0.3768	2.16027577457373e-24	3.61341150824573e-14	0.0235610270269471
chr16	67955990	67956241	human_hypo	Chimp-specific	252	4	-21.6567010533223	0.201	0.3254	0.3594	0.6536	0.1242	0.3111	2.92222343215303e-16	1.85871430502898e-17	0.159609576397981
chr5	14012090	14012340	human_hypo	Chimp-specific	251	4	-21.5994598175265	0.1512	0.4294	0.2666	0.5891	0.0628	0.3182	7.35988415412683e-13	6.69474505989114e-35	0.0022270289429258
chr1	34450663	34451899	human_hypo	Chimp-specific	1237	5	-21.5837217318821	0.5357	0.537	0.6925	0.7492	0.5436	0.3093	5.65790745520821e-15	1.47208558410119e-16	0.00522564344295841
chr18	28990607	28991440	human_hypo	Chimp-specific	834	4	-21.5571611748946	0.7443	0.5114	0.9439	0.9273	0.2839	0.2337	3.75114140068438e-53	1.93906612673994e-95	1.25478163020532e-22
chr3	171041837	171042332	human_hypo	Chimp-specific	496	4	-21.5333176980984	0.7204	0.4391	0.8383	0.7468	0.5417	0.1993	2.53512057327899e-16	1.96078489189807e-27	3.60832487236311e-13
chr2	39470592	39470743	human_hypo	Chimp-specific	152	4	-21.5167329703486	0.6667	0.8309	0.883	0.9398	0.1012	0.2446	2.54045236182689e-11	9.12304612988155e-161	3.42691040299989e-61
chr3	24537762	24537822	human_hypo	Chimp-specific	61	4	-21.4841993201188	0.7424	0.805	0.8583	0.9362	0.6886	0.8598	5.01937288040872e-16	2.79929935469925e-08	0.896810697533271
chr4	85401326	85401758	human_hypo	Chimp-specific	433	5	-21.4830155343972	0.3934	0.3673	0.5528	0.5252	0.2335	0.1784	7.89865588326979e-09	6.28635647712244e-56	1.32627285535964e-15
chr17	37391910	37391998	human_hypo	Chimp-specific	89	4	-21.4630109908479	0.1786	0.1972	0.4269	0.3448	0.2353	0.1548	5.59627150858497e-27	1.61384251174565e-18	0.217536933496206
chr12	4739588	4739941	human_hypo	Chimp-specific	354	4	-21.4258833218347	0.6994	0.4303	0.8415	0.7115	0.764	0.1168	6.76495922117747e-20	3.34525638356553e-10	0.000393113348256624
chr7	37520201	37520641	human_hypo	Chimp-specific	441	4	-21.425450207506	0.3421	0.3932	0.4503	0.6454	0.1761	0.2313	5.79205754844388e-11	5.88361686064618e-29	7.30987086260573e-12
chr3	7247511	7247993	human_hypo	Chimp-specific	483	4	-21.3947587954395	0.7749	0.1612	0.9069	0.3994	0.7158	0.0526	8.6818318189084e-18	3.619280895444e-32	7.10141846682265e-09
chr6	37672699	37673947	human_hypo	Chimp-specific	1249	4	-21.3935188399639	0.2027	0.1066	0.8853	0.8352	0.3004	0.2445	0	1.28966338338008e-157	5.3588592127985e-10
chr16	86557194	86557468	human_hypo	Chimp-specific	275	4	-21.3733011695952	0.8491	0.7667	0.9699	0.9298	0.8084	0.7977	1.92571958611444e-12	6.35984665278296e-20	0.627750163480112
chr9	91833386	91833621	human_hypo	Chimp-specific	236	4	-21.3069848289024	0.4233	0.6832	0.5624	0.79	0.3595	0.4989	3.37126708043104e-10	2.644541932967e-24	2.45023440585326e-06
chr3	183379521	183381151	human_hypo	Chimp-specific	1631	4	-21.295417622695	0.5244	0.2787	0.6984	0.6014	0.2969	0.2615	1.83768587435602e-21	5.61241680304159e-58	0.00185617556588444
chr22	47960326	47960618	human_hypo	Chimp-specific	293	6	-21.2702054640277	0.6602	0.7758	0.7818	0.8977	0.7124	0.7946	8.56532543361643e-11	5.54445185765145e-06	0.180101552499078
chr11	57825383	57826889	human_hypo	Chimp-specific	1507	5	-21.2700453300631	0.672	0.7169	0.8234	0.9072	0.7252	0.6607	3.18575359475906e-22	1.33748267516463e-20	0.911468679707794
chr1	66662795	66663181	human_hypo	Chimp-specific	387	4	-21.2129879252595	0.6841	0.6824	0.8878	0.803	0.582	0.707	4.83590296025456e-20	1.45642553085479e-10	0.222224703213775
chr17	73055444	73055805	human_hypo	Chimp-specific	362	4	-21.1245681148421	0.4303	0.401	0.6229	0.522	0.3558	0.144	6.50738324941523e-08	1.15913223703658e-25	7.63687793569375e-08
chr1	3163820	3164642	human_hypo	Chimp-specific	823	7	-21.1235391339729	0.5514	0.6924	0.8107	0.8354	0.6371	0.4683	4.78137873950638e-25	8.06783623046002e-18	0.00923374076483765
chr11	33036849	33038246	human_hypo	Chimp-specific	1398	4	-21.1118595366822	0.1468	0.1266	0.6701	0.5834	0.2066	0.2007	0	2.32688524921579e-57	2.46895163862553e-13
chr5	2738372	2741271	human_hypo	Chimp-specific	2900	4	-21.0905041897405	0.1013	0.1781	0.5144	0.6202	0.0883	0.1145	5.18800839025479e-154	1.89322006751174e-231	2.32691309817832e-05
chr3	42303781	42304778	human_hypo	Chimp-specific	998	4	-21.0865068935557	0.291	0.5869	0.4275	0.7742	0.0694	0.0759	4.69791290418479e-11	6.23749092596425e-147	2.7957990718194e-106
chr14	50064824	50064907	human_hypo	Chimp-specific	84	4	-21.0783092158873	0.1107	0.0902	0.2247	0.1956	0.006	0.0079	3.55124706076543e-16	9.94657250797053e-83	5.8762257628064e-47
chr7	114584788	114585462	human_hypo	Chimp-specific	675	5	-21.0538627712032	0.7009	0.1184	0.8388	0.2258	0.3805	0.0848	4.36131354179877e-26	3.67907767337449e-26	1.91851059953321e-08
chr14	25517130	25517674	human_hypo	Chimp-specific	545	4	-21.0242373287399	0.5425	0.432	0.6622	0.7621	0.5882	0.2314	7.64547474770749e-15	5.50396198285677e-10	0.0555788051023475
chr10	14264249	14264334	human_hypo	Chimp-specific	86	4	-20.9712251493353	0.5506	0.7999	0.6856	0.9263	0.3664	0.6265	8.39616243847134e-12	1.5959304428811e-37	3.07809062422551e-09
chr19	58630300	58630378	human_hypo	Chimp-specific	79	4	-20.9552834286615	0.7108	0.7359	0.8311	0.8918	0.6701	0.6055	2.08207138414532e-12	5.67129665613902e-19	0.000157114485592825
chr20	44509453	44509508	human_hypo	Chimp-specific	56	4	-20.9461767288003	0.1458	0.5784	0.3078	0.787	0.2261	0.3579	2.04099954953906e-20	5.74116450315984e-11	0.146626225521968
chr16	2146714	2147655	human_hypo	Chimp-specific	942	4	-20.9182605089323	0.6651	0.6202	0.9046	0.9309	0.6565	0.7699	2.7078901789064e-48	3.81667880005866e-21	0.000840451906985339
chr19	50141111	50141945	human_hypo	Chimp-specific	835	6	-20.8909699035243	0.4152	0.2561	0.7187	0.6537	0.5028	0.4045	1.47094534855857e-39	5.53320570435185e-09	7.77616126155369e-06
chr21	19200464	19201175	human_hypo	Chimp-specific	712	4	-20.8670165607501	0.6645	0.6884	0.85	0.8069	0.739	0.6383	1.75369497741527e-17	2.4872208549675e-12	0.747191550370766
chr1	37773712	37773819	human_hypo	Chimp-specific	108	4	-20.8498602050993	0.3187	0.0418	0.4312	0.249	0.3126	0.0425	1.22821732607688e-07	1.30312849009332e-05	0.508491443877355
chr16	77591049	77591496	human_hypo	Chimp-specific	448	4	-20.8154412216889	0.7669	0.8223	0.9046	0.9226	0.7034	0.546	2.61008315017938e-17	4.43024250684899e-37	2.58847575806891e-09
chr5	137762526	137762735	human_hypo	Chimp-specific	210	5	-20.8004759062176	0.3576	0.7394	0.5259	0.9027	0.3834	0.759	1.51389024653897e-06	0.000907350928409749	0.44447983710757
chr11	64721756	64721930	human_hypo	Chimp-specific	175	4	-20.7816738280173	0.6986	0.2415	0.8122	0.4096	0.6068	0.0342	1.62592901467536e-12	5.32254778804728e-20	7.18702063532512e-12
chr12	105630425	105630720	human_hypo	Chimp-specific	296	4	-20.6805597951248	0.4572	0.4714	0.6889	0.6538	0.275	0.2754	1.66913251654607e-22	3.77065649537293e-74	1.12177508815098e-12
chr1	175850532	175850829	human_hypo	Chimp-specific	298	4	-20.6703396465108	0.7303	0.7112	0.8886	0.849	0.5949	0.1297	2.80583760978011e-10	2.18856942320784e-29	1.45949525471375e-14
chr2	178026970	178027286	human_hypo	Chimp-specific	317	5	-20.643827996269	0.6936	0.489	0.8554	0.6255	0.7703	0.3359	8.59265256462729e-18	2.20152891172026e-09	0.0714599240978082
chr14	104921567	104922680	human_hypo	Chimp-specific	1114	4	-20.6343439526877	0.8269	0.7234	0.9595	0.8957	0.7754	0.73	2.04785448262566e-38	5.44895439567802e-27	0.0358881852442178
chr14	88998324	88998805	human_hypo	Chimp-specific	482	4	-20.6304707329934	0.7086	0.7357	0.8719	0.8527	0.7541	0.5194	1.35157880931343e-28	1.5354983142191e-21	0.0188404351648389
chr12	79916072	79916297	human_hypo	Chimp-specific	226	4	-20.6196858634815	0.386	0.1859	0.5235	0.3086	0.3606	0.1204	4.33880090281824e-13	6.72130869291316e-26	3.2043375157334e-05
chr1	6265012	6268417	human_hypo	Chimp-specific	3406	5	-20.5960004297797	0.4563	0.1352	0.7691	0.5923	0.3876	0.2343	4.73174167469402e-103	6.19854102094444e-70	0.11000586721684
chr1	162756679	162757417	human_hypo	Chimp-specific	739	4	-20.5905960330661	0.6151	0.7148	0.8853	0.8572	0.585	0.4481	2.03298634518482e-09	4.3175515778975e-59	1.71958593499609e-12
chr6	1436355	1437137	human_hypo	Chimp-specific	783	4	-20.5876474808226	0.3558	0.285	0.4907	0.4911	0.3252	0.2343	6.41588433757603e-08	2.69580450237486e-28	1.21566890104062e-08
chr13	58314235	58314477	human_hypo	Chimp-specific	243	4	-20.5794305373171	0.5112	0.5644	0.7087	0.7084	0.2282	0.0446	3.33270583673235e-08	6.50572001369019e-72	7.71513225949462e-27
chr4	139939039	139940059	human_hypo	Chimp-specific	1021	4	-20.5676313497574	0.4441	0.6471	0.6862	0.8053	0.4144	0.5766	1.04660327046924e-18	4.16219347341467e-38	0.00465837753106287
chr9	91005273	91005595	human_hypo	Chimp-specific	323	4	-20.5563887608135	0.4709	0.6873	0.6119	0.8002	0.4249	0.4389	8.77881928632483e-22	2.05952056903814e-34	5.33399026588696e-10
chr8	5991554	5992160	human_hypo	Chimp-specific	607	4	-20.5119980497448	0.7166	0.3492	0.8632	0.539	0.7195	0.12	4.28859456811144e-13	9.65047175653258e-15	0.00073509380511401
chr16	69868710	69869103	human_hypo	Chimp-specific	394	4	-20.4590522121908	0.7734	0.6855	0.9386	0.8295	0.532	0.5587	3.40676220042581e-16	4.26987807816339e-58	4.10465647123534e-15
chr18	43685223	43685324	human_hypo	Chimp-specific	102	4	-20.403108496365	0.2947	0.3338	0.4401	0.4523	0.2117	0.2094	1.89915406351517e-09	3.82885708961695e-21	5.18748964892259e-05
chr2	230130948	230131421	human_hypo	Chimp-specific	474	4	-20.36515664374	0.5484	0.3289	0.6973	0.5691	0.4166	0.4394	4.73927918402524e-18	1.38506678579755e-09	0.432272976004393
chr5	10400545	10401195	human_hypo	Chimp-specific	651	4	-20.361403288473	0.6781	0.1401	0.7803	0.3374	0.3976	0.1396	1.51216038123156e-12	2.48302097156762e-31	4.7521760691503e-05
chr13	78358377	78358827	human_hypo	Chimp-specific	451	4	-20.3531756447235	0.7551	0.2294	0.8581	0.4274	0.6873	0.1193	3.28562875495918e-21	7.30491170234744e-21	1.47920495805148e-08
chr1	81983445	81983769	human_hypo	Chimp-specific	325	5	-20.3467138059072	0.5484	0.8214	0.668	0.923	0.507	0.8715	7.35183352100489e-06	0.000734394885406851	0.218394795167588
chr16	17421643	17421835	human_hypo	Chimp-specific	193	4	-20.3191223846345	0.6964	0.749	0.7965	0.9219	0.684	0.5286	4.33627260536023e-08	1.86916316348231e-16	8.36170834287909e-07
chr11	120689926	120690307	human_hypo	Chimp-specific	382	4	-20.3118832776848	0.6698	0.5903	0.9191	0.768	0.7677	0.5754	9.83667117374844e-14	2.61470840226552e-13	0.664823857935722
chr12	14075261	14075571	human_hypo	Chimp-specific	311	4	-20.2761193599931	0.5449	0.7969	0.7188	0.9004	0.5686	0.6582	1.94571308849623e-12	2.26638770294572e-15	0.00841583002176942
chr8	59572770	59573149	human_hypo	Chimp-specific	380	4	-20.1972751112461	0.2343	0.4696	0.4255	0.5853	0.3246	0.3219	5.25552635387971e-11	4.00091391187869e-10	0.469962850226244
chr1	244818315	244818453	human_hypo	Chimp-specific	139	4	-20.1605057715703	0.4548	0.474	0.5665	0.6062	0.4422	0.0781	1.39804665587599e-10	3.99853984311955e-12	1.38602309992845e-06
chr12	52462847	52464510	human_hypo	Chimp-specific	1664	4	-20.1375918391546	0.0123	0.021	0.3038	0.4559	0.044	0.0372	2.88845168367981e-193	1.16466223416217e-60	2.10249114418132e-35
chr8	73795239	73795330	human_hypo	Chimp-specific	92	4	-20.1274896841971	0.3377	0.6023	0.4673	0.7814	0.3445	0.2984	2.4049050589838e-05	3.29201075776234e-09	0.000287439148995033
chr14	96449553	96449685	human_hypo	Chimp-specific	133	4	-20.1105169195641	0.5113	0.5903	0.6355	0.7406	0.4654	0.159	4.97860362437615e-07	2.9556154328911e-14	2.59164356687502e-08
chr4	182186233	182186420	human_hypo	Chimp-specific	188	4	-20.1001571181199	0.677	0.5904	0.8486	0.854	0.7059	0.6414	3.03059767937836e-13	2.25063580174026e-08	0.510414459377779
chr10	97168548	97169902	human_hypo	Chimp-specific	1355	4	-20.0402906358378	0.3779	0.6928	0.5519	0.918	0.3084	0.2154	2.57819005421606e-13	2.11057359251447e-22	3.08223430162806e-12
chr6	136872287	136872402	human_hypo	Chimp-specific	116	4	-19.9957489665737	0.2084	0.4841	0.3093	0.6998	0.1277	0.223	1.17466199203548e-08	1.04993628475056e-24	1.31057526301711e-07
chr21	35366149	35366281	human_hypo	Chimp-specific	133	4	-19.9943387619122	0.7326	0.7619	0.9137	0.8805	0.4933	0.6813	2.87806815494204e-13	1.64808048906542e-17	2.17065697406478e-06
chr18	18941172	18943072	human_hypo	Chimp-specific	1901	4	-19.909282529366	0.711	0.4243	0.8245	0.6333	0.6648	0.4358	3.88898402175079e-34	1.37247713229506e-16	0.627365242535042
chr2	29337597	29337749	human_hypo	Chimp-specific	153	4	-19.9077154162742	0.7679	0.2915	0.8788	0.5385	0.697	0.3992	6.21116205159521e-11	4.45336908960692e-06	0.582419586430263
chr1	237052324	237052595	human_hypo	Chimp-specific	272	5	-19.9068270221443	0.2563	0.317	0.375	0.5389	0.2765	0.3815	5.74261890982941e-07	6.47407507761587e-07	0.940615240479436
chr5	86695151	86695689	human_hypo	Chimp-specific	539	5	-19.8679955511725	0.5273	0.7403	0.728	0.8932	0.5604	0.5372	4.03890258913724e-16	2.15906193087113e-19	0.00657771600376958
chr4	144301224	144302591	human_hypo	Chimp-specific	1368	5	-19.8402916420486	0.6995	0.5083	0.8834	0.6135	0.725	0.4652	1.52514905077627e-10	2.48440213860376e-10	0.732607783154785
chr19	1795493	1797401	human_hypo	Chimp-specific	1909	5	-19.8377216599443	0.622	0.448	0.9503	0.9185	0.6427	0.5491	6.37855866840567e-161	1.6344648185196e-80	8.79454164304061e-16
chr6	27509920	27509971	human_hypo	Chimp-specific	52	4	-19.8085264220522	0.3578	0.4267	0.582	0.6265	0.3211	0.3555	1.54431386103569e-11	4.60413947015796e-11	0.0318529051119753
chr4	62135170	62135552	human_hypo	Chimp-specific	383	4	-19.7484325129054	0.7274	0.698	0.9143	0.8977	0.777	0.6432	1.70252518478032e-31	6.04490277912003e-18	0.966733621408974
chr16	24837615	24837714	human_hypo	Chimp-specific	100	4	-19.735916124476	0.678	0.2885	0.8194	0.4361	0.7225	0.1563	1.05823221515315e-10	4.5273409932359e-10	0.332727972716262
chr19	17965918	17966835	human_hypo	Chimp-specific	918	4	-19.7238554270238	0.3023	0.1843	0.4942	0.3954	0.2424	0.1986	1.45524136258833e-54	2.68825013828689e-49	0.489929387259498
chr4	166251988	166252388	human_hypo	Chimp-specific	401	4	-19.7213088003433	0.6691	0.7462	0.7985	0.858	0.6638	0.6472	6.37020272659979e-13	4.55884723964964e-09	0.0434574533633082
chr12	121635449	121636166	human_hypo	Chimp-specific	718	5	-19.7054870504089	0.6699	0.7769	0.9188	0.9395	0.7867	0.79	1.36836038870042e-54	5.54405928444912e-40	0.214355868951761
chr15	92703820	92703990	human_hypo	Chimp-specific	171	4	-19.6597463646488	0.467	0.3955	0.5933	0.6042	0.3453	0.162	4.12170915349255e-08	1.1570710358038e-24	3.43836059562062e-10
chr4	184883380	184883727	human_hypo	Chimp-specific	348	4	-19.6589887336378	0.7615	0.5146	0.8778	0.7647	0.8114	0.5293	3.23406741863953e-19	8.15117625788132e-10	0.321203049245259
chr1	48461964	48463679	human_hypo	Chimp-specific	1716	4	-19.6471414508364	0.0574	0.0688	0.4305	0.4854	0.0699	0.073	0	5.34800980030399e-131	0.210017909792918
chr2	199038153	199038428	human_hypo	Chimp-specific	276	4	-19.623854576373	0.3182	0.4011	0.4449	0.6244	0.3618	0.273	4.21647575129686e-07	6.76890368195481e-08	0.23747561851622
chr6	43212226	43212858	human_hypo	Chimp-specific	633	4	-19.6114451472584	0.7175	0.7457	0.8959	0.8681	0.6246	0.7111	1.50831137706081e-11	1.23633361960508e-12	0.253980998419083
chr14	99798316	99798396	human_hypo	Chimp-specific	81	4	-19.5922855576256	0.4108	0.77	0.5495	0.9095	0.3538	0.8034	7.5649409623218e-08	3.4670701218906e-07	0.870646822674341
chr8	120693471	120693688	human_hypo	Chimp-specific	218	4	-19.5540486367103	0.822	0.5614	0.9387	0.6824	0.644	0.4889	3.60785096474301e-09	5.21377808073863e-21	1.49587267832561e-07
chr1	244122626	244123114	human_hypo	Chimp-specific	489	4	-19.5360603092965	0.6187	0.6313	0.7447	0.8667	0.6184	0.4826	2.39957709333107e-16	5.51499686941022e-17	0.00121733986630525
chr1	90308620	90309998	human_hypo	Chimp-specific	1379	4	-19.5239052574953	0.118	0.0181	0.7192	0.379	0.1646	0.0471	2.09826608079716e-186	4.99099030315603e-91	7.79609825394628e-09
chr6	157369849	157369937	human_hypo	Chimp-specific	89	4	-19.5161474543055	0.5553	0.686	0.7742	0.8098	0.514	0.0158	4.36111649128347e-10	8.42974756001053e-15	1.12011801982152e-08
chr16	19149996	19150421	human_hypo	Chimp-specific	426	4	-19.4893608996345	0.7532	0.3896	0.9056	0.6759	0.3408	0.077	8.02608626592428e-11	6.09864799873435e-174	5.74384723664887e-76
chr4	41869648	41870584	human_hypo	Chimp-specific	937	4	-19.4555012943088	0.6924	0.769	0.9244	0.9025	0.6298	0.7865	1.43668315736376e-36	5.62269495174784e-20	0.00141255479658802
chr20	6712354	6713137	human_hypo	Chimp-specific	784	4	-19.4242481034882	0.4385	0.2337	0.6238	0.4643	0.4019	0.2033	2.85815799815715e-20	2.27906775725494e-19	0.288612213084055
chr13	103601931	103602492	human_hypo	Chimp-specific	562	4	-19.4124099730609	0.7818	0.6083	0.8994	0.8007	0.8182	0.2982	1.29761958276764e-10	1.31275317026958e-11	0.00231358216211297
chr9	104233782	104234131	human_hypo	Chimp-specific	350	4	-19.3753563087034	0.2231	0.7737	0.375	0.88	0.1902	0.7436	8.12859959244969e-17	1.33391432873042e-14	0.682221851116256
chr16	7286858	7287726	human_hypo	Chimp-specific	869	4	-19.3501484686714	0.6422	0.7339	0.8478	0.919	0.611	0.8151	4.74766552240202e-29	1.2866392376346e-32	0.14831221903973
chr10	98368583	98368806	human_hypo	Chimp-specific	224	4	-19.3088383023401	0.8259	0.6765	0.9456	0.777	0.8512	0.5295	6.68333836837961e-08	1.80835678202951e-11	0.00712403271366625
chr1	9865134	9865417	human_hypo	Chimp-specific	284	4	-19.3056639201276	0.4962	0.7282	0.6242	0.848	0.439	0.5966	6.94379438860687e-16	5.88502460690181e-40	1.36133193744978e-16
chr17	46634091	46634701	human_hypo	Chimp-specific	611	4	-19.2990727367106	0.282	0.2458	0.5163	0.4009	0.1201	0.0666	8.06649828054226e-12	2.66424406064474e-36	2.54282144538566e-11
chr2	169815952	169816472	human_hypo	Chimp-specific	521	4	-19.2915275442681	0.7759	0.4924	0.9122	0.8185	0.8234	0.1485	4.77943755630431e-18	8.28788852888712e-11	2.25231537856271e-07
chr12	115816480	115816779	human_hypo	Chimp-specific	300	4	-19.2741718113379	0.3529	0.5792	0.5073	0.6973	0.3623	0.312	7.99237743311288e-06	5.46528607222181e-11	0.000180360469647034
chr12	72078067	72078236	human_hypo	Chimp-specific	170	4	-19.2725748649561	0.6567	0.543	0.8409	0.6952	0.3449	0.4563	1.66408566698832e-17	2.96834902634912e-23	6.15796982115487e-08
chr11	32354555	32354669	human_hypo	Chimp-specific	115	4	-19.2725300396931	0.4348	0.3849	0.6582	0.6018	0.2836	0.4036	7.83506358827427e-24	5.59605538024093e-13	0.338698901844779
chr15	80695820	80695990	human_hypo	Chimp-specific	171	4	-19.2585336203228	0.3033	0.4719	0.4674	0.5906	0.1488	0.2433	1.35576247593717e-10	4.36703383699428e-64	8.23178103209649e-23
chr12	96871473	96872135	human_hypo	Chimp-specific	663	4	-19.2555385444597	0.7613	0.4554	0.8923	0.6864	0.7424	0.2114	3.08312686045925e-35	1.69477930594949e-29	4.72136720686303e-08
chr4	8227715	8228048	human_hypo	Chimp-specific	334	4	-19.2411476250186	0.7637	0.6904	0.9372	0.8013	0.8501	0.4326	2.0225250173206e-18	1.60909988878664e-16	0.152528842036936
chr9	18442417	18442957	human_hypo	Chimp-specific	541	5	-19.2300221246178	0.5279	0.2463	0.649	0.3659	0.5409	0.2982	3.41711429728224e-27	3.85407763818419e-07	8.61414376677331e-07
chr19	56158748	56161759	human_hypo	Chimp-specific	3012	4	-19.2005948511905	0.1986	0.1815	0.5047	0.5154	0.3003	0.2446	5.23799943948626e-55	3.07092223911358e-24	2.45768693953302e-08
chr19	39621183	39622690	human_hypo	Chimp-specific	1508	5	-19.2004777701305	0.7515	0.7541	0.8599	0.9267	0.6987	0.5664	1.62036318370372e-22	2.89539892582499e-37	7.08694990564345e-09
chr22	34181271	34181454	human_hypo	Chimp-specific	184	4	-19.1864763022611	0.7502	0.8146	0.8905	0.9333	0.7147	0.4196	7.16963429131803e-11	1.61066387113457e-18	2.54084170362805e-05
chr1	247610889	247612701	human_hypo	Chimp-specific	1813	7	-19.1810029028282	0.2426	0.2258	0.7247	0.7928	0.156	0.1876	1.97766326598803e-275	5.49153644680195e-35	0.0266830834811324
chr15	51477627	51478130	human_hypo	Chimp-specific	504	4	-19.1451773563395	0.5889	0.3034	0.7883	0.4184	0.6086	0.2904	1.22487901234956e-07	2.50454898826438e-05	0.19624121476227
chr12	59478965	59479096	human_hypo	Chimp-specific	132	5	-19.0728713528386	0.6638	0.5129	0.8025	0.7876	0.5679	0.3266	4.06086260696279e-10	3.35315153855846e-14	0.000991654826834728
chr1	230537445	230537973	human_hypo	Chimp-specific	529	4	-19.067002915361	0.4428	0.7332	0.729	0.9571	0.2997	0.4161	3.16560487599709e-20	1.68544800422931e-33	9.00763418253659e-11
chr11	46135677	46136082	human_hypo	Chimp-specific	406	4	-19.0583522806535	0.655	0.6214	0.7768	0.7847	0.6677	0.6335	1.23694222896968e-16	2.52325408680314e-08	0.0713341169485291
chr18	3452674	3452730	human_hypo	Chimp-specific	57	5	-19.0555823949558	0.5361	0.6059	0.7399	0.7224	0.415	0.4695	5.57443826600078e-07	8.49661680997017e-17	0.00199310935587923
chr17	7349791	7350599	human_hypo	Chimp-specific	809	5	-19.013533258488	0.2787	0.3685	0.6149	0.7178	0.1139	0.0868	1.75746727074405e-40	2.61266930158911e-105	2.49399606200906e-45
chr1	54789517	54790311	human_hypo	Chimp-specific	795	4	-18.9977263136951	0.5472	0.3666	0.8668	0.6921	0.6846	0.409	1.171863247623e-68	4.02451095954135e-23	1.59804266454221e-13
chr1	219944567	219945078	human_hypo	Chimp-specific	512	4	-18.9954187764668	0.7707	0.4536	0.9447	0.7073	0.7461	0.2903	4.31792917153365e-24	7.98489334541197e-30	0.00058512342236771
chr10	76780789	76781026	human_hypo	Chimp-specific	238	4	-18.987446774136	0.6314	0.7131	0.751	0.8324	0.4914	0.6956	4.83752264886592e-10	9.02168498227061e-13	0.0164078560947311
chr2	199169	199467	human_hypo	Chimp-specific	299	6	-18.9770160840762	0.7035	0.4032	0.8351	0.6063	0.6309	0.3854	1.16586148460432e-09	3.9584592166397e-19	0.152811366536276
chr13	90861703	90862155	human_hypo	Chimp-specific	453	4	-18.9556310617559	0.7852	0.252	0.902	0.4729	0.8302	0.301	7.17068521350218e-28	1.80305710693129e-15	0.972110693462302
chr11	118659669	118659734	human_hypo	Chimp-specific	66	4	-18.9535056746225	0.2651	0.3298	0.4875	0.4606	0.0432	0.0475	2.63672927819744e-10	3.18162401727104e-61	2.3729223447479e-43
chr6	38923579	38925846	human_hypo	Chimp-specific	2268	4	-18.8976589812133	0.8019	0.4432	0.9516	0.8242	0.6653	0.5377	2.20850110211317e-40	2.75107463434549e-29	0.0217735575418772
chr14	90956470	90956837	human_hypo	Chimp-specific	368	5	-18.8940367795207	0.5237	0.7116	0.6549	0.8382	0.2824	0.5664	5.49224894724033e-06	4.57572369070902e-17	6.64848628216846e-08
chr17	70576476	70576820	human_hypo	Chimp-specific	345	5	-18.880441033111	0.6628	0.2067	0.8151	0.3842	0.4104	0.259	3.23511242305874e-10	8.4807557940165e-13	0.0538879927195673
chr16	50060224	50060369	human_hypo	Chimp-specific	146	4	-18.8536876878573	0.3164	0.1363	0.4565	0.2383	0.2976	0.1382	1.43553336924837e-09	1.87107310879347e-09	0.524868614811589
chr2	173941684	173941853	human_hypo	Chimp-specific	170	5	-18.8433064887606	0.4713	0.1248	0.5719	0.2483	0.4904	0.0698	3.3245886458429e-05	9.23131192788855e-06	0.181062705373782
chr10	73723164	73725401	human_hypo	Chimp-specific	2238	6	-18.8337515390986	0.2844	0.1455	0.9074	0.5762	0.2591	0.1209	4.2760345500549e-201	4.22797990574357e-82	0.0311427097001198
chr17	45197817	45198207	human_hypo	Chimp-specific	391	4	-18.7155813688562	0.6698	0.4857	0.7874	0.6201	0.6569	0.4056	1.36761805090311e-07	2.86647847143162e-10	0.830845396371199
chr16	5055302	5055418	human_hypo	Chimp-specific	117	4	-18.679213699078	0.4196	0.8172	0.7632	0.9174	0.2945	0.4676	3.65161507309284e-17	1.53455475698974e-21	3.50456643527561e-07
