chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr5	18074139	18075547	human_hyper	Chimp-specific	1409	6	23.9740334461385	0.6649	0.8125	0.5204	0.6491	0.8012	0.8767	2.82087738924341e-24	5.44252853545939e-62	5.31650188770226e-20
chr2	20491612	20491999	human_hyper	Chimp-specific	388	4	23.956551779987	0.7182	0.8945	0.5512	0.6366	0.9678	0.966	1.40548628806904e-11	5.38007592802729e-66	6.04349276861961e-13
chr3	102914141	102914386	human_hyper	Chimp-specific	246	4	23.9551491268426	0.5194	0.3535	0.2951	0.2484	0.5208	0.6231	2.03640937098743e-08	3.56130830827646e-24	4.62216551109646e-05
chr15	39633706	39633901	human_hyper	Chimp-specific	196	4	23.9354091989163	0.8638	0.6238	0.7431	0.427	0.9261	0.7339	1.03427053429669e-11	2.32797710997365e-18	1.13892955464609e-06
chr2	46049170	46049839	human_hyper	Chimp-specific	670	4	23.9218549228402	0.6375	0.8008	0.4602	0.4924	0.8109	0.8633	2.41728561659585e-20	1.15035667832934e-102	4.81894980724203e-16
chr7	132915474	132915846	human_hyper	Chimp-specific	373	4	23.917757633941	0.6757	0.4753	0.4908	0.167	0.7669	0.4943	6.82662688217942e-35	3.47722151129843e-32	0.0244882541163175
chr8	3428014	3428314	human_hyper	Chimp-specific	301	4	23.9126461131698	0.9411	0.9205	0.829	0.7872	0.9707	0.9493	1.50386746293606e-17	6.31182219626397e-22	0.00616687553454799
chr20	33544318	33545093	human_hyper	Chimp-specific	776	4	23.9001438083782	0.8139	0.7695	0.5846	0.3859	0.8571	0.7354	8.66793702441618e-57	2.7490490107882e-56	0.368107729495272
chr11	69665046	69666710	human_hyper	Chimp-specific	1665	4	23.8982175458793	0.8473	0.7627	0.6577	0.6089	0.7768	0.7691	9.30912407593962e-40	1.21040060605177e-28	0.0181017617143595
chr20	49674333	49674756	human_hyper	Chimp-specific	424	5	23.8898033095569	0.6131	0.4476	0.4714	0.2851	0.5675	0.4528	5.98370062021622e-09	1.44679464846993e-06	0.81943701142362
chr3	160115927	160116479	human_hyper	Chimp-specific	553	5	23.8819497929924	0.4933	0.5271	0.3445	0.3455	0.4437	0.521	8.79577449732156e-08	6.89113697822077e-08	0.852185095409812
chr2	41767193	41768384	human_hyper	Chimp-specific	1192	4	23.8715455376758	0.898	0.8759	0.7764	0.6287	0.92	0.911	1.06998010610761e-19	4.39161803887308e-23	0.947233957978435
chr2	71192707	71192850	human_hyper	Chimp-specific	144	6	23.8676949131774	0.6277	0.67	0.455	0.4681	0.6935	0.6814	1.56493337815686e-36	2.39471746976386e-33	0.714775442755741
chr7	127429271	127429652	human_hyper	Chimp-specific	382	4	23.863615703016	0.8504	0.8849	0.7502	0.5958	0.9617	0.9563	2.01920189300172e-18	2.47526388665068e-75	2.59173658489697e-26
chr20	46061346	46061487	human_hyper	Chimp-specific	142	6	23.8188921004756	0.9588	0.913	0.8121	0.8124	0.9722	0.923	8.61085787495913e-10	3.70699251390421e-10	0.0545045635519007
chr17	10956733	10957502	human_hyper	Chimp-specific	770	4	23.770216871376	0.75	0.7703	0.581	0.5745	0.9002	0.9157	6.86650612112797e-15	3.48550828699234e-62	9.47754538349258e-30
chr18	8397572	8397755	human_hyper	Chimp-specific	184	4	23.7700916418839	0.717	0.8406	0.5258	0.6599	0.9336	0.938	7.30560612429842e-13	1.44157728521079e-35	2.86155953843295e-13
chr4	89718721	89719798	human_hyper	Chimp-specific	1078	4	23.7514618388196	0.9227	0.9141	0.7375	0.8134	0.8624	0.9634	6.24433774471511e-21	1.20927640758071e-12	0.560219266840964
chr5	4572553	4573175	human_hyper	Chimp-specific	623	4	23.7375102431542	0.7698	0.9115	0.5284	0.7989	0.7618	0.9463	3.29664053031889e-25	1.14274136283342e-20	0.764436787512256
chr8	112808281	112809393	human_hyper	Chimp-specific	1113	4	23.7310602382872	0.8729	0.73	0.5309	0.5161	0.8946	0.6626	8.34467343868278e-44	5.94304103437542e-18	0.483727335669596
chr3	19943035	19943171	human_hyper	Chimp-specific	137	4	23.7128372842313	0.8917	0.6359	0.6731	0.5025	0.9862	0.9306	1.11650796480512e-23	1.92430373121832e-112	1.16310119513007e-30
chr22	48693244	48693623	human_hyper	Chimp-specific	380	5	23.6863459908493	0.9698	0.9575	0.8132	0.6655	0.9532	0.9394	3.14633304092915e-31	1.04817146714606e-21	0.0271956562839251
chr9	35617454	35617646	human_hyper	Chimp-specific	193	4	23.6492729277986	0.4973	0.4466	0.3181	0.2346	0.5518	0.3428	5.80246440064014e-19	1.63452493626756e-06	0.178214990385544
chr18	73036323	73036822	human_hyper	Chimp-specific	500	4	23.5744045697166	0.9336	0.88	0.7339	0.6636	0.9219	0.9078	3.65653448010503e-31	1.80247960391484e-30	0.939317139837636
chr5	85914713	85914886	human_hyper	Chimp-specific	174	7	23.5484336133473	0.4012	0.4114	0.2305	0.2883	0.483	0.5524	2.25747178639814e-14	7.54416966983086e-15	0.0193699315430916
chr13	61299771	61300784	human_hyper	Chimp-specific	1014	5	23.5002828269994	0.8336	0.674	0.7203	0.528	0.8385	0.8012	1.22760086636254e-06	1.36921870893466e-10	0.904608718909505
chr1	245520620	245520778	human_hyper	Chimp-specific	159	4	23.4699759883858	0.9116	0.8922	0.7508	0.7719	0.9598	0.9655	1.7841858819624e-10	2.6014548913998e-29	1.64195237762451e-13
chr13	20668990	20669505	human_hyper	Chimp-specific	516	5	23.4480080171827	0.7919	0.7407	0.655	0.5859	0.9205	0.9089	1.93162590411039e-14	7.38380351739592e-60	3.07951889088601e-36
chr2	61164042	61164314	human_hyper	Chimp-specific	273	4	23.4403124314677	0.714	0.9044	0.6094	0.6254	0.8984	0.8436	6.43868907436002e-15	3.00339054915766e-25	0.234713027616166
chr1	160983385	160984099	human_hyper	Chimp-specific	715	4	23.4301496444	0.8642	0.3812	0.7076	0.1067	0.8561	0.3451	2.90111991589572e-17	6.71420743324338e-25	0.0526507670515641
chr9	37131854	37132171	human_hyper	Chimp-specific	318	4	23.4294626334915	0.9087	0.7832	0.6517	0.6755	0.9591	0.9032	9.49002798786687e-09	8.75321924347274e-19	3.45097794515189e-08
chr2	32064688	32065201	human_hyper	Chimp-specific	514	5	23.3941591512274	0.9266	0.8646	0.7501	0.5725	0.94	0.9481	4.05949007495419e-42	4.91312842268042e-80	2.11964823076827e-07
chr12	64784729	64784994	human_hyper	Chimp-specific	266	4	23.3560481675337	0.7598	0.7809	0.5906	0.484	0.6978	0.6639	2.28520508767367e-27	1.81940556163117e-05	0.000256580581409514
chr12	67601884	67602389	human_hyper	Chimp-specific	506	5	23.3367966906836	0.6589	0.3773	0.5035	0.2246	0.6633	0.3848	1.27677976277118e-05	2.48468622468576e-07	0.331831097173149
chr6	1485192	1485444	human_hyper	Chimp-specific	253	4	23.3275603499749	0.7006	0.8364	0.5699	0.59	0.91	0.8328	1.07485015866226e-18	1.5813772801828e-34	9.21017558802333e-06
chr4	90133984	90134669	human_hyper	Chimp-specific	686	4	23.3253391669346	0.8358	0.7187	0.6518	0.5825	0.951	0.8017	3.11840672436791e-19	7.55270465858585e-24	1.31637682851076e-07
chr9	17862427	17863070	human_hyper	Chimp-specific	644	4	23.3183107449441	0.9236	0.6846	0.8141	0.4939	0.939	0.8446	1.19309971455102e-14	2.59958229066519e-30	1.99875491026478e-07
chr2	27226940	27227401	human_hyper	Chimp-specific	462	4	23.314645022086	0.7006	0.7553	0.5683	0.4355	0.9231	0.6462	2.3817976732785e-15	1.47002967487053e-28	0.0237241291512977
chr5	132380263	132380368	human_hyper	Chimp-specific	106	5	23.2956306947161	0.8783	0.6897	0.7641	0.4887	0.9193	0.7735	8.61361291001984e-11	3.1120322273868e-15	0.00267291560120426
chr7	95407109	95407614	human_hyper	Chimp-specific	506	5	23.2678486137365	0.6454	0.7842	0.5402	0.675	0.6192	0.9201	1.17362853127693e-11	2.82580984922736e-10	0.00974424764767955
chr20	42300410	42300543	human_hyper	Chimp-specific	134	4	23.2532942842446	0.8576	0.924	0.6369	0.8174	0.9555	0.9502	2.08733176987191e-12	3.18778979393347e-25	1.79457490991141e-07
chr3	45467869	45468181	human_hyper	Chimp-specific	313	4	23.25134985669	0.8897	0.8624	0.6832	0.705	0.8927	0.9244	3.04205714878646e-16	8.86944490316103e-19	0.00298860957268938
chr4	25825396	25825848	human_hyper	Chimp-specific	453	4	23.1711383228217	0.8519	0.5818	0.5954	0.3162	0.8727	0.8051	5.04615199792131e-40	4.43442965269636e-25	1.93136927214985e-05
chr11	19194672	19195214	human_hyper	Chimp-specific	543	4	23.129007882394	0.9256	0.8611	0.7531	0.6974	0.96	0.9158	1.79184054363887e-22	1.12999866508601e-44	1.57660454620792e-08
chr9	86579485	86579731	human_hyper	Chimp-specific	247	4	23.1268271871026	0.6834	0.6187	0.5053	0.4084	0.9446	0.9407	2.16048552962187e-10	7.84919371666329e-77	5.97031152651323e-59
chr14	83966994	83967915	human_hyper	Chimp-specific	922	5	23.0438184669198	0.8641	0.3587	0.7002	0.2361	0.8375	0.4918	5.04985177300248e-17	3.82012379081903e-28	0.109366875676182
chr10	15321168	15321636	human_hyper	Chimp-specific	469	4	23.0250430286796	0.6819	0.877	0.49	0.6022	0.8736	0.9302	3.95595256764502e-11	5.02617356341916e-30	9.03939783239924e-06
chr3	11821043	11821992	human_hyper	Chimp-specific	950	5	22.9971858128781	0.8702	0.6818	0.6672	0.499	0.9193	0.941	8.6100606203627e-12	7.00218529781495e-44	7.96878463960411e-15
chr4	47024584	47024744	human_hyper	Chimp-specific	161	4	22.9869651984245	0.5756	0.743	0.4715	0.5702	0.7373	0.8151	6.2866099561935e-14	5.43165749785926e-27	1.94692596374979e-08
chr9	80537236	80537798	human_hyper	Chimp-specific	563	4	22.9794392260348	0.6995	0.9172	0.429	0.7568	0.8794	0.8716	2.20149050051164e-21	1.10158125564703e-10	0.120509236094394
chr7	127601902	127602026	human_hyper	Chimp-specific	125	4	22.9607685189767	0.6418	0.9566	0.4978	0.791	0.8854	0.9642	4.03552706280673e-18	1.6887178600476e-30	1.47788152766314e-05
chr4	72319485	72319924	human_hyper	Chimp-specific	440	4	22.9550084283321	0.3006	0.9013	0.1035	0.7363	0.2982	0.9332	9.64813234108834e-37	3.70718130923056e-35	0.0153372413092967
chr17	6346587	6346760	human_hyper	Chimp-specific	174	4	22.9237775587896	0.4614	0.7907	0.3361	0.5609	0.8353	0.8653	3.0882186926927e-16	3.65410879625158e-49	1.22615039714284e-11
chr6	39724219	39725779	human_hyper	Chimp-specific	1561	5	22.8824935443943	0.9183	0.9457	0.728	0.8438	0.9425	0.9464	7.80538961659356e-28	2.27579068240327e-26	0.883559339143813
chr2	99107896	99108052	human_hyper	Chimp-specific	157	4	22.864985200253	0.5414	0.9233	0.2931	0.8178	0.6532	0.9437	3.28466416718605e-15	5.06752836454815e-14	0.0136459834007629
chr1	72491464	72492199	human_hyper	Chimp-specific	736	4	22.8437345663886	0.9126	0.9405	0.7298	0.7308	0.9011	0.9408	1.04557825572419e-48	3.19566889638012e-36	0.446548449888241
chr6	110298958	110299111	human_hyper	Chimp-specific	154	4	22.7386596520726	0.5311	0.5695	0.3855	0.374	0.7949	0.8239	2.31869461333635e-14	1.67974054674651e-49	1.77892167739309e-28
chr6	53167237	53167830	human_hyper	Chimp-specific	594	4	22.7377583024673	0.562	0.4247	0.353	0.2202	0.8737	0.5705	3.12169270352982e-30	1.06705212797524e-58	1.07456790349656e-17
chr2	87006871	87007381	human_hyper	Chimp-specific	511	4	22.7272320495722	0.9311	0.7663	0.8286	0.512	0.9117	0.8235	1.93655738450343e-10	4.02202896765572e-13	0.0144725807989727
chr11	44373645	44373909	human_hyper	Chimp-specific	265	4	22.7249322185532	0.7011	0.7422	0.5293	0.616	0.783	0.7022	5.27837052623021e-10	5.07821679436634e-05	0.745578820037637
chr1	177056779	177056958	human_hyper	Chimp-specific	180	5	22.7224541365073	0.8031	0.9126	0.6488	0.7887	0.8061	0.9428	7.49867123828118e-07	1.31054402350134e-06	0.202340620798712
chr8	107522735	107523502	human_hyper	Chimp-specific	768	4	22.7127934221165	0.5766	0.7404	0.4523	0.6225	0.5601	0.6984	4.6494313476328e-18	7.40065225039759e-07	0.0358800096731872
chr18	47195794	47196066	human_hyper	Chimp-specific	273	4	22.6890405558827	0.8433	0.6044	0.5989	0.3216	0.7216	0.681	1.45412647706417e-19	1.73847478400795e-12	0.890497519404924
chr1	199194520	199195218	human_hyper	Chimp-specific	699	4	22.6595762913139	0.9454	0.8698	0.8343	0.7166	0.8937	0.8224	1.30627716166264e-25	1.7272288840621e-09	0.00123940186548122
chr6	53517508	53517679	human_hyper	Chimp-specific	172	5	22.646159182603	0.7283	0.64	0.5632	0.4955	0.7065	0.6276	9.92154512501882e-09	3.51505978482798e-05	0.743062528621199
chr9	37785631	37785760	human_hyper	Chimp-specific	130	4	22.6449976706379	0.4959	0.5211	0.2979	0.3327	0.8949	0.8954	2.69012900476791e-21	9.24036105629124e-177	9.80462313862669e-81
chr3	195160694	195161525	human_hyper	Chimp-specific	832	4	22.6332897736505	0.8163	0.642	0.7118	0.4971	0.9312	0.6512	1.76167075353645e-08	3.47239741024999e-23	1.24429381111069e-05
chr6	36396710	36396911	human_hyper	Chimp-specific	202	4	22.5889802767966	0.915	0.8647	0.7638	0.6713	0.9708	0.9534	4.10138270929043e-09	3.31482736576887e-28	0.0231549090485193
chr4	102614459	102615049	human_hyper	Chimp-specific	591	4	22.536545909404	0.6936	0.7006	0.5848	0.56	0.8404	0.678	8.14767651996862e-09	1.19870636415486e-11	0.00224125897200451
chr12	5939213	5939502	human_hyper	Chimp-specific	290	4	22.5293991555417	0.673	0.5312	0.5475	0.3523	0.9334	0.5892	1.67640455326648e-10	4.27302206776799e-24	2.45854671496977e-07
chr15	33494388	33494907	human_hyper	Chimp-specific	520	4	22.5292829733221	0.7127	0.7915	0.5919	0.6479	0.664	0.7972	8.64353125952136e-14	3.04757839033993e-14	0.0607356945365791
chr16	19566187	19567764	human_hyper	Chimp-specific	1578	5	22.5138917150233	0.0943	0.1057	0.6034	0.6794	0.055	0.0537	0	1.17319924182357e-234	0.000959503682209328
chr10	130647063	130647370	human_hyper	Chimp-specific	308	5	22.51202572267	0.8641	0.9422	0.694	0.8396	0.8272	0.9002	7.56927642377831e-22	1.40686100388475e-05	0.0325078417169376
chr10	105625755	105626413	human_hyper	Chimp-specific	659	5	22.5051248872555	0.9142	0.9255	0.7882	0.8075	0.9552	0.9533	7.5390287098291e-18	5.7154717559667e-28	0.000651628691681551
chr3	59360093	59360910	human_hyper	Chimp-specific	818	4	22.492440834625	0.901	0.5806	0.7431	0.3502	0.9538	0.8653	7.13287197703981e-12	1.99456825155769e-30	1.90186134558159e-11
chr13	23981165	23981406	human_hyper	Chimp-specific	242	4	22.4917785757316	0.8954	0.7524	0.7636	0.3062	0.9661	0.6781	1.27936803597802e-19	1.26605703364597e-30	0.180588058928271
chr14	51513216	51513616	human_hyper	Chimp-specific	401	4	22.4614187010774	0.671	0.916	0.5519	0.7302	0.6527	0.8708	9.1903411044514e-13	1.82895488579407e-09	0.164745793678252
chr2	104737142	104737624	human_hyper	Chimp-specific	483	5	22.4399626828747	0.4885	0.9117	0.3484	0.6873	0.6548	0.9574	9.902202760136e-11	1.08943240693522e-58	2.57709913826246e-05
chr10	12528019	12528220	human_hyper	Chimp-specific	202	5	22.4225017352566	0.708	0.9209	0.5056	0.733	0.8832	0.9001	7.50383776820661e-11	3.4483375625994e-16	0.00406587258526292
chr3	40356240	40357311	human_hyper	Chimp-specific	1072	5	22.4147608990559	0.6592	0.795	0.3723	0.6462	0.9061	0.9364	3.72321089034214e-19	7.24048740792802e-61	3.48796755493438e-42
chr7	25013965	25014247	human_hyper	Chimp-specific	283	4	22.3924123254749	0.7242	0.7125	0.4722	0.542	0.8286	0.86	2.62084271274795e-17	6.10394760647143e-47	3.54784937347649e-13
chr3	62532062	62532881	human_hyper	Chimp-specific	820	5	22.390524960724	0.7899	0.7555	0.6575	0.5516	0.9336	0.9427	1.12823099773518e-12	8.18327561933551e-103	6.98620751767121e-49
chr16	50006378	50006474	human_hyper	Chimp-specific	97	4	22.3888091396972	0.8938	0.9026	0.7707	0.7725	0.9191	0.8496	6.20446393878413e-16	4.47827245040014e-06	0.118333970240025
chr16	60197194	60197904	human_hyper	Chimp-specific	711	4	22.3641771829022	0.722	0.8737	0.6049	0.7333	0.9115	0.9048	1.39272940186659e-09	9.53925378915915e-36	8.45364802805038e-06
chr21	18518985	18519124	human_hyper	Chimp-specific	140	4	22.3555407189651	0.8632	0.7832	0.7477	0.6512	0.9348	0.9039	1.65387594850834e-09	3.37728684925197e-15	5.82769367487448e-09
chr6	64285961	64286415	human_hyper	Chimp-specific	455	4	22.348817369106	0.7815	0.685	0.6168	0.5369	0.7411	0.6681	3.07469476598547e-08	4.18726710642622e-08	0.836339217631902
chr4	25812977	25813130	human_hyper	Chimp-specific	154	4	22.3481417172208	0.6937	0.5611	0.5424	0.4064	0.6976	0.8221	4.16366043642117e-12	5.11788490645232e-15	0.00101164791940108
chr20	4003162	4003517	human_hyper	Chimp-specific	356	4	22.3407186932797	0.7665	0.6202	0.639	0.3218	0.8701	0.4986	1.37192814308874e-12	1.03966659271815e-05	0.381791265732926
chr14	96336391	96336656	human_hyper	Chimp-specific	266	4	22.2979123108128	0.816	0.4557	0.6852	0.2034	0.9308	0.6661	2.11098564338296e-17	3.69620192905096e-34	2.56256329463955e-15
chr14	54863114	54863177	human_hyper	Chimp-specific	64	4	22.2975220264347	0.2998	0.3345	0.1377	0.1894	0.7334	0.7044	3.9565609465041e-13	8.75008389487913e-71	2.48915138217535e-41
chr20	17582029	17582845	human_hyper	Chimp-specific	817	4	22.2932698339521	0.7334	0.7146	0.617	0.5297	0.866	0.7442	2.65771062121302e-26	4.30403916074942e-40	0.000359453900690706
chr2	69805186	69805354	human_hyper	Chimp-specific	169	4	22.2777197562644	0.7033	0.7357	0.4952	0.5883	0.6918	0.9176	4.74020964763448e-08	2.77660926979566e-13	6.72387872154478e-05
chr17	46987079	46987410	human_hyper	Chimp-specific	332	4	22.2765313897291	0.5781	0.5011	0.3954	0.18	0.5412	0.5791	8.85305060513427e-26	9.92766281063087e-18	0.274726153170293
chr2	195433167	195433474	human_hyper	Chimp-specific	308	4	22.2575471766491	0.6354	0.7465	0.5095	0.5285	0.8877	0.6627	4.23353278696796e-11	1.37647198119388e-11	0.0107649172538015
chr12	19685852	19686608	human_hyper	Chimp-specific	757	5	22.234052665855	0.9179	0.7373	0.8073	0.5726	0.89	0.8136	1.95291087572539e-20	4.32691823894678e-21	0.204703652701035
chr14	60176823	60178425	human_hyper	Chimp-specific	1603	5	22.2260094487535	0.8152	0.6595	0.6321	0.4499	0.8007	0.6354	1.20355999567573e-25	7.6254412899591e-12	0.0282698274543951
chr14	21294910	21296245	human_hyper	Chimp-specific	1336	4	22.2224760412318	0.9404	0.9534	0.7741	0.709	0.9596	0.8563	9.44088349770513e-53	2.77080382007238e-15	0.000184003205731915
chr6	153453104	153453239	human_hyper	Chimp-specific	136	4	22.2111829905721	0.4501	0.2663	0.262	0.1636	0.6568	0.5441	1.03083632374166e-08	3.46188053331971e-28	4.93810263957592e-15
chr12	50215238	50215616	human_hyper	Chimp-specific	379	4	22.2078900652239	0.8383	0.4866	0.6581	0.1329	0.862	0.5927	1.81248454172407e-20	8.69479912604985e-25	0.0100232491689277
chr4	56023532	56024347	human_hyper	Chimp-specific	816	5	22.1854280261451	0.3178	0.2932	0.5455	0.505	0.1599	0.1144	4.37950213524479e-19	6.64070855284199e-108	5.53658249105428e-10
chr4	24005518	24006005	human_hyper	Chimp-specific	488	4	22.1821192208153	0.5508	0.8714	0.3608	0.7179	0.552	0.867	1.72094591960361e-09	8.6092538300097e-10	0.570137989092864
chr9	85860728	85861110	human_hyper	Chimp-specific	383	4	22.1396990682628	0.9043	0.9451	0.744	0.8439	0.9131	0.9357	5.06887861794395e-18	4.66121751383877e-07	0.650205557938565
chr8	49033699	49033769	human_hyper	Chimp-specific	71	4	22.137448819297	0.4426	0.2664	0.2644	0.1651	0.5532	0.2887	3.865364599368e-10	1.90872603696889e-06	0.0114920802694042
chr20	56787706	56788090	human_hyper	Chimp-specific	385	4	22.1316935277181	0.7883	0.6865	0.5761	0.4734	0.8173	0.6329	2.37274337036344e-15	2.98793482826927e-10	0.782482130367037
chr5	169331330	169332959	human_hyper	Chimp-specific	1630	5	22.1025389309106	0.8769	0.5986	0.7726	0.4783	0.9282	0.6929	2.7130734414749e-17	4.84720034690973e-38	4.37839530810854e-07
chr1	200707061	200707497	human_hyper	Chimp-specific	437	4	22.099071904312	0.551	0.6156	0.3982	0.5151	0.59	0.628	1.66559294497709e-09	6.62278328778643e-09	0.979970939969569
chr2	24253600	24253727	human_hyper	Chimp-specific	128	4	22.0734843832888	0.9436	0.8883	0.7819	0.7672	0.8825	0.912	1.2755623996619e-13	5.9223313381335e-10	0.583967584019791
chr15	91913450	91914247	human_hyper	Chimp-specific	798	4	22.0695838950592	0.944	0.7456	0.8348	0.57	0.9533	0.7304	7.81269153800589e-12	1.51279793112104e-09	0.122976360254477
chr3	101232966	101233053	human_hyper	Chimp-specific	88	5	22.0524397191149	0.9362	0.8767	0.7997	0.7669	0.9391	0.9365	2.12273701646639e-10	1.46166247399518e-11	0.00107996371725438
chr4	99609738	99610027	human_hyper	Chimp-specific	290	4	21.9666067989337	0.8893	0.8945	0.7685	0.7639	0.9513	0.9194	3.19941855572056e-11	5.7352836267625e-17	9.82030331834329e-05
chr8	65577394	65578226	human_hyper	Chimp-specific	833	4	21.9640757263865	0.8856	0.7198	0.7662	0.5092	0.9067	0.7392	1.74376554118497e-25	1.12020450501091e-46	0.202284752153964
chr6	110087048	110087556	human_hyper	Chimp-specific	509	4	21.9562851330557	0.8613	0.8909	0.7148	0.6	0.8321	0.7583	3.30274182446119e-14	5.5023951816362e-05	0.000888198314071877
chr15	75474818	75475038	human_hyper	Chimp-specific	221	7	21.9354168646906	0.7254	0.3928	0.6132	0.2697	0.9499	0.783	5.00698046095819e-05	1.91018379155224e-93	1.46260752427011e-69
chr5	174589067	174589386	human_hyper	Chimp-specific	320	4	21.9207745191368	0.7275	0.4016	0.5471	0.1326	0.6974	0.9062	5.46484608379706e-11	1.53915216156418e-13	3.20111470669958e-07
chr11	20008761	20009100	human_hyper	Chimp-specific	340	4	21.9055371565512	0.8745	0.8616	0.7086	0.7345	0.8604	0.9184	1.54603140976273e-08	4.287548343964e-15	0.00852296385706617
chr1	10296186	10296244	human_hyper	Chimp-specific	59	4	21.9013090880288	0.9171	0.9396	0.7721	0.7761	0.947	0.9154	7.14180202633152e-29	1.03093350740735e-22	0.827077840347857
chr7	17576836	17577404	human_hyper	Chimp-specific	569	4	21.8916756343976	0.9021	0.9519	0.6571	0.834	0.9694	0.9575	2.19736117724049e-11	1.65790848178459e-09	0.0144901364016647
chr17	75125963	75126258	human_hyper	Chimp-specific	296	4	21.8893597194743	0.1938	0.4385	0.0441	0.1414	0.5329	0.5216	2.89282112275281e-23	1.67405418520085e-31	3.88989570684318e-07
chr13	98978602	98978915	human_hyper	Chimp-specific	314	4	21.8731832738077	0.5453	0.7576	0.4382	0.6438	0.6869	0.7938	1.22910783633068e-06	3.06082978891243e-12	6.33492505889791e-05
chr9	119449163	119449248	human_hyper	Chimp-specific	86	4	21.8611628607073	0.2252	0.4018	0.0858	0.2097	0.6298	0.695	6.66323064335296e-11	3.86403710691925e-61	9.43502355469229e-45
chr6	132126240	132126487	human_hyper	Chimp-specific	248	5	21.8562147572455	0.8877	0.9267	0.786	0.8261	0.9237	0.966	4.02017305999344e-08	1.25879118247902e-13	0.000753647450572392
chr14	26397941	26398460	human_hyper	Chimp-specific	520	4	21.839069722714	0.7142	0.8719	0.5543	0.6919	0.8418	0.9369	9.65440386379118e-11	1.8015270239268e-21	6.1053082514581e-09
chr5	152826876	152827252	human_hyper	Chimp-specific	377	4	21.8340468780661	0.4002	0.9049	0.296	0.6832	0.5015	0.8326	3.01721985046788e-11	3.40570118106022e-09	0.718786401908443
chr22	34304253	34304324	human_hyper	Chimp-specific	72	4	21.824998616941	0.8821	0.8904	0.6725	0.7224	0.9104	0.8348	5.30021751370246e-12	0.000102768820911816	0.482207707090931
chr2	202974471	202975662	human_hyper	Chimp-specific	1192	4	21.7975103428054	0.67	0.5864	0.4641	0.2681	0.7593	0.5469	1.90185678370729e-30	9.2884092001633e-25	0.558397547228426
chr1	13882817	13883284	human_hyper	Chimp-specific	468	6	21.7964927045806	0.8786	0.3675	0.7581	0.2391	0.9433	0.8826	1.18720328226303e-12	7.30752934716226e-29	1.79318528270144e-12
chr17	64466866	64467940	human_hyper	Chimp-specific	1075	4	21.7889656003636	0.9332	0.8858	0.7446	0.6266	0.866	0.9408	1.66921051677909e-47	3.84152267277555e-28	0.217633768073598
chr6	81497868	81498208	human_hyper	Chimp-specific	341	4	21.784367350035	0.7814	0.8038	0.6281	0.656	0.9324	0.7603	5.32496587887183e-12	4.84208504284401e-09	0.0792822883186429
chr18	44624910	44625298	human_hyper	Chimp-specific	389	4	21.7344972532864	0.9468	0.9368	0.8394	0.5904	0.9414	0.8865	1.20250570768293e-22	1.98468964289606e-24	0.00076574321831906
chr5	160799079	160800855	human_hyper	Chimp-specific	1777	4	21.7056865451631	0.316	0.6311	0.1578	0.4615	0.4907	0.6878	1.16601709671077e-22	2.69303026009564e-32	1.58662740758137e-07
chr11	13983719	13983818	human_hyper	Chimp-specific	100	5	21.7056321984284	0.9247	0.8859	0.8244	0.785	0.8838	0.917	1.16591803338262e-09	2.39364493297951e-08	0.804907385156567
chr6	90779909	90780816	human_hyper	Chimp-specific	908	4	21.6895646275681	0.8911	0.5946	0.7419	0.2614	0.9593	0.6807	4.31467667449514e-34	3.14393178531698e-35	1.99681607553805e-06
chr2	130161525	130163164	human_hyper	Chimp-specific	1640	4	21.6538382459853	0.9584	0.7958	0.84	0.4782	0.9248	0.7017	7.7559702940794e-23	3.48529468916476e-09	0.00749996242570496
chr16	78188858	78189477	human_hyper	Chimp-specific	620	4	21.6527448297867	0.8153	0.5541	0.5233	0.4465	0.8826	0.8773	2.2357473690558e-12	2.79368460000857e-38	4.95010658664277e-12
chr10	128567473	128567730	human_hyper	Chimp-specific	258	4	21.634991712759	0.9454	0.877	0.8334	0.7616	0.9702	0.9433	1.67232432542962e-07	9.76839901971745e-20	1.42136189309903e-08
chr13	61051936	61052507	human_hyper	Chimp-specific	572	4	21.6102031131146	0.8971	0.9089	0.7942	0.6594	0.8883	0.9148	2.41178403478724e-15	1.4123440057559e-14	0.209756548561312
chr12	63093166	63093316	human_hyper	Chimp-specific	151	4	21.597425038758	0.8616	0.9161	0.7536	0.7723	0.9448	0.9673	8.45646441280954e-21	1.4106587836765e-43	6.26869046969097e-11
chr4	20302464	20303458	human_hyper	Chimp-specific	995	4	21.5444070596743	0.6887	0.7965	0.5728	0.6656	0.6563	0.7587	7.33699985699734e-09	9.72863268808874e-07	0.4123798740297
chr12	117276358	117276903	human_hyper	Chimp-specific	546	5	21.5065746529039	0.7625	0.5814	0.5126	0.4781	0.7634	0.8372	3.92751908181593e-13	1.67908558343117e-27	5.0994559985871e-05
chr13	31311963	31313109	human_hyper	Chimp-specific	1147	4	21.497458187723	0.941	0.8318	0.7569	0.5633	0.8688	0.7937	1.35258218255898e-39	1.03784939420005e-12	4.43617566918497e-05
