chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr2	209129896	209130105	human_hyper	Human-specific	210	4	24.9749592164988	0.316	0.2433	0.1826	0.1313	0.1161	0.1181	8.03255429955186e-21	0.000977019617946333	1.24731215799665e-20
chr3	179489658	179490260	human_hyper	Human-specific	603	5	24.9739365915977	0.8177	0.903	0.6915	0.721	0.6271	0.7875	1.07715769158398e-13	0.984438596352169	2.00437136032971e-15
chr7	23051977	23052099	human_hyper	Human-specific	123	5	24.8206040459622	0.7109	0.7409	0.5947	0.6311	0.4704	0.6672	1.06474350102348e-07	0.188868983824943	7.91619918522506e-07
chr18	51811464	51812118	human_hyper	Human-specific	655	4	24.7973390472635	0.6981	0.7587	0.4557	0.4307	0.4579	0.2672	1.67284697110122e-13	4.15425304707433e-05	1.0186979388001e-16
chr9	129649259	129649384	human_hyper	Human-specific	126	4	24.738351997609	0.8915	0.9064	0.7846	0.5465	0.7447	0.1358	1.94118758834883e-14	1.22696304585468e-07	5.37842391469227e-17
chr7	72991847	72992219	human_hyper	Human-specific	373	4	24.7134297960369	0.731	0.6304	0.5216	0.4713	0.362	0.2769	6.39436500926056e-18	2.45516293614843e-11	1.91970656414181e-66
chr10	30894126	30894257	human_hyper	Human-specific	132	5	24.7045535966612	0.8644	0.8841	0.7256	0.6126	0.7588	0.4997	1.68179996807511e-11	0.241153228261253	2.44661362673538e-10
chr15	59282721	59282839	human_hyper	Human-specific	119	6	24.6985311934116	0.9201	0.9392	0.8142	0.8119	0.8152	0.8521	7.7413379597422e-18	0.561059203687367	4.7336973242042e-11
chr6	164752946	164753273	human_hyper	Human-specific	328	4	24.6927793547585	0.7565	0.8132	0.6002	0.6159	0.3866	0.1328	8.25072806022359e-12	3.36428781412671e-21	5.84891195422564e-38
chr11	78811200	78811405	human_hyper	Human-specific	206	4	24.6850467843305	0.4104	0.528	0.2574	0.4023	0.038	0.0349	9.07886028920415e-08	1.10707253887896e-68	3.70493930713681e-151
chr20	25389002	25389273	human_hyper	Human-specific	272	4	24.6550732661929	0.4751	0.3459	0.2772	0.1654	0.1243	0.1434	7.50220272854882e-41	3.47641135198921e-05	1.05996895678289e-39
chr5	442221	442385	human_hyper	Human-specific	165	5	24.6177922995861	0.8803	0.8819	0.7648	0.6923	0.4355	0.3523	2.32007094614819e-14	6.38571405168706e-71	3.69257311821088e-144
chr7	69166871	69167483	human_hyper	Human-specific	613	4	24.5776167418889	0.9349	0.7785	0.733	0.5498	0.8021	0.4796	1.30227870923083e-23	0.608924781123837	1.33445515317065e-38
chr21	37694939	37695449	human_hyper	Human-specific	511	5	24.5652770442458	0.6972	0.7919	0.5303	0.6871	0.5207	0.6152	2.30359860154645e-11	0.253898556824493	4.36882659986337e-16
chr3	112866642	112867248	human_hyper	Human-specific	607	6	24.5323932533718	0.851	0.8526	0.7189	0.7358	0.6478	0.6023	9.35101278658981e-15	0.000220938730441001	1.20043443017004e-61
chr13	31696307	31696516	human_hyper	Human-specific	210	4	24.4934440201688	0.9103	0.954	0.6497	0.8481	0.7676	0.5695	3.51637766252624e-19	0.0305210957725095	1.59294914716806e-24
chr6	13120040	13120250	human_hyper	Human-specific	211	4	24.4861225383902	0.6773	0.9335	0.4325	0.674	0.2282	0.2273	1.67978340629967e-21	7.64713208396253e-16	2.47851560347949e-44
chr3	102189382	102189591	human_hyper	Human-specific	210	5	24.4578148119949	0.8683	0.5164	0.6741	0.4074	0.4377	0.3462	2.95052359143947e-11	0.00427299576528793	1.15031950245798e-13
chr12	96820826	96821150	human_hyper	Human-specific	325	6	24.4092985621467	0.9061	0.5322	0.8031	0.371	0.5767	0.1604	2.98145977852545e-06	3.38113788052543e-19	1.28112632394151e-48
chr15	90283654	90283835	human_hyper	Human-specific	182	4	24.3510567607244	0.8187	0.8174	0.5261	0.6487	0.3783	0.525	1.58421750576616e-29	5.28537871635895e-05	1.95554639055523e-50
chr2	242625108	242625222	human_hyper	Human-specific	115	4	24.2694758281536	0.8255	0.7635	0.6494	0.5671	0.6053	0.4797	2.04759957804387e-16	0.00146785416536119	1.10224463480214e-25
chr8	55381830	55382092	human_hyper	Human-specific	263	6	24.258595009333	0.3614	0.448	0.2336	0.2936	0.1158	0.1336	3.59819130077501e-27	1.4482172460822e-37	2.32136114103687e-121
chr3	122229740	122230152	human_hyper	Human-specific	413	6	24.2390654296998	0.8599	0.804	0.7472	0.6263	0.6713	0.6722	2.15635503467292e-17	0.832685081109691	1.62510443703227e-14
chr14	39903038	39903143	human_hyper	Human-specific	106	4	24.1882037002926	0.2861	0.4865	0.181	0.2322	0.1521	0.2623	4.49299116341756e-13	0.502001896370646	2.01204778748753e-15
chr1	215450704	215451292	human_hyper	Human-specific	589	5	24.1624556657573	0.6549	0.553	0.4921	0.4521	0.4315	0.2627	3.13486952688813e-05	3.57921419277296e-08	2.51052270253071e-33
chr2	15302535	15303152	human_hyper	Human-specific	618	5	24.1598348830268	0.7472	0.8635	0.6302	0.609	0.6737	0.5054	2.17940555189626e-19	0.190404425860284	2.01917555061278e-10
chr10	134341770	134342217	human_hyper	Human-specific	448	5	24.1464763026159	0.8761	0.6207	0.6371	0.4511	0.7423	0.4607	3.41776124365417e-13	0.940304050790889	1.02126531658383e-11
chr2	111782922	111783720	human_hyper	Human-specific	799	4	24.1198616714488	0.9258	0.8867	0.655	0.7262	0.5981	0.7619	3.05957411418648e-36	0.956067253040192	2.67147377541246e-20
chr8	8678357	8678915	human_hyper	Human-specific	559	4	24.1118552674756	0.6063	0.9002	0.407	0.6365	0.1862	0.6013	2.37647601066026e-17	1.28066252953846e-08	2.19554992240004e-93
chr12	118307480	118307680	human_hyper	Human-specific	201	4	24.1005968280944	0.8473	0.5567	0.6871	0.3363	0.7268	0.2827	8.75195377786309e-16	0.497847084463164	1.71046307416984e-12
chr6	164650605	164651061	human_hyper	Human-specific	457	4	24.0849542772086	0.6464	0.957	0.4299	0.7406	0.5155	0.8361	3.99023244896481e-24	0.00628772414129792	7.05829988082737e-16
chr8	102253137	102253501	human_hyper	Human-specific	365	4	24.063651790336	0.5818	0.4857	0.3949	0.2788	0.2029	0.1016	7.57723151096935e-26	3.83031411650638e-27	1.06112595472819e-94
chr12	50237282	50237530	human_hyper	Human-specific	249	5	24.0221040084834	0.8541	0.8278	0.7332	0.6748	0.7057	0.7031	1.10425218446346e-16	0.149120140907589	9.32438301181164e-33
chr10	36545379	36546482	human_hyper	Human-specific	1104	4	23.9930376190731	0.7846	0.8396	0.6599	0.697	0.69	0.704	1.13385845413002e-08	0.0156758970690606	0.000970573719879069
chr7	112234401	112234641	human_hyper	Human-specific	241	4	23.9445148591827	0.7949	0.2493	0.6221	0.088	0.1747	0.0629	1.59691218129163e-11	1.17460148552235e-07	6.57497134277118e-22
chr3	13325039	13325122	human_hyper	Human-specific	84	4	23.9150072462597	0.2235	0.3204	0.0904	0.1471	0.0504	0.0723	1.18125524386031e-18	0.00721568050181037	5.06208884022201e-34
chr19	17969607	17970185	human_hyper	Human-specific	579	7	23.8724993462781	0.5882	0.666	0.2782	0.3531	0.0035	0.0099	6.38828532262672e-28	6.40571140353953e-51	0
chr3	180599011	180599270	human_hyper	Human-specific	260	6	23.8522130644254	0.9329	0.8116	0.8083	0.6661	0.812	0.621	4.29554808432375e-20	0.135246557977495	6.85116853126103e-25
chr15	56820158	56820446	human_hyper	Human-specific	289	5	23.8182735014658	0.9498	0.9357	0.8245	0.6624	0.5618	0.6873	9.16624229067592e-20	0.0085627510815084	5.38687878703108e-44
chr3	160168301	160168439	human_hyper	Human-specific	139	4	23.7821136203934	0.8396	0.9023	0.6887	0.7268	0.0905	0.0814	3.31663481112519e-14	9.41532994419728e-93	3.63346748739035e-262
chr4	139628748	139629258	human_hyper	Human-specific	511	4	23.7653122769458	0.8503	0.8586	0.6314	0.743	0.2903	0.5034	1.63294390713594e-13	1.06875015596193e-20	9.90608854689239e-51
chr8	133550229	133551087	human_hyper	Human-specific	859	5	23.7258763473574	0.665	0.7673	0.4379	0.6485	0.3158	0.4578	1.02472333990282e-15	9.82747578826862e-10	2.28738322462346e-57
chr9	91083234	91083403	human_hyper	Human-specific	170	4	23.6911844648827	0.5604	0.7349	0.4035	0.4026	0.347	0.518	3.50513344485747e-20	0.225854819723224	8.83521781264183e-32
chr6	99633413	99633932	human_hyper	Human-specific	520	4	23.6405977008614	0.8643	0.7529	0.7446	0.454	0.7264	0.3377	1.20865885855441e-13	0.000718637394993869	9.13861366184383e-22
chr20	48078801	48079023	human_hyper	Human-specific	223	5	23.4523785817468	0.6674	0.8594	0.4673	0.7011	0.2236	0.1855	6.6739274256407e-16	1.81443026952384e-28	1.36545066642068e-80
chr2	112657180	112659369	human_hyper	Human-specific	2190	4	23.4474164898395	0.2994	0.2614	0.6863	0.6491	0.5897	0.6099	1.09989532081053e-79	0.496016521858818	5.87264730344193e-107
chr8	58825154	58825845	human_hyper	Human-specific	692	5	23.4009061054762	0.8324	0.5061	0.6912	0.3229	0.5736	0.285	2.74713250577262e-12	0.00141034608454541	5.49308513039888e-39
chr2	1891908	1892739	human_hyper	Human-specific	832	5	23.3954842499258	0.7836	0.9329	0.4941	0.7976	0.0704	0.399	1.07508949930491e-24	5.63369795378835e-97	1.09357898275853e-138
chr11	73431516	73432998	human_hyper	Human-specific	1483	4	23.3898982200607	0.8341	0.9001	0.7339	0.6187	0.7779	0.4874	1.11978273365544e-26	0.0328495432482797	8.05471606271423e-17
chr12	49595971	49596151	human_hyper	Human-specific	181	4	23.3548271487281	0.3855	0.7616	0.2376	0.1958	0.1412	0.1425	1.00631512889549e-12	0.038691969903843	8.90615621160108e-26
chr7	127882689	127883560	human_hyper	Human-specific	872	5	23.2776510876397	0.9647	0.7623	0.8569	0.5838	0.8139	0.5068	8.89554601569866e-22	0.000691332366002845	1.43800663718385e-47
chr5	134586745	134587173	human_hyper	Human-specific	429	6	23.2772397610053	0.3941	0.7236	0.2012	0.5049	0.2677	0.5928	1.60668173242652e-08	0.0112139590768591	0.000976339535642618
chr1	220096493	220096707	human_hyper	Human-specific	215	4	23.2617859506625	0.9073	0.6167	0.7668	0.5071	0.559	0.3964	5.08301407546933e-10	6.9937919722704e-07	1.6825760169397e-19
chr2	116900295	116900785	human_hyper	Human-specific	491	5	23.2526859779382	0.9143	0.528	0.7819	0.3423	0.7872	0.1686	1.45549416248527e-19	0.0242815371147587	1.12495156592733e-26
chr11	70830892	70830950	human_hyper	Human-specific	59	4	23.229958465903	0.9394	0.8776	0.8142	0.7233	0.8534	0.6506	1.31086775092018e-24	0.979319759886666	2.37134991943694e-13
chr16	87096694	87096853	human_hyper	Human-specific	160	5	23.2128544851918	0.914	0.7797	0.8079	0.6039	0.8158	0.6297	4.02210318779235e-13	0.50958176404333	4.65254514475249e-11
chr18	60251340	60251553	human_hyper	Human-specific	214	4	23.194806227244	0.5883	0.6241	0.4182	0.3826	0.2355	0.274	7.91959513026299e-18	1.67271396929384e-07	2.98104734140104e-39
chr10	120864612	120864760	human_hyper	Human-specific	149	4	23.1884395587945	0.3512	0.6487	0.1708	0.3471	0.2416	0.3089	4.37544457731119e-57	0.916793944546406	2.82371225871559e-14
chr1	117665350	117665481	human_hyper	Human-specific	132	5	23.1821719074315	0.8253	0.6564	0.6123	0.5437	0.2091	0.2599	5.25997582886679e-07	1.44888261401579e-51	1.41181267448776e-61
chr18	63211607	63212313	human_hyper	Human-specific	707	5	23.1509871864189	0.8004	0.9488	0.5899	0.7308	0.4478	0.0481	4.24886579985909e-21	1.61513991080548e-09	2.09622211047477e-26
chr15	93364775	93365153	human_hyper	Human-specific	379	5	23.1363485703821	0.7024	0.8481	0.5474	0.7348	0.5117	0.5938	1.95551575401159e-21	0.00812629358778005	2.80516695532246e-38
chr10	127408996	127409106	human_hyper	Human-specific	111	5	23.0589054001206	0.4403	0.5436	0.2461	0.3723	0.1533	0.2679	1.49833703309236e-09	0.0295647769332563	1.70994608407872e-17
chr6	516056	516681	human_hyper	Human-specific	626	5	23.0529023293669	0.8709	0.6392	0.7327	0.342	0.7076	0.2609	1.85198254126292e-32	0.331012630454767	1.08263598458193e-38
chr8	41168072	41168660	human_hyper	Human-specific	589	5	23.0430722438701	0.6468	0.6569	0.533	0.4141	0.3113	0.2487	6.81243235249369e-10	3.16092782754478e-15	8.01561309985693e-69
chr19	11300451	11300614	human_hyper	Human-specific	164	5	23.0178749475207	0.9089	0.758	0.7726	0.4943	0.597	0.3661	3.2818257351353e-09	0.0003193127056103	1.3114582558738e-41
chr17	41987928	41988087	human_hyper	Human-specific	160	4	22.9799594984832	0.7694	0.7176	0.579	0.5174	0.4064	0.3712	3.30341102889302e-18	7.01188564606212e-07	5.08947625500166e-44
chr5	17235729	17236369	human_hyper	Human-specific	641	4	22.9676103181735	0.8064	0.9141	0.6684	0.7975	0.4555	0.5581	3.60349597066529e-21	5.05685424311014e-24	4.79184310530877e-83
chr16	9755324	9755793	human_hyper	Human-specific	470	5	22.8913917245027	0.8635	0.9261	0.7067	0.7741	0.7795	0.826	1.74776442232187e-18	0.00484340088290992	1.44636558667566e-15
chr19	10804911	10806927	human_hyper	Human-specific	2017	4	22.8753190934806	0.2588	0.2814	0.4158	0.3891	0.3749	0.3683	8.23822995627174e-35	2.11075674445459e-05	2.46767404587855e-08
chr2	233807791	233808173	human_hyper	Human-specific	383	5	22.8718184048706	0.5707	0.9156	0.4568	0.6968	0.4253	0.5565	3.52224232927893e-10	0.0148080683539564	4.05549666646961e-20
chr1	4273474	4273658	human_hyper	Human-specific	185	5	22.8599164822915	0.5946	0.187	0.4125	0.0807	0.3509	0.0499	1.15074709799534e-09	0.130740419548223	4.13351482284273e-16
chr6	54117786	54118906	human_hyper	Human-specific	1121	5	22.6919329378963	0.878	0.9183	0.6877	0.7657	0.5301	0.7189	7.56953911131864e-36	1.10173799235222e-05	6.1322276226664e-72
chr19	57861719	57862211	human_hyper	Human-specific	493	5	22.6917399722071	0.6402	0.6454	0.5244	0.4985	0.2496	0.2251	1.53859561723936e-08	1.91936356633485e-57	7.85284722290898e-116
chr22	19132605	19132701	human_hyper	Human-specific	97	6	22.6705737812486	0.6335	0.5715	0.4884	0.4252	0.0518	0.0513	2.49639309417575e-08	7.44611063302033e-74	3.42163115557167e-180
chr10	78307505	78307777	human_hyper	Human-specific	273	4	22.6648872011279	0.4949	0.5331	0.334	0.2715	0.1642	0.1693	8.50801710881286e-22	3.62259344012167e-12	8.67405351316206e-101
chr20	58558133	58558288	human_hyper	Human-specific	156	5	22.6099267465859	0.7187	0.9093	0.616	0.7201	0.3995	0.4475	1.1957572054467e-06	1.59525436537019e-14	1.42312470854639e-34
chr16	84430446	84430504	human_hyper	Human-specific	59	4	22.6089135959293	0.9411	0.8594	0.8276	0.6596	0.7624	0.5655	5.09158681898701e-16	0.031102526278363	4.63730920078646e-22
chr4	15146706	15147529	human_hyper	Human-specific	824	6	22.4044777724924	0.945	0.7889	0.8083	0.6059	0.8715	0.6759	8.15866971852258e-17	0.267382394260304	6.81461403459135e-10
chr6	44453346	44453743	human_hyper	Human-specific	398	4	22.4033680860683	0.9443	0.9495	0.6855	0.7772	0.7051	0.8534	7.35592562813882e-28	0.0259899230420068	2.27000021461083e-13
chr17	55926661	55926749	human_hyper	Human-specific	89	4	22.3760994736933	0.2511	0.2591	0.0933	0.1435	0.0681	0.0867	1.34918322092105e-14	0.0706246688648376	3.66777365179546e-24
chr13	106559531	106560268	human_hyper	Human-specific	738	4	22.2762916594082	0.8237	0.8392	0.7107	0.7259	0.7285	0.6443	4.66082709866086e-11	0.55245337799053	3.94550236326305e-19
chr17	1436961	1437233	human_hyper	Human-specific	273	6	22.209501650762	0.3011	0.8639	0.201	0.7521	0.2437	0.416	3.34130955192829e-10	0.000960012921666899	6.66113003478247e-10
chr3	113563382	113563874	human_hyper	Human-specific	493	4	22.2086316589994	0.3988	0.3767	0.1827	0.2103	0.0388	0.0174	4.32090640786069e-44	4.83001232394038e-65	1.81577699038248e-250
chr4	56213244	56213361	human_hyper	Human-specific	118	5	22.2002191676958	0.7424	0.8091	0.5591	0.6088	0.0738	0.1526	8.03126928723446e-13	2.09673961483531e-77	7.96083706547564e-160
chr2	220095499	220095553	human_hyper	Human-specific	55	4	22.178983987531	0.8756	0.8472	0.741	0.6407	0.567	0.5428	3.86533614406774e-14	9.48076161626069e-09	2.54153154301391e-46
chr6	110505855	110506782	human_hyper	Human-specific	928	4	22.1676096166405	0.5982	0.9363	0.3888	0.4961	0.2412	0.0465	1.40580577839004e-25	1.40535780950421e-13	4.84326370555166e-28
chr10	7729770	7729864	human_hyper	Human-specific	95	4	22.1659449887179	0.7717	0.7414	0.6012	0.4934	0.5769	0.4909	1.27210508902614e-28	0.810936287276071	1.55838774371221e-28
chr20	21285409	21285501	human_hyper	Human-specific	93	4	22.1587541593235	0.7663	0.6425	0.6197	0.4441	0.5956	0.5005	1.48930530458671e-10	0.4086193221335	8.71107268656602e-11
chr10	1432119	1432836	human_hyper	Human-specific	718	4	22.0639769128709	0.9263	0.9476	0.6561	0.7007	0.4505	0.7765	6.14064143968031e-168	0.607843696031858	6.00802639279838e-33
chr2	135296706	135296924	human_hyper	Human-specific	219	4	22.0633886151058	0.8637	0.6334	0.7012	0.476	0.6016	0.2842	5.80622556899596e-12	5.81464415196613e-07	3.53020116844282e-37
chr8	18671463	18671961	human_hyper	Human-specific	499	4	22.0612452946293	0.6946	0.3432	0.2866	0.2295	0.3023	0.1459	5.76419280412668e-17	0.705109019293103	7.2116235510752e-26
chr1	64919506	64920163	human_hyper	Human-specific	658	4	22.0448999994902	0.9446	0.9472	0.7896	0.8105	0.8155	0.8176	1.98500092241022e-09	0.373273413802403	6.31129646508494e-15
chr11	66443874	66444005	human_hyper	Human-specific	132	4	21.9887821176774	0.483	0.4671	0.3482	0.3202	0.3645	0.3322	2.2230918283798e-11	0.595940894660905	1.23624685909062e-05
chr17	49991505	49992620	human_hyper	Human-specific	1116	4	21.9279983690181	0.8376	0.6611	0.5643	0.5076	0.5028	0.4815	2.72863177670397e-31	0.0582025779626632	5.31645538735489e-38
chr1	18980881	18981106	human_hyper	Human-specific	226	4	21.9203955145513	0.9359	0.853	0.8257	0.7181	0.8674	0.6969	5.63224054951919e-16	0.382466467331401	2.94036071734029e-15
chr2	106746319	106746871	human_hyper	Human-specific	553	6	21.9160682829313	0.8744	0.7811	0.7615	0.6513	0.5982	0.5182	1.43557220657132e-14	0.901890455267206	7.94319004504767e-35
chr5	118407876	118408509	human_hyper	Human-specific	634	4	21.8861750558457	0.516	0.4293	0.3902	0.2993	0.3646	0.1207	3.37077069570001e-14	1.60943696380554e-07	4.45628288602161e-29
chr5	140650310	140651947	human_hyper	Human-specific	1638	4	21.8772215624028	0.7443	0.6455	0.6127	0.4982	0.6532	0.5111	5.62392066888409e-13	0.881829938733225	3.2152221943373e-19
chr6	157519609	157520001	human_hyper	Human-specific	393	5	21.8229943920041	0.6027	0.3485	0.4349	0.2456	0.4281	0.2613	3.09210389495751e-10	0.854733731789124	1.90049102779905e-08
chr9	38681928	38682739	human_hyper	Human-specific	812	5	21.7737816440148	0.5792	0.7939	0.4331	0.6568	0.3685	0.6306	9.85009964835032e-16	0.00515362031833768	4.04743765201977e-32
chr19	29858823	29859397	human_hyper	Human-specific	575	4	21.7656659312392	0.8855	0.7615	0.6911	0.5714	0.733	0.601	1.17348589490653e-26	0.0598150681155782	4.96142917493861e-33
chr11	33554736	33555111	human_hyper	Human-specific	376	6	21.7264885639361	0.4629	0.7082	0.2979	0.6019	0.2995	0.6272	6.21417638184853e-05	0.312787881029221	4.00522423804004e-05
chr2	136656926	136657482	human_hyper	Human-specific	557	4	21.6062267847311	0.743	0.5934	0.6368	0.2747	0.5783	0.4095	7.91612635699543e-16	0.1667350549647	3.1319491335358e-15
chr5	98103217	98103808	human_hyper	Human-specific	592	4	21.5918136402754	0.2899	0.2201	0.1848	0.0655	0.1669	0.0547	1.3719399427404e-17	0.0405563917760486	2.76166564686253e-15
chr8	28225415	28225585	human_hyper	Human-specific	171	4	21.540139233859	0.8199	0.8253	0.61	0.6516	0.3423	0.521	1.70072974393526e-13	2.42051636205788e-09	3.58807463930846e-53
chr5	53812845	53812971	human_hyper	Human-specific	127	4	21.5311406496469	0.2248	0.1482	0.0897	0.0441	0.0166	0.0184	1.83552021361095e-11	1.02481952957893e-06	2.53168544880071e-26
chr1	216807549	216808119	human_hyper	Human-specific	571	6	21.5299720875648	0.8944	0.6868	0.7828	0.5569	0.6492	0.409	3.19214143591991e-09	7.84853699741743e-09	1.93225121178359e-57
chr12	2112256	2112655	human_hyper	Human-specific	400	4	21.4601596989303	0.4933	0.4322	0.3823	0.3145	0.2344	0.145	4.48762046448317e-17	2.83510715755372e-21	9.07668067949805e-68
chr1	214087278	214087824	human_hyper	Human-specific	547	4	21.4024281948072	0.8688	0.8592	0.7297	0.6763	0.4934	0.6443	1.35435014551467e-19	3.60202838360964e-11	1.83163965691386e-39
chr10	1690977	1691288	human_hyper	Human-specific	312	4	21.3350696474724	0.9231	0.9517	0.8095	0.8208	0.7692	0.806	6.74110311451877e-20	0.347641488125798	1.88509212238988e-21
chr19	14248666	14248829	human_hyper	Human-specific	164	4	21.3284692340699	0.5979	0.5494	0.3785	0.3276	0.1636	0.2578	3.47019392582513e-19	3.94322100767086e-07	6.74065850318218e-35
chr5	101898035	101898305	human_hyper	Human-specific	271	5	21.320904401393	0.4326	0.3846	0.2576	0.1928	0.3123	0.1147	3.44510604968185e-32	0.114512873027079	5.32173986675165e-20
chr19	49469463	49469667	human_hyper	Human-specific	205	4	21.2849543027066	0.306	0.4737	0.0963	0.2933	0.1436	0.136	8.50321768570677e-12	0.0292480421570861	5.12515723540112e-23
chr16	69829936	69830224	human_hyper	Human-specific	289	4	21.2719005025239	0.7609	0.8292	0.4859	0.6366	0.4412	0.6915	3.1064793790196e-25	0.660430146232346	1.084629097699e-18
chr5	30982211	30983242	human_hyper	Human-specific	1032	4	21.188621892947	0.8755	0.9399	0.7291	0.5344	0.797	0.7207	7.56340157432323e-21	3.38475852523889e-05	2.67155986691433e-06
chr12	115063227	115063470	human_hyper	Human-specific	244	4	21.1837988862829	0.784	0.4898	0.65	0.3464	0.4233	0.1571	3.06013779267806e-13	1.33683651596601e-37	4.56697577983346e-103
chr19	8528397	8528592	human_hyper	Human-specific	196	4	21.1569666568594	0.9225	0.7828	0.8181	0.5087	0.8629	0.2301	4.94331206582355e-19	0.000107907458051461	5.67206844674842e-13
chr1	11645605	11645732	human_hyper	Human-specific	128	4	21.1558327054529	0.7922	0.7509	0.6792	0.5221	0.6659	0.384	2.36146847913626e-16	0.0176990245864584	1.40883156468157e-13
chr17	52998310	52998472	human_hyper	Human-specific	163	4	21.0103979048636	0.9502	0.9149	0.8318	0.7891	0.8828	0.3711	1.78675116209501e-19	0.0176341385350905	3.52492792315681e-08
chr2	173163233	173164201	human_hyper	Human-specific	969	4	20.9685016990684	0.912	0.8274	0.7344	0.6448	0.7016	0.5786	1.88796872075457e-39	0.155676549222415	3.00275053525815e-38
chr5	137224842	137225599	human_hyper	Human-specific	758	4	20.9460357708439	0.2049	0.2564	0.4288	0.4779	0.4296	0.473	3.70237581861001e-11	0.311508446580238	1.60061255650621e-22
chr13	88330666	88330795	human_hyper	Human-specific	130	5	20.8651439175053	0.3968	0.5178	0.2943	0.2882	0.2334	0.2775	1.10716775319485e-09	0.483375012655983	3.15249337596803e-12
chr10	130818640	130819085	human_hyper	Human-specific	446	4	20.8384938786448	0.8395	0.685	0.6597	0.4643	0.4823	0.2436	4.96420363794466e-49	3.72378004196353e-33	1.74937319926085e-93
chr5	88225293	88225428	human_hyper	Human-specific	136	4	20.7548153129106	0.3495	0.6556	0.2483	0.5351	0.2367	0.5826	7.40277232664605e-05	0.93335425860996	8.32762604344404e-05
chr7	7140097	7140318	human_hyper	Human-specific	222	4	20.6902430430076	0.6429	0.7497	0.3756	0.6431	0.313	0.1064	7.44229300288583e-12	2.12335283405398e-08	1.6112898976917e-35
chr9	132698456	132698981	human_hyper	Human-specific	526	5	20.6474449751341	0.8742	0.2908	0.7192	0.1378	0.5876	0.0286	5.99925171585029e-09	2.56687104449104e-11	2.27255352663504e-42
chr10	115379779	115379959	human_hyper	Human-specific	181	4	20.6450406418308	0.8938	0.817	0.7716	0.6259	0.7675	0.6401	2.21782286278187e-14	0.545529460778302	9.8237215541398e-20
chr19	46080824	46081097	human_hyper	Human-specific	274	4	20.6243549131717	0.845	0.6569	0.7416	0.4047	0.7334	0.4536	8.26754953972894e-22	0.0854333121607042	1.32727621548605e-25
chr4	187219100	187220462	human_hyper	Human-specific	1363	4	20.4404296728135	0.5786	0.4107	0.6938	0.6223	0.6802	0.6496	1.9979498370653e-08	0.347395148191766	0.000119573313730749
chr19	46466676	46466914	human_hyper	Human-specific	239	5	20.3874584591532	0.8487	0.9486	0.7484	0.8277	0.7961	0.8587	1.92660133029488e-09	0.440529426194345	1.38686090589643e-07
chr10	14622863	14623230	human_hyper	Human-specific	368	4	20.3250848741038	0.8992	0.2902	0.6097	0.0852	0.6375	0.0505	2.6167406432594e-13	0.726976134085572	1.06377761814337e-16
chr13	36603071	36603410	human_hyper	Human-specific	340	4	20.3211907286067	0.8718	0.9443	0.7436	0.8188	0.7581	0.8572	5.68507515650775e-21	0.0108894822316183	1.92432240240288e-15
chr6	27745660	27745710	human_hyper	Human-specific	51	5	20.310145233126	0.9148	0.7946	0.7896	0.6628	0.4258	0.3106	1.20234327823853e-07	1.01164202961711e-27	3.72778750511127e-48
chr2	106381570	106381893	human_hyper	Human-specific	324	4	20.3040271105393	0.7237	0.8807	0.6178	0.6298	0.3581	0.2494	1.40211279690136e-10	3.88410329409946e-17	1.23025182170984e-44
chr3	188313837	188314358	human_hyper	Human-specific	522	4	20.2611736633422	0.507	0.6166	0.401	0.3691	0.4158	0.1407	5.8481848418373e-09	0.000131951515136004	2.35397425521002e-08
chr12	129650424	129650603	human_hyper	Human-specific	180	5	20.2265531601229	0.9276	0.8628	0.8112	0.646	0.7862	0.5951	1.12631411233328e-19	0.502018636237206	5.42543572025856e-21
chr7	19048689	19049262	human_hyper	Human-specific	574	4	20.1990481015887	0.7489	0.8081	0.4453	0.5538	0.5092	0.5005	3.73085382999894e-36	0.81742028785308	5.31014377493352e-37
chr21	23104978	23105278	human_hyper	Human-specific	301	4	20.1712056758139	0.7872	0.7041	0.5341	0.5723	0.2633	0.603	4.09600263398826e-11	0.0117979275818727	2.79839800691955e-09
chr2	10264335	10264452	human_hyper	Human-specific	118	4	20.1251464471365	0.5145	0.3998	0.3243	0.2585	0.0065	0.0224	6.44468620718236e-19	8.02821961266702e-52	1.58033452333575e-117
chr16	14303959	14304165	human_hyper	Human-specific	207	4	20.1149763860609	0.6756	0.891	0.5326	0.742	0.4645	0.4743	2.08165990146245e-14	1.44783790380998e-07	1.97541817629978e-36
chr12	113550243	113550381	human_hyper	Human-specific	139	4	20.1010436690657	0.6626	0.7082	0.5568	0.5112	0.4574	0.5102	0.000368430452272589	0.379387406099928	3.77202099086161e-09
chr17	21185742	21185830	human_hyper	Human-specific	89	4	20.0853689719422	0.702	0.8312	0.3626	0.6325	0.4746	0.3316	8.12397315383786e-19	0.014410763495337	2.17047844490275e-20
chr1	201642023	201642128	human_hyper	Human-specific	106	4	20.0294268064194	0.4359	0.7645	0.2601	0.5965	0.0963	0.2461	5.26931639053165e-06	5.86404398688695e-12	1.11708290939461e-37
