AN05483_Control_NeuN	X1525_Control_NeuN	X1527_Control_NeuN	X1531_Control_NeuN	X1536_Control_NeuN	X1538_Control_NeuN	X1539_Control_NeuN	X3590_Control_NeuN	X3602_Control_NeuN	X4615_Control_NeuN	ABBY_ND	ANJA_ND	BELEKA_ND	CALLIE_ND	DUNCAN_ND	LULU_ND	LYK_ND	MELISSA_ND	OSSABAW_ND	Roger_ND	YN04-200_ND	YN08-380_ND	YN09-122_ND	YN09-173_ND	YN09-179_ND	YN09-72_ND	YN11-64_ND	YN11-77_ND	YN12-654_ND	YN14-248_ND	AN03398_Control_Olig2	AN15240_Control_Olig2	AN16799_Control_Olig2	X1527_Control_Olig2	X1532_Control_Olig2	X1538_Control_Olig2	X1539_Control_Olig2	X1541_Control_Olig2	X3602_Control_Olig2	X4615_Control_Olig2	ABBY_OD	ANJA_OD	BELEKA_OD	BJORN_OD	CALLIE_OD	DUNCAN_OD	LULU_OD	MELISSA_OD	OSSABAW_OD	Roger_OD	YN04-200_OD	YN08-380_OD	YN09-122_OD	YN09-173_OD	YN09-72_OD	YN11-300_OD	YN11-77_OD	YN11-78_OD	YN12-654_OD	YN14-248_OD
21	25	19	19	27	20	23	20	30	29	20	19	26	29	23	21	22	24	13	38	29	37	29	56	28	41	28	37	18	38	25	27	26	25	32	29	27	23	32	22	47	20	43	13	47	48	20	46	34	39	35	56	49	35	50	31	36	32	43	26
22	13	26	18	16	15	20	16	17	22	21	12	26	21	19	5	11	22	12	32	16	28	18	3	14	14	15	21	20	24	17	23	21	27	25	23	21	31	22	14	6	7	4	2	17	9	5	16	5	22	25	28	22	17	19	26	23	22	17	16
23	20	20	24	25	17	26	17	27	25	20	19	27	33	22	28	22	25	15	41	21	30	20	3	15	16	14	18	21	25	24	23	27	25	30	28	29	24	26	24	48	22	42	13	47	51	22	44	29	44	28	31	22	15	19	26	23	24	18	18
24	22	17	17	22	18	26	17	28	27	21	22	27	35	22	28	22	27	12	42	36	37	32	63	30	46	30	45	20	39	24	23	32	28	30	31	30	25	27	24	47	25	43	15	42	53	24	42	30	44	32	67	44	43	52	38	42	35	42	29
23	22	19	17	22	18	23	18	29	26	21	22	27	36	22	29	22	27	14	43	37	38	31	63	30	47	29	45	19	38	22	21	31	26	30	31	29	24	27	24	47	26	45	17	41	54	24	43	30	45	33	69	46	43	52	39	43	34	40	27
25	15	24	15	18	12	18	14	22	23	25	10	26	22	22	6	18	26	15	30	29	30	25	5	18	22	21	21	24	29	16	24	25	29	33	23	18	25	24	18	14	8	6	2	21	16	7	23	7	27	33	28	21	14	25	29	28	23	23	18
24	18	20	17	15	15	18	12	23	28	29	13	27	22	25	7	20	27	15	26	27	32	25	8	24	23	26	21	23	30	14	22	29	30	30	25	16	20	22	20	13	9	9	1	22	17	7	27	6	30	32	31	21	16	27	25	24	23	27	21
19	18	18	16	11	18	19	15	21	26	28	15	25	24	28	8	19	28	14	25	30	33	23	8	23	28	26	21	24	30	17	22	29	30	31	23	16	19	24	20	13	10	9	1	24	17	7	26	6	30	31	28	21	15	29	24	22	25	28	21
24	24	25	15	20	16	23	23	28	28	28	26	29	38	27	34	17	30	17	38	32	44	43	81	33	47	36	50	32	46	19	27	34	21	30	22	27	23	30	23	50	30	48	24	49	63	26	35	29	46	32	65	47	43	65	46	42	39	45	28
19	16	18	16	12	17	19	16	23	28	29	14	22	25	29	8	18	24	15	24	29	32	24	8	25	29	27	21	23	30	16	23	31	28	31	22	17	18	25	20	15	10	9	2	27	16	7	28	7	33	31	28	21	15	32	27	23	26	28	21
20	18	20	16	13	20	19	17	23	27	31	14	23	25	29	7	17	25	14	25	30	28	22	9	26	26	27	21	24	31	17	25	30	32	29	22	16	17	28	23	14	11	9	2	28	16	5	27	6	34	30	32	21	13	32	27	23	27	29	21
20	18	19	15	12	20	19	17	24	26	30	14	22	26	29	7	17	24	14	26	30	29	22	9	26	26	27	21	23	31	16	24	30	32	29	22	17	17	28	22	14	11	9	2	28	17	5	27	6	34	32	32	21	13	32	27	23	27	30	22
20	18	18	15	12	19	19	17	25	26	30	14	21	25	30	7	17	24	14	26	30	29	22	9	26	26	27	22	24	31	17	23	30	32	31	22	17	17	28	23	14	11	9	2	28	17	5	27	6	34	32	32	21	13	32	27	23	27	30	22
22	26	21	16	19	17	25	22	33	27	29	28	29	40	27	35	17	25	19	38	34	43	49	90	34	46	42	52	34	44	23	28	28	23	28	25	29	26	28	25	47	32	49	27	54	64	28	34	28	50	35	69	46	48	68	44	53	36	52	28
21	26	21	16	18	17	24	22	33	27	29	30	29	40	29	37	17	26	19	38	34	43	49	94	34	45	43	54	34	45	22	29	28	24	27	23	28	25	29	25	48	33	48	27	53	60	28	36	27	51	36	70	45	49	65	45	52	35	55	26
21	27	21	15	18	17	23	22	31	27	29	31	28	40	28	36	17	25	18	37	35	42	54	99	32	49	43	55	33	40	22	30	29	23	26	25	27	25	30	24	49	31	49	26	53	58	23	36	28	51	38	67	49	48	66	45	53	35	56	27
22	28	20	14	18	18	24	22	33	29	29	33	28	42	27	37	18	25	18	38	35	44	54	100	31	48	43	55	33	42	21	30	29	23	26	24	25	25	31	24	51	30	49	26	55	60	25	36	25	48	38	67	47	47	68	41	52	36	52	27
21	22	19	10	13	24	17	19	22	27	32	14	20	30	26	6	18	22	11	23	32	25	18	11	26	27	28	20	25	26	14	23	36	32	36	26	17	15	28	26	14	8	7	2	30	15	5	26	5	40	28	34	23	16	31	26	27	28	31	21
17	21	20	11	14	25	19	18	23	29	32	13	20	30	26	6	20	21	11	22	35	26	19	12	25	28	26	21	24	26	14	24	38	32	32	27	17	15	27	28	12	9	7	2	28	15	5	26	5	42	30	35	23	16	31	25	26	28	31	20
19	21	20	11	14	25	20	18	24	29	31	12	19	30	25	6	20	21	11	23	34	26	19	12	25	28	28	21	24	26	14	22	38	32	32	28	18	15	28	28	13	9	7	2	27	15	3	25	5	42	30	35	23	17	31	25	26	28	31	20
24	27	15	17	17	17	18	22	26	30	32	25	26	40	18	35	23	22	16	47	38	43	50	100	36	48	40	44	32	34	19	30	29	22	28	24	26	23	26	20	49	25	39	24	49	61	27	40	27	51	35	69	55	51	68	47	38	45	48	29
24	19	20	13	17	23	23	22	28	32	30	10	17	30	26	5	20	20	11	23	34	35	19	11	26	27	25	21	28	27	16	18	36	42	31	29	20	19	27	30	14	10	8	3	29	14	2	28	5	45	29	30	22	19	25	26	29	29	26	24
24	18	20	13	17	23	23	22	27	31	30	10	17	30	26	5	20	19	11	24	34	35	19	11	26	26	25	23	28	26	16	18	37	42	32	29	21	20	27	30	14	10	8	3	30	14	2	28	5	45	31	30	22	19	26	26	29	29	25	24
24	17	19	13	18	25	23	23	27	29	27	9	18	34	28	5	21	17	12	25	31	36	19	10	25	26	25	20	28	23	21	18	35	37	31	29	20	20	24	32	12	9	7	3	26	14	1	28	6	41	31	29	23	15	28	27	32	28	25	23
24	17	19	13	18	26	23	23	26	29	27	9	18	34	28	5	21	18	11	25	32	35	20	10	25	25	26	19	28	22	21	18	35	37	31	31	19	19	24	32	12	9	7	3	26	14	1	27	6	41	31	29	23	15	28	26	32	28	25	24
19	25	17	17	18	17	12	22	24	27	29	25	25	38	21	28	21	26	12	44	40	41	54	97	37	50	41	40	26	37	19	25	32	20	27	22	27	23	24	22	52	26	44	19	47	58	28	39	30	53	32	66	52	49	60	44	37	42	42	27
19	25	18	18	17	17	15	21	25	23	29	25	23	35	21	29	21	28	11	44	40	42	54	95	35	50	41	41	25	40	19	25	32	19	25	23	27	22	24	22	50	24	44	17	45	57	28	39	30	52	31	63	54	49	61	43	37	40	41	27
26	19	16	15	20	25	26	21	30	29	27	9	18	33	26	3	19	18	12	25	35	33	19	8	15	26	27	20	30	14	21	17	29	40	30	28	17	18	22	30	14	10	6	3	25	14	1	30	4	40	36	30	23	16	25	22	33	26	25	12
26	18	14	15	20	24	27	20	28	29	26	9	21	33	27	3	19	19	12	25	37	33	19	8	26	26	28	20	31	20	21	18	29	40	29	27	18	18	23	30	14	10	6	3	25	14	1	31	4	40	37	29	24	16	25	23	32	26	25	25
26	21	14	15	20	24	27	20	28	29	26	9	21	33	27	3	20	21	12	25	36	32	19	7	26	26	28	20	31	18	21	18	29	38	29	26	17	18	23	31	14	10	5	3	24	14	1	30	4	41	36	29	24	16	27	23	33	26	25	24
24	22	15	15	22	24	28	23	30	34	25	13	18	32	29	4	19	17	11	21	36	28	16	10	25	25	28	19	25	16	22	17	28	38	25	27	19	17	25	24	13	9	6	3	17	13	0	31	4	42	34	22	21	19	29	23	31	26	20	21
24	22	15	15	22	22	27	21	27	29	22	11	21	29	29	4	17	17	9	22	35	30	14	9	27	24	26	23	22	16	22	17	28	39	24	26	21	17	24	24	14	8	6	4	16	12	0	31	4	39	33	21	21	18	29	23	28	27	20	20
25	23	13	15	21	22	28	21	26	30	21	11	20	28	29	4	16	17	8	22	34	31	14	9	27	24	26	21	22	16	21	16	28	39	24	26	21	17	22	24	13	8	6	4	16	12	0	31	4	39	34	22	22	17	31	22	28	26	20	20
17	24	15	13	16	15	14	18	22	29	30	21	23	26	20	16	21	29	9	40	37	33	45	78	28	43	38	27	22	35	19	25	26	21	29	21	20	22	22	19	40	16	40	19	38	48	24	34	24	49	30	59	51	42	52	40	31	35	30	20
18	20	16	13	16	16	16	19	22	25	30	20	22	25	20	16	17	29	10	39	38	30	40	78	29	42	36	27	22	32	18	26	25	23	28	24	21	22	21	19	40	17	38	16	37	42	25	35	22	47	31	58	49	40	45	35	29	34	32	17
18	21	16	13	16	16	13	18	21	22	29	19	22	25	21	16	17	29	10	39	31	28	14	8	18	25	26	21	23	19	18	26	24	23	27	24	20	21	21	17	39	17	37	18	37	39	24	34	23	46	29	22	22	15	28	21	25	25	21	20
17	19	14	14	16	13	13	17	21	18	19	14	13	17	20	10	16	25	8	29	30	27	25	47	19	36	37	17	19	32	18	26	20	14	15	19	15	15	21	11	31	16	27	14	28	30	17	27	22	40	26	41	40	42	32	23	19	23	27	19
17	19	14	14	16	12	13	16	20	18	19	13	13	17	20	10	16	24	8	30	30	26	25	47	19	35	37	16	19	31	18	25	20	14	14	20	15	15	19	11	30	15	27	14	29	30	16	26	22	40	26	43	39	42	34	23	18	22	27	19
17	17	13	14	16	10	12	17	20	17	19	13	13	17	19	10	17	24	8	32	30	28	25	48	19	34	37	15	19	30	20	25	17	13	15	21	15	15	19	11	31	15	27	14	28	30	16	26	21	40	26	44	38	41	34	22	18	23	26	19
18	15	14	14	18	12	12	17	21	18	15	12	14	18	20	7	15	25	8	34	31	29	19	40	18	34	34	14	21	28	21	24	20	15	17	23	17	15	21	9	31	14	24	12	26	29	16	25	22	35	18	39	35	41	35	24	19	21	26	21
22	20	15	19	14	19	21	17	23	25	22	7	22	20	23	2	10	20	8	23	20	21	9	8	14	18	24	18	18	14	17	13	23	32	24	26	18	24	25	14	9	3	7	4	9	6	1	20	1	33	18	13	16	15	26	20	21	19	18	13
20	15	13	15	15	11	12	16	23	18	17	12	14	16	19	6	14	23	8	32	29	26	17	32	17	32	30	13	19	26	21	25	21	15	17	22	17	15	21	9	29	14	21	11	27	27	16	25	21	33	16	38	38	40	36	24	19	17	23	20
24	20	15	19	14	19	22	17	23	25	20	7	21	21	23	3	9	20	9	24	18	22	8	7	12	16	23	17	17	14	18	13	24	30	23	28	19	23	25	15	9	3	7	4	9	6	1	20	1	29	15	9	16	15	26	19	18	18	18	10
24	19	17	19	13	19	23	17	22	26	20	7	21	21	24	3	8	20	9	24	19	23	8	7	10	14	20	17	18	13	20	13	24	31	23	30	19	22	26	16	8	4	7	3	10	5	1	18	1	27	13	10	18	13	24	19	19	17	15	10
19	15	8	13	15	13	14	16	24	18	18	12	14	16	17	7	14	22	7	30	29	26	16	30	15	31	27	11	20	25	20	26	21	14	17	21	18	16	20	9	26	12	18	11	25	25	11	27	20	28	18	39	34	36	34	21	20	18	21	20
24	19	17	18	13	20	23	15	22	26	19	7	21	20	24	3	8	21	9	24	19	23	8	7	10	13	20	17	18	13	19	14	24	30	23	29	19	21	26	15	8	3	6	3	10	5	1	18	1	25	14	10	18	13	23	20	19	17	15	10
24	19	17	17	13	21	23	16	22	25	20	7	21	19	24	3	8	21	9	23	18	23	7	7	10	13	20	16	18	12	19	14	24	30	23	29	19	20	26	15	8	3	6	3	10	5	1	18	1	25	15	10	18	13	23	20	19	17	15	9
19	15	9	14	17	13	14	16	26	20	18	11	14	15	16	7	14	22	7	30	29	25	15	28	15	30	24	11	19	22	19	25	19	14	16	21	18	15	20	9	25	10	16	10	25	25	9	28	20	25	17	38	32	35	31	22	20	16	21	19
24	18	17	17	14	22	21	17	20	26	21	8	20	19	21	2	9	22	8	23	18	23	6	6	10	12	21	15	16	10	19	13	25	31	24	29	19	19	25	16	7	2	6	1	10	5	1	17	1	27	15	10	17	12	20	20	18	15	13	11
19	14	10	12	18	12	11	15	24	20	17	10	13	12	15	7	13	24	7	27	28	21	13	25	14	30	23	10	18	18	23	24	18	14	15	21	17	16	19	8	21	8	15	12	23	22	8	26	21	26	17	34	33	32	32	21	14	14	20	20
19	14	10	11	18	11	12	15	25	21	17	10	14	11	15	7	13	24	7	26	28	20	11	25	14	31	22	11	18	18	23	24	18	14	16	21	17	16	19	8	20	9	16	12	23	21	9	26	21	24	17	34	33	32	32	21	14	13	18	21
24	15	16	18	15	21	24	12	19	24	19	6	18	19	17	2	9	22	6	23	17	17	5	6	8	14	21	15	16	5	20	15	22	29	24	26	21	20	28	15	7	2	5	1	10	4	1	14	1	24	12	7	14	10	18	15	18	16	12	11
25	16	17	19	14	21	24	12	21	23	17	5	18	19	18	2	9	22	7	24	17	19	7	6	8	15	21	16	16	8	20	13	21	27	24	26	21	21	27	15	7	2	5	1	10	4	1	13	1	24	12	8	13	8	21	15	18	16	13	11
21	14	12	11	16	9	10	14	24	21	18	10	9	11	15	7	15	26	7	23	25	19	11	19	14	23	20	12	18	18	24	23	19	13	14	22	16	17	19	7	17	7	14	10	21	21	8	25	19	26	17	26	28	28	29	16	16	15	17	20
21	13	14	11	16	8	10	15	23	21	18	10	9	11	14	7	15	26	7	23	24	19	11	19	14	23	21	11	18	18	23	23	19	13	14	21	16	17	17	7	17	7	13	8	21	20	8	24	19	26	17	27	27	27	28	17	15	14	16	20
22	13	16	15	13	21	22	11	17	23	16	6	21	21	18	2	9	18	5	27	15	20	6	6	9	13	18	16	11	6	22	12	19	25	20	24	23	20	23	15	7	1	5	3	10	3	1	13	2	22	10	7	11	8	16	16	19	17	12	8
21	14	14	6	15	8	9	14	22	20	16	9	9	10	16	6	15	26	7	25	15	20	5	5	9	13	18	15	10	7	24	21	17	14	15	19	15	15	20	10	14	5	12	8	15	17	6	22	16	25	10	7	14	8	17	16	18	17	11	7
22	14	15	10	15	8	9	13	22	20	16	9	9	10	16	6	15	26	7	26	19	21	11	15	12	20	19	11	17	17	24	20	16	14	15	19	15	14	19	10	13	5	12	8	13	18	6	23	15	25	14	25	27	24	25	14	15	12	14	18
21	12	12	16	12	20	22	12	16	24	18	5	22	19	14	2	9	16	8	25	15	17	5	4	9	13	17	16	10	7	23	13	19	26	21	25	24	21	24	18	7	1	6	3	8	2	1	12	2	18	10	8	15	8	16	14	17	16	10	6
20	11	11	16	11	20	18	12	14	22	15	5	19	18	15	2	9	11	8	22	13	17	6	4	7	13	10	13	7	7	20	14	20	28	17	18	19	19	19	18	7	1	6	4	5	2	1	12	2	20	9	7	16	11	20	13	13	12	9	6
20	14	16	9	11	11	11	9	20	15	13	10	7	8	13	7	13	22	6	22	18	17	12	9	9	16	17	9	14	11	21	17	14	14	14	18	13	14	15	9	12	3	9	9	8	15	4	21	17	22	12	24	23	16	18	15	15	14	9	13
19	13	16	10	11	9	12	8	19	15	14	10	7	8	13	6	12	24	5	19	18	16	13	8	10	15	17	10	14	11	19	18	13	16	13	17	14	16	15	9	9	3	9	8	7	15	4	17	17	21	15	25	24	14	18	16	13	13	11	14
16	15	16	14	7	12	8	5	22	8	11	7	4	12	10	2	9	23	4	13	17	14	8	4	7	15	14	6	12	6	18	14	13	17	10	13	12	10	11	10	9	2	6	5	5	12	2	13	10	15	16	23	18	8	20	8	9	14	16	8
17	15	15	13	8	12	8	5	24	7	11	7	5	10	11	2	8	23	2	13	16	14	7	4	6	13	14	6	12	6	19	14	12	16	8	15	13	11	10	11	9	2	6	4	5	11	2	13	11	14	15	24	19	9	19	8	8	12	16	8
17	14	13	12	8	13	9	3	24	8	11	8	6	11	11	2	7	18	4	13	19	11	6	4	6	12	13	5	10	2	17	15	12	18	8	12	11	14	10	9	9	2	7	4	5	9	2	14	12	17	13	19	16	8	17	9	8	12	16	8
15	13	14	12	10	14	9	3	26	8	10	8	6	11	12	2	7	19	5	9	16	11	6	3	6	10	12	6	9	2	17	12	11	17	10	13	11	14	9	10	9	2	6	2	5	12	1	13	12	14	14	18	13	8	18	10	7	12	16	8
15	13	14	12	10	14	9	4	26	8	10	8	6	11	12	2	7	20	5	10	17	11	6	3	6	10	12	7	9	2	17	14	11	17	10	13	11	15	10	10	9	2	6	2	5	12	2	12	12	14	14	18	13	8	18	10	7	12	16	8
15	13	11	11	11	13	9	3	27	7	10	8	5	11	12	1	7	21	5	10	17	10	4	3	6	12	11	6	9	2	15	13	12	18	9	14	9	16	10	11	9	2	6	2	5	12	3	14	12	14	14	17	13	8	18	10	7	11	13	8
14	12	11	12	9	11	8	5	27	9	9	8	6	12	11	1	6	20	5	9	14	8	4	3	6	14	13	6	9	2	15	14	11	19	8	16	8	16	10	11	9	2	6	2	5	11	4	16	11	16	14	15	12	7	15	11	6	10	12	9
12	13	11	17	9	12	9	8	27	10	10	7	5	13	14	2	5	17	6	11	14	9	9	4	3	17	13	14	14	5	12	9	10	17	11	16	9	12	8	13	9	3	5	2	4	12	2	13	9	16	15	17	12	7	16	14	14	13	15	7
12	13	12	17	9	12	9	8	26	10	11	7	5	13	13	2	5	17	6	10	14	8	9	4	3	17	13	14	14	5	12	9	11	16	10	16	9	12	8	13	9	3	4	2	4	11	2	13	9	16	15	17	13	7	15	14	14	13	15	7
12	14	13	17	9	13	9	8	24	8	11	7	5	13	13	2	5	17	6	10	14	9	10	4	3	17	13	14	14	5	12	10	11	15	9	15	8	11	8	13	9	3	4	2	4	11	2	13	8	16	14	17	12	9	16	14	14	13	15	7
9	13	10	14	11	17	7	9	25	7	14	8	4	11	10	2	6	11	5	13	13	12	7	4	3	17	14	13	15	5	14	13	13	14	13	13	5	9	5	8	5	3	2	4	5	12	2	13	7	14	19	16	14	9	18	12	15	13	16	7
8	13	10	13	11	15	9	9	25	8	14	8	4	12	11	2	6	13	5	12	14	12	7	4	3	15	13	13	16	5	16	13	12	15	15	11	6	8	6	8	5	3	2	3	5	11	2	13	7	14	17	16	14	9	17	10	15	12	14	9
8	14	11	13	11	16	8	9	25	8	14	9	4	12	10	2	4	13	5	12	13	12	6	4	4	14	12	12	16	4	15	13	12	15	13	11	6	10	6	8	6	3	3	3	4	8	1	14	7	14	16	16	13	8	15	11	14	10	12	10
12	7	15	12	9	9	17	9	26	14	10	7	8	8	9	0	6	17	9	17	8	4	4	4	7	12	14	10	8	8	11	11	18	11	17	24	12	17	14	19	5	3	5	1	7	3	0	12	2	11	10	6	11	5	17	15	17	9	13	11
12	7	15	12	9	9	18	10	26	14	10	7	8	8	9	0	6	17	9	17	9	4	4	4	7	12	14	10	8	8	12	11	18	10	17	24	14	18	14	19	5	3	5	1	7	3	0	11	2	11	10	6	11	5	17	15	17	9	13	11
13	7	15	13	10	9	18	11	26	14	11	7	8	9	8	0	6	17	9	18	10	4	3	4	7	11	14	9	8	8	12	12	17	10	17	24	15	19	12	20	5	3	6	1	7	3	0	11	3	11	10	6	11	5	16	15	17	9	13	11
6	12	10	13	13	16	7	6	23	9	14	7	4	10	12	0	3	11	3	11	14	15	8	3	4	14	14	11	13	6	13	10	13	16	13	7	7	10	6	7	3	2	3	3	5	6	1	11	6	12	12	15	12	7	16	12	16	10	13	10
6	10	10	9	10	11	10	5	21	5	13	7	6	9	9	1	8	10	2	13	11	18	5	5	6	8	8	7	16	11	13	9	15	15	7	3	9	10	7	9	5	1	3	2	6	3	3	8	5	15	7	6	12	3	14	18	16	12	6	11
13	14	16	13	10	13	18	20	22	17	9	7	17	16	14	2	9	17	8	15	17	8	7	6	9	21	20	10	9	12	22	21	19	14	20	23	15	28	24	19	9	3	11	6	7	4	3	17	3	11	12	19	12	15	21	13	15	12	18	11
16	14	15	13	14	13	21	20	19	15	13	4	16	21	13	2	9	23	11	16	16	14	6	6	12	29	17	15	12	13	18	22	22	15	18	25	18	26	21	19	9	1	10	5	7	5	5	16	6	12	16	18	14	21	22	17	10	14	25	15
10	8	5	10	13	11	7	9	15	11	14	3	6	11	12	1	7	7	8	17	9	18	2	5	6	6	12	7	11	7	14	10	6	14	7	7	4	8	6	5	5	1	5	0	7	2	2	8	2	13	8	4	14	3	13	14	6	11	8	11
15	13	14	13	13	13	20	22	17	17	11	4	13	21	13	2	12	21	9	16	16	13	7	6	12	30	16	17	11	14	16	22	24	17	18	29	20	27	18	22	10	1	11	6	8	6	5	21	6	12	15	19	15	21	23	18	11	13	25	15
19	13	12	17	17	16	16	18	17	22	12	8	14	12	9	4	15	0	8	8	17	15	11	15	10	34	12	18	11	13	20	24	22	25	20	32	19	29	29	28	8	3	9	9	7	4	1	0	9	9	19	25	18	23	23	26	20	14	31	17
19	16	9	20	19	19	12	19	13	22	19	9	10	20	18	7	15	18	8	24	20	14	10	15	12	34	17	20	14	15	23	19	22	27	16	33	16	27	31	26	11	4	8	8	18	8	6	22	7	21	19	25	23	21	32	27	23	19	28	20
20	16	9	18	19	18	12	20	13	21	19	9	10	20	17	7	15	18	8	25	20	14	10	15	13	34	17	20	13	15	23	19	21	27	16	33	15	27	31	26	11	4	9	8	18	8	6	22	7	22	20	25	23	22	32	27	23	19	28	19
22	17	7	21	19	17	12	20	11	19	19	9	9	21	17	8	17	19	10	23	22	17	11	15	13	33	15	18	12	19	25	18	23	29	17	31	16	33	34	27	12	5	9	9	19	9	7	23	8	26	18	26	25	19	35	26	23	19	30	23
24	16	7	20	16	17	12	20	13	21	18	9	9	21	19	8	16	18	10	26	23	16	10	14	13	32	16	19	12	19	27	17	25	28	17	32	15	36	32	27	12	5	13	8	20	8	7	22	7	26	20	25	25	21	36	24	22	22	28	20
10	5	7	10	10	7	14	6	13	7	13	0	9	9	9	0	14	8	9	18	13	10	4	4	5	7	11	10	10	5	10	13	6	9	6	7	5	13	11	7	5	1	6	3	5	3	0	7	0	14	13	5	11	3	15	13	7	10	8	10
10	5	7	11	10	8	14	6	12	7	12	0	10	9	9	0	15	8	9	17	13	10	4	4	5	9	11	10	9	5	10	13	6	9	6	7	6	13	11	7	5	1	6	3	5	3	0	7	0	14	13	5	11	3	15	12	7	10	9	10
11	5	7	12	10	8	14	6	12	8	12	0	11	9	9	0	15	8	9	18	13	10	5	4	5	9	11	10	9	5	10	13	6	9	6	7	6	13	10	7	5	1	6	3	5	3	0	7	0	14	13	5	11	3	15	12	8	10	9	10
11	5	7	12	10	8	14	6	12	8	12	0	11	9	9	0	15	8	9	19	13	10	5	4	5	9	10	9	9	5	10	13	6	9	6	7	6	13	10	6	5	1	6	3	5	3	0	7	0	14	13	5	11	3	15	12	9	10	10	10
11	5	6	13	9	8	13	6	11	8	12	1	12	9	9	0	14	8	9	19	13	10	5	5	5	11	10	11	9	5	10	13	5	9	6	8	6	13	10	6	5	1	6	3	5	3	0	7	0	14	13	5	11	3	13	12	9	9	10	10
24	19	10	20	16	18	13	19	17	18	17	9	12	24	18	9	15	18	11	30	24	17	13	15	14	37	17	17	14	17	30	21	26	27	17	31	18	38	36	28	13	5	10	8	20	9	6	20	9	28	22	25	24	22	33	23	23	23	26	20
23	19	8	20	16	19	12	20	17	20	17	9	11	25	17	9	15	17	11	29	24	17	13	15	14	37	16	16	14	17	29	21	27	29	17	33	18	37	35	27	14	5	9	7	21	9	5	19	10	28	24	25	24	22	34	25	24	22	26	19
14	7	5	11	10	7	14	6	10	8	11	1	14	9	8	1	14	8	9	19	13	10	4	5	5	12	10	11	8	6	8	14	7	9	8	9	9	13	10	6	6	1	5	3	5	2	0	6	0	12	12	5	12	6	12	12	9	10	11	9
16	8	5	11	10	7	14	7	10	8	10	1	14	9	8	1	15	7	9	19	13	13	4	5	5	12	10	11	8	6	8	15	8	9	8	9	10	14	10	6	6	1	5	3	5	2	0	6	0	12	12	5	13	6	12	13	9	10	11	9
16	10	5	11	10	7	14	7	10	8	10	1	15	9	8	1	15	6	9	19	13	13	4	5	5	13	11	11	8	7	8	15	8	9	8	9	11	14	10	7	6	1	5	3	5	2	0	6	0	12	12	5	13	6	12	13	10	10	11	9
16	10	6	12	12	7	14	8	12	8	11	1	14	9	8	1	15	7	8	19	12	11	6	5	6	13	11	11	10	7	8	14	8	10	9	9	11	14	9	7	6	1	5	3	5	2	0	6	0	13	13	6	12	7	12	14	9	12	11	9
24	21	9	18	18	17	14	19	18	22	17	7	11	22	19	8	15	23	10	35	24	16	14	15	16	43	16	13	16	17	30	24	28	27	18	32	15	32	31	27	11	5	10	8	24	10	3	18	13	27	25	20	23	25	37	22	24	24	31	18
20	19	8	18	21	17	13	14	22	18	20	11	10	23	19	6	16	21	9	33	28	14	15	12	19	44	16	14	20	14	28	24	33	30	14	28	21	36	29	28	12	5	10	7	21	11	5	17	15	26	27	15	26	23	38	25	24	23	29	21
23	17	8	13	19	17	12	14	24	17	18	10	8	22	17	6	17	19	9	32	28	19	14	10	19	43	19	17	22	18	28	27	33	32	13	26	22	32	28	31	10	6	13	7	20	12	5	18	16	21	30	17	25	21	39	29	25	22	28	24
24	19	9	16	18	23	13	13	27	15	20	13	10	23	17	6	18	21	9	32	24	18	17	10	18	39	18	18	22	19	29	28	31	34	13	29	19	31	26	31	10	7	13	7	18	11	5	20	16	21	33	18	26	22	37	28	26	21	31	24
24	19	11	18	19	25	12	12	28	20	20	14	8	21	19	4	20	21	7	31	23	16	19	10	16	33	14	17	22	15	27	24	32	32	14	29	20	28	26	25	11	8	12	6	19	12	5	17	17	25	34	20	25	21	34	26	29	23	27	27
25	19	10	17	19	21	13	15	26	23	22	11	8	21	18	4	21	21	6	33	21	18	16	10	13	37	14	18	23	16	26	25	29	31	16	27	20	26	28	26	12	8	12	6	20	12	4	19	16	25	34	20	26	22	34	25	28	23	27	27
22	19	11	18	16	25	17	13	26	22	25	13	9	21	17	3	18	20	8	29	20	22	14	11	11	37	17	17	20	15	26	29	33	29	18	27	21	32	26	27	11	8	11	5	19	12	4	26	14	21	36	16	25	18	31	24	25	20	20	26
20	21	12	18	13	27	16	13	29	23	25	11	11	20	16	3	19	21	7	23	20	23	12	13	10	37	17	17	22	17	24	29	36	29	18	30	18	32	24	28	11	8	12	5	20	10	4	23	15	21	37	16	24	19	29	23	26	20	22	27
20	18	12	21	13	31	15	18	24	22	24	11	12	19	17	4	22	23	7	22	20	22	12	12	10	36	16	17	20	16	25	29	30	24	19	26	15	31	26	25	10	7	11	4	20	11	4	22	14	21	36	16	25	22	29	20	25	20	25	23
20	17	15	20	14	32	18	19	27	20	23	13	11	18	16	4	20	24	8	22	16	22	13	12	10	34	17	16	21	16	26	29	30	22	17	24	17	29	23	24	12	6	10	4	21	11	4	21	13	20	38	16	25	21	27	19	23	18	24	23
18	16	14	21	15	33	16	19	27	21	24	13	11	20	17	4	19	24	7	21	15	22	13	16	10	33	15	13	22	19	25	29	33	23	18	23	16	33	23	22	9	6	11	5	21	11	3	21	14	19	37	17	22	22	26	18	21	20	25	23
