AN05483_Control_NeuN	X1525_Control_NeuN	X1527_Control_NeuN	X1531_Control_NeuN	X1536_Control_NeuN	X1538_Control_NeuN	X1539_Control_NeuN	X3590_Control_NeuN	X3602_Control_NeuN	X4615_Control_NeuN	ABBY_ND	ANJA_ND	BELEKA_ND	CALLIE_ND	DUNCAN_ND	LULU_ND	LYK_ND	MELISSA_ND	OSSABAW_ND	Roger_ND	YN04-200_ND	YN08-380_ND	YN09-122_ND	YN09-173_ND	YN09-179_ND	YN09-72_ND	YN11-64_ND	YN11-77_ND	YN12-654_ND	YN14-248_ND	AN03398_Control_Olig2	AN15240_Control_Olig2	AN16799_Control_Olig2	X1527_Control_Olig2	X1532_Control_Olig2	X1538_Control_Olig2	X1539_Control_Olig2	X1541_Control_Olig2	X3602_Control_Olig2	X4615_Control_Olig2	ABBY_OD	ANJA_OD	BELEKA_OD	BJORN_OD	CALLIE_OD	DUNCAN_OD	LULU_OD	MELISSA_OD	OSSABAW_OD	Roger_OD	YN04-200_OD	YN08-380_OD	YN09-122_OD	YN09-173_OD	YN09-72_OD	YN11-300_OD	YN11-77_OD	YN11-78_OD	YN12-654_OD	YN14-248_OD
0	0	1	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	2	1	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	3	1	1	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2	3	1	7	2	1	0	0	3	3	0	0	0	0	2	1	1	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	3	2	4	3	6	2	3	5	8	2	2	1	2	2	2	1	1	0	2	11	11	10	20	8	13	10	5	7	4	1	1	1	2	1	1	0	1	0	4	1	0	0	0	1	3	3	0	0	0	3	1	0	1	2	2	0	2	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0	3	6	1	0	2	1	2	2	3	2	0	2	1	1	0	2	0	2	0	5	2	1	0	1	1	1	1	3	3	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
4	3	2	3	3	2	1	3	2	7	4	0	4	2	0	2	1	3	2	4	5	5	1	3	4	4	7	2	6	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	1	1	0
2	3	0	3	0	2	0	2	0	3	2	0	4	1	1	0	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	2	3	1	0	0	1	0	2	0	0	1	0	0	2	0	0	0	1	10	17	5	16	5	12	12	17	6	2	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	1	1	2	0
0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
6	3	13	6	5	7	8	8	9	8	5	2	4	3	3	2	4	3	0	3	13	8	6	4	10	14	11	8	7	8	1	0	1	0	2	2	2	1	1	1	0	1	0	0	1	0	0	0	0	2	1	1	0	0	4	2	0	1	1	1
1	5	7	6	2	4	5	8	10	5	7	5	7	6	8	4	4	6	2	1	1	0	0	1	1	1	3	0	1	3	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	4	4	2	4	0	3	3	3	6	4	2	3	3	3	3	3	1	2	1	2	2	3	0	1	1	2	3	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1	2	3	1	1	1	0	2	2	2	3	4	4	3	8	4	3	1	1	4	1	1	0	4	0	1	1	0	1	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
1	3	3	3	1	1	1	2	3	5	4	7	10	5	7	8	4	5	0	8	5	8	7	12	3	4	11	8	6	2	0	1	0	0	0	1	1	1	1	0	0	0	0	3	2	2	0	2	0	2	0	0	0	1	1	1	2	0	1	0
1	6	6	0	3	2	1	4	5	4	4	8	4	5	3	6	1	4	1	3	1	0	0	4	0	4	0	0	1	0	1	1	0	1	1	2	0	0	0	0	1	0	0	1	1	1	3	3	0	1	1	0	0	0	0	0	0	0	0	0
0	1	0	1	0	3	1	0	0	1	1	0	3	2	0	0	2	1	0	1	1	3	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3	3	0	1	0	1	2	4	3	6	2	3	2	4	2	3	3	5	1	1	5	7	3	5	8	10	7	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
13	16	17	7	11	22	13	16	18	24	17	5	15	18	15	5	17	15	4	15	25	23	13	11	22	23	22	15	18	13	0	3	3	3	5	4	2	1	0	5	2	2	0	0	3	0	1	2	1	10	0	3	1	1	3	0	3	9	3	3
0	3	1	1	0	2	2	2	2	2	6	10	6	8	5	14	6	9	5	7	0	0	3	1	1	2	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	4	0	1	1	0	1	4	3	2	0	0	0	1	0	0	0	0	0	0
1	1	1	0	0	4	3	2	3	2	4	0	1	2	0	0	4	0	0	1	1	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
3	4	5	2	3	5	1	2	3	4	2	0	3	3	3	1	7	0	0	5	2	0	1	1	2	1	1	1	4	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
2	2	1	2	0	3	2	2	1	4	1	0	0	0	1	1	0	0	0	1	3	1	1	1	2	1	3	2	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2	1	1	3	3	4	1	5	3	3	4	0	2	4	0	0	1	1	0	1	5	0	2	1	1	3	3	2	3	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	3	1	0	2
0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	2	1	0	1	2	2	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	0	2	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	2	1	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0	2	4	3	4	11	3	4	3	0	3	1	1	4	4	0	2	3	0	2	6	3	3	1	2	8	6	2	5	1	1	1	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	1	0	0	0	0
1	0	1	0	2	1	0	1	0	0	0	0	0	0	1	0	1	0	0	2	3	0	2	2	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	2	0	0	0	1	0	1	1	1	2	3	2	1	2	0	1	3	1	3	1	1	0	0	3	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
0	0	0	0	2	1	0	1	3	2	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	4	5	3	1	3	4	6	6	4	1	2	2	4	0	1	2	0	2	2	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
3	7	8	7	8	13	9	10	10	12	3	0	3	3	12	2	5	9	1	6	13	13	4	3	11	12	14	8	6	1	1	0	1	1	0	4	2	2	0	0	0	0	0	1	0	0	0	0	0	1	3	1	0	0	0	0	1	1	0	0
2	3	3	4	1	2	0	0	1	4	1	0	0	0	1	0	1	0	2	2	5	5	2	9	1	5	6	5	2	5	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
1	1	1	1	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0	1	1	2	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	10	8	7	11	9	5	14	5	9	7	7	3	4	12	5	5	4	3	8	15	15	9	19	8	19	21	5	9	6	0	0	0	1	3	1	0	0	0	1	1	1	1	2	2	1	1	0	1	2	0	2	0	1	0	0	1	1	0	1
1	0	1	0	1	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
6	11	8	8	11	2	5	13	10	11	7	5	4	2	5	6	3	6	0	9	6	7	2	22	5	10	10	6	2	5	0	2	0	1	0	2	0	1	0	1	1	0	1	0	1	0	0	0	1	2	1	1	0	1	2	0	0	0	1	1
1	1	0	2	4	0	1	2	1	4	0	0	1	5	0	0	1	2	0	1	6	2	1	6	1	2	3	1	6	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0
0	1	3	3	0	3	2	2	1	0	1	0	1	0	1	0	0	1	0	2	0	0	2	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	1	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	1	1	1	2	1	0	4	0	3	0	0	0	1	1	0	0	3	0	0	2	2	0	1	1	1	3	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1
12	8	10	11	8	13	8	10	13	19	10	2	12	7	10	1	4	11	6	8	15	16	6	6	8	14	14	12	17	8	1	1	0	1	3	2	1	1	2	2	0	0	0	0	0	0	0	1	0	2	5	1	2	4	8	5	5	5	3	1
0	0	1	0	1	2	0	2	1	2	0	0	3	1	0	0	1	1	0	2	1	4	0	2	4	5	1	1	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0
2	3	2	1	2	3	0	1	3	3	1	0	1	0	2	0	1	3	1	0	2	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
8	3	4	3	1	7	3	4	6	8	1	1	0	1	3	2	1	4	2	3	0	2	1	2	2	2	2	2	2	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
11	8	9	8	6	12	8	9	11	16	7	2	6	3	10	0	2	8	0	12	3	6	1	1	6	3	6	3	4	2	3	0	2	2	6	1	1	1	5	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0
5	3	1	0	5	1	2	3	2	5	4	0	1	2	4	1	4	5	3	1	3	5	1	5	1	6	6	2	4	2	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1
4	4	1	4	5	3	2	4	5	6	4	1	2	2	3	1	2	4	1	2	2	3	0	0	1	5	2	1	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	1	1	0	0	0	0
0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	4	0	1	1	1	0	1	0	1	8	5	10	6	8	0	6	16	4	11	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
1	2	1	2	2	0	1	3	1	6	3	1	0	0	4	0	1	3	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	6	3	2	6	3	4	8	11	7	0	0	2	2	2	0	1	2	0	8	0	0	0	0	0	0	0	0	1	0	0	3	2	0	1	0	0	1	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	1	2	0	3	1	0	2	2	4	0	0	0	0	1	0	1	0	0	1	1	2	0	1	1	0	2	1	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
1	0	2	4	2	3	1	0	7	6	1	0	0	1	0	0	0	2	0	2	1	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1	2	3	2	4	2	1	2	7	2	0	0	1	1	0	1	0	1	0	3	3	1	1	1	2	3	3	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1	5	4	3	3	2	1	5	5	4	0	0	2	2	0	2	4	0	6	1	2	1	0	2	5	0	1	3	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
2	1	2	2	0	1	0	1	1	1	1	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	2	4	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1	1	3	1	0	1	0	2	0	3	2	1	1	0	2	0	1	4	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1	1	2	1	2	0	0	1	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
5	1	6	1	3	3	1	1	3	3	1	0	0	2	1	0	0	0	0	0	1	2	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0	1	1	1	1	1	0	0	1	2	0	1	1	1	0	0	1	2	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	1	0	1	0	0	7	3	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0	2	0	3	0	1	0	0	3	2	0	0	0	2	0	0	0	1	1	1	4	2	0	1	0	1	3	2	4	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
1	0	0	0	1	0	1	2	1	1	2	0	0	1	0	0	0	1	1	1	6	1	1	2	2	2	1	1	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1	0	0	1	0	2	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	8	6	9	8	15	5	3	14	3	7	2	0	5	7	1	1	3	1	3	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1	0	2	0	2	1	1	0	2	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	1	2	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	6	14	10	7	7	14	8	20	12	5	5	6	3	5	0	1	6	5	8	1	3	0	1	3	5	3	2	1	1	2	1	2	4	0	5	2	4	3	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
3	0	3	3	2	1	2	2	5	5	0	1	1	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	3	1	1	4	4	0	3	5	1	0	0	0	2	0	2	0	1	3	2	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	3	1	1	2	1	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	1	2	1	3	2	3	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2	4	5	4	4	5	7	10	7	6	5	1	3	3	3	1	1	8	2	1	2	2	2	4	4	9	3	0	2	2	1	1	2	0	2	2	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0
0	0	0	4	0	1	0	0	3	2	1	0	0	0	0	0	0	1	0	0	0	6	0	0	2	0	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	0	0	0	0	3	2	1	0	1	0	0	0	1	0	1	2	0	1	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
5	3	1	5	6	5	3	5	4	7	6	4	3	4	3	1	5	4	2	4	1	3	0	3	4	4	6	6	4	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0
2	1	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	2	2	0	1	1	2	7	4	4	5	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0
1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	1	0	1	3	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	1	0	1	0	0	2	1	1	1	1	2	0	1	1	1	2	4	0	0	0	2	6	2	2	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	2	7	6	1	3	3	3	8	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1	1	2	1	2	1	1	1	1	2	0	2	1	1	0	2	3	0	2	4	2	0	0	3	3	1	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	1	0	1	1	1	3	5	3	0	4	1	2	0	1	4	0	2	3	2	1	1	1	1	2	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2	5	9	6	7	9	3	9	4	9	0	8	6	6	0	8	5	4	8	9	9	4	4	4	6	10	5	8	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	2	1	2	1	1	2
0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	0	3	2	0	3	0	1	0	2	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	1	5	1	5	2	1	0	0	1	0	1	0	1	0	2	2	6	4	0	2	1	7	1	6	6	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
1	1	1	0	2	4	3	1	1	1	3	0	4	1	1	1	3	5	0	2	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	0	1	3	1	1	3	2	1	0	4	1	1	0	1	1	1	1	1	2	0	1	1	2	2	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
7	4	2	3	6	3	4	4	4	4	4	0	6	4	2	0	9	4	2	7	7	1	0	2	3	4	4	5	4	2	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
8	2	2	2	5	4	4	3	5	2	3	0	4	2	2	0	3	3	4	5	0	1	0	1	1	4	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
1	0	3	3	1	1	0	1	3	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	3	0	1	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	1	0	1	1	4	2	5	3	4	15	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1
0	2	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	2	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	2	3	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0
0	0	2	0	0	2	0	0	0	3	4	1	0	4	3	0	2	1	1	3	0	1	2	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	2	2	0	1	0	0	0	1	1	5	2	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
1	1	2	5	1	5	3	2	2	3	4	3	3	6	4	0	5	6	2	3	2	2	2	0	1	10	0	4	5	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	2	0	0	2	2	0	1	2	11	4	2	7	4	0	8	9	3	5	4	7	3	1	5	8	5	4	6	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	1	0
1	0	0	1	0	1	1	0	0	1	1	0	0	4	0	0	3	3	0	2	0	1	1	2	0	0	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
