chromosome	pos	Human_meth	Chimp_meth	Macaque_meth	stats_all	pval_all	fdr_all	stats_HvsC	pval_HvsC	fdr_HvsC	stats_MvsH	pval_MvsH	fdr_MvsH	stats_MvsC	pval_MvsC	fdr_MvsC
chr1	1800398	0.584	0.717	0.943	3.43159123047696	0.000600051265043222	0.00979725406080223	-1.89551484627679	0.0580242267550337	0.466284921802344	4.25085746170698	2.12953666816991e-05	0.000489638595519963	3.58205389025519	0.000340903444767704	0.00664046926868779	Macaque_hyper
chr1	1800399	0.663	0.64	1.0	3.69167573323456	0.000222781386285252	0.0044286810484012	-0.51016284933339	0.609937376935322	0.969388364125458	5.3186723824429	1.04527157288576e-07	4.57589705447092e-06	3.2303962328424	0.00123618768196557	0.0189393255008054	Macaque_hyper
chr1	1800405	0.604	0.341	0.963	4.51230126554617	6.41280124417255e-06	0.000237001673984377	2.29152760519003	0.0219329171576581	0.268367365946886	4.63848245161001	3.50976729354171e-06	0.000101998500361693	6.34388109232701	2.24047781528191e-10	2.76367467651811e-08	Macaque_hyper
chr1	1800406	0.674	0.429	0.97	3.22921853578512	0.00124129001292752	0.017403513033682	1.07310364137689	0.283224617392322	0.855096089214359	5.37255910607187	7.76269720087388e-08	3.51186426955766e-06	3.47266673150997	0.000515314816917916	0.00931760899625803	Macaque_hyper
chr1	1800450	0.92	0.531	0.928	4.57761059838731	4.70317143309722e-06	0.000182755888010873	5.24279047789477	1.58166110623832e-07	2.02038560530735e-05	0.314032882630749	0.753496064396252	0.94703464407302	3.71964428373896	0.000199503554458789	0.00426399306358114	Chimp_specific_hypo
chr1	1801924	0.829	0.675	0.965	3.00952584825489	0.00261655813279297	0.0310449430714496	2.24195418967231	0.0249643331888085	0.290578211244963	3.76140353691832	0.000168962582596995	0.00289389079307367	3.04667317196939	0.00231389150285109	0.0312353406115918	Macaque_hyper
chr1	1804033	0.953	0.947	0.695	3.91968806317877	8.86636521103299e-05	0.00209476135396745	0.452897126179782	0.650622820412181	0.975175864476399	-5.20336937397033	1.95707330773368e-07	7.99616616832371e-06	-3.19533513801509	0.00139668552423554	0.0208905603327554	Macaque_hypo
chr1	1804899	0.256	0.588	0.817	4.71920479684078	2.36768363216507e-06	0.000102527078483808	-3.32601343650477	0.000880976816981542	0.0272338036635715	7.68453173044572	1.53557615314291e-14	2.88117969587321e-12	2.69257587101969	0.0070902401259643	0.0745713218034069	Human_specific_hypo
chr1	1806102	0.47	0.905	0.981	5.71787560001349	1.07864060250365e-08	1.00050891438675e-06	-6.15963587800916	7.29123968465061e-10	1.722700711626e-07	6.75526359039466	1.42575809024147e-11	1.50503555140703e-09	2.06793035898815	0.0386465721629462	0.254056392891438	Human_specific_hypo
chr1	1806103	0.587	0.905	0.969	3.04169023123005	0.00235253859704473	0.0286092441720665	-3.26045296806718	0.00111234413296394	0.0325736262650599	3.28930690107696	0.00100434445383556	0.0128922475177509	1.891385644944	0.0585728834143403	0.333313582474233	Human_specific_hypo
chr1	1812257	0.457	0.831	0.886	3.75033956624634	0.000176595263617317	0.00367024817582792	-3.39264476409136	0.000692213443679241	0.02258144006366	4.11065916844638	3.94531204961017e-05	0.000833872221771455	2.09548705751671	0.0361277177799007	0.242758075229681	Human_specific_hypo
chr1	1812774	0.954	0.941	0.757	3.43805159078892	0.000585916056641939	0.00961257934632796	0.470602340084247	0.63792473623531	0.973447753654755	-3.72732366017818	0.000193523872139846	0.00324693447234594	-4.16768577780604	3.07707705382708e-05	0.000888733935751157	Macaque_hypo
chr1	1815508	0.722	0.334	0.924	5.24766974721065	1.54035102329792e-07	9.97697883275759e-06	4.58548153353563	4.5294130886024e-06	0.000364330181748226	3.12562552241891	0.00177427331119275	0.0205620060044482	5.12667256067152	2.94907758718051e-07	1.6147217961876e-05	Macaque_hyper
chr1	1815529	0.226	0.198	0.764	3.49199690166782	0.000479423808477831	0.00819241783897491	0.161529962007509	0.871676014930586	0.994046083912207	3.86243858755419	0.000112260791257222	0.00204339398300871	4.21032488563675	2.55003715218539e-05	0.000757935767672485	Macaque_hyper
chr1	1815530	0.297	0.208	0.784	5.43863206598979	5.36912037961877e-08	4.02395043890667e-06	0.871255401497904	0.383614715974199	0.910340002137973	6.10640864737942	1.01897914323524e-09	7.21881533317776e-08	5.92352521705519	3.15112382429022e-09	2.9387888415974e-07	Macaque_hyper
chr1	1817649	0.812	0.809	0.345	4.31454834138301	1.5992953645956e-05	0.000508873659984794	0.393652353983379	0.693837722754016	0.980279149813609	-5.17995116190956	2.21943999705662e-07	8.93928977032746e-06	-4.80822021438256	1.52279965587094e-06	6.74270585577875e-05	Macaque_hypo
chr1	1818208	0.453	0.379	0.883	4.74365823723296	2.09892846599016e-06	9.26148641331394e-05	1.73189361249912	0.0832925062435453	0.555424629729089	4.55835478860327	5.15558918562884e-06	0.000142763867917566	5.54151621387687	2.99863804086736e-08	2.16527354350656e-06	Macaque_hyper
chr1	1819211	0.663	0.55	0.937	3.02453890665003	0.00249012441306485	0.0298857802625136	1.10086831762739	0.270953972792523	0.845887182160025	2.89899336168278	0.00374362820250062	0.0375693137955524	3.55148966295342	0.00038305703893691	0.0073087786420989	Macaque_hyper
chr1	1819333	0.457	0.484	0.921	4.39162188091566	1.12508237654773e-05	0.000379487826169921	0.587788047601993	0.556674567662656	0.960396662608726	4.80164311334477	1.57368978332433e-06	5.04708560828273e-05	4.76971867947671	1.84483375481479e-06	7.96150965206022e-05	Macaque_hyper
chr1	1819334	0.547	0.509	0.918	4.59283646998891	4.372617031358e-06	0.000171911597084615	1.3225911987309	0.185971362710457	0.760420365571272	5.06938050425576	3.99112620007616e-07	1.50406361248741e-05	5.44240706733355	5.25653852723306e-08	3.5552352124668e-06	Macaque_hyper
chr1	1819589	0.807	0.626	0.747	3.03403360664542	0.00241307547537571	0.0291739884444505	3.26018122715293	0.00111341046417254	0.0325977038999772	-0.831216429620192	0.405851375017682	0.79634659515694	3.29637999164908	0.000979394474699158	0.015698952529914	Chimp_specific_hypo
chr1	1823530	0.589	0.588	0.074	4.25710619192137	2.07090004249303e-05	0.000630813578630669	0.0408466109901893	0.967418180147459	0.998725842642601	-4.76540330748614	1.88476266718417e-06	5.91298573191274e-05	-5.23745947401669	1.62802033177327e-07	9.59554440886783e-06	Macaque_hypo
chr1	1823557	0.383	0.316	0.085	2.90036652742018	0.00372726538640542	0.0407094651620752	0.792097383017769	0.428303895905385	0.927233870075084	-4.10392895773257	4.06192242539176e-05	0.000854909509468592	-3.07900428142425	0.00207693696929484	0.0286743526742678	Macaque_hypo
chr1	1823561	0.243	0.412	0.021	3.62523187405363	0.0002887022969727	0.00545709420396772	-2.5359852862532	0.011213144531896	0.17402145856371	-3.52177049457491	0.000428675087986875	0.00634657513625924	-4.35877309555665	1.3079363462791e-05	0.000429134943909776	Macaque_hypo
chr1	1823719	0.469	0.687	0.116	4.85813382004286	1.18497313870445e-06	5.70690621444158e-05	-3.12400520665963	0.00178407299771132	0.0466583064341896	-3.96711942546006	7.27465449341111e-05	0.00140939415224141	-6.34938191828269	2.16181727598051e-10	2.67587044856152e-08	Macaque_hypo
chr1	1823920	0.274	0.446	0.0	4.6673235936019	3.05148543796111e-06	0.000126964196725878	-1.70223084058367	0.0887121035457349	0.571510405043723	-4.88504552712045	1.03404957638113e-06	3.48795274095794e-05	-5.54476695473016	2.9434593914052e-08	2.13013457095705e-06	Macaque_hypo
chr1	1824241	0.347	0.59	0.196	3.06515077497178	0.00217560288970297	0.0269390238401867	-3.2598248872586	0.00111481020033923	0.0326277038442986	-0.938728665459181	0.347870071947788	0.75288950506669	-3.00591426744477	0.00264783641195672	0.0347314578642299	Chimp_specific_hyper
chr1	1824383	0.579	0.918	0.878	5.42365365951592	5.8392972601419e-08	4.32529660873137e-06	-7.3264346524528	2.36356362010965e-13	1.16822937119653e-10	4.82329557887899	1.41205477371107e-06	4.58757307063231e-05	0.133953515178611	0.893439332571466	0.989476835337784	Human_specific_hypo
chr1	1825269	0.965	0.965	0.623	3.58521517935713	0.000336800395151176	0.00617726118216853	-0.361886690688366	0.71743670612752	0.982695220229422	-4.99851496378384	5.77735240976896e-07	2.08627690808666e-05	-3.16145064889869	0.0015698541748694	0.0229349214786326	Macaque_hypo
chr1	1825434	0.834	0.814	0.153	3.66361082517455	0.000248684543325228	0.00483930733133855	0.497997867621257	0.618485545158163	0.970610693435391	-5.70226503407675	1.18225815597748e-08	6.53635333053069e-07	-3.87388823837071	0.000107112549082499	0.00253991282004317	Macaque_hypo
chr1	1827024	0.882	0.891	0.39	4.80962210608488	1.51215899924513e-06	7.01686822793665e-05	-1.1323958399875	0.257468053032553	0.835034901985029	-5.72790179382224	1.01680397237394e-08	5.71130748181798e-07	-4.72152821681884	2.34079148703138e-06	9.78025359554996e-05	Macaque_hypo
chr1	1827624	0.273	0.475	0.951	3.77202088322476	0.0001619306994657	0.0034224107646097	-1.03040796606223	0.302818535313186	0.868401365922671	4.58691962854472	4.49833750634879e-06	0.000126707457488013	3.55865355121254	0.000372760841619128	0.0071468796431871	Macaque_hyper
chr1	1830759	0.175	0.442	0.706	3.66116129945155	0.000251074620409729	0.00487688638983326	-2.49560377401644	0.0125742969174253	0.187798808416739	4.4816796352152	7.40578586548426e-06	0.000195795859502088	3.01993960515964	0.00252825094734913	0.0334941502199682	Macaque_hyper
chr1	1830760	0.27	0.171	0.704	3.60069057506358	0.000317373101607823	0.00588978014951945	1.75994542556365	0.0784170602636343	0.540294132366294	4.81808631050331	1.44941673755607e-06	4.69405399864121e-05	3.25856682309651	0.00111976501573001	0.0174932130498721	Macaque_hyper
chr1	1831642	0.927	0.199	0.986	7.18363195303724	6.78834551902392e-13	1.89693215757595e-10	7.69678127631184	1.39536442893766e-14	8.67195665823786e-12	-0.53808848371565	0.590515962673359	0.892970273514702	5.95507404511054	2.59954107985735e-09	2.47708797485778e-07	Chimp_specific_hypo
chr1	1837771	0.373	0.381	0.718	3.12609896422914	0.0017714192859624	0.02296885737887	0.149635231095631	0.881052410713137	0.994545246711296	3.71508082086666	0.000203138756217424	0.00338271766362408	3.60462618272243	0.000312602543728411	0.00618356061978576	Macaque_hyper
chr1	1841149	0.398	0.52	0.075	3.13653316350853	0.00170958100989621	0.0223399190961673	-0.733697200134287	0.463133305323149	0.93819850818858	-3.48996753866868	0.000483079222511515	0.00701475056498464	-3.61885801556795	0.000295905924078477	0.00591072331719849	Macaque_hypo
chr1	1841428	0.604	0.584	0.917	3.63472720612562	0.0002782749251305	0.00529815200711202	0.304395819922888	0.760826352016952	0.986544366458862	4.25818312641459	2.06095091865236e-05	0.000476058665498126	4.46741434829904	7.91706934523599e-06	0.000279207423211663	Macaque_hyper
chr1	1841659	0.526	0.576	0.953	6.03691146910976	1.57091850265397e-09	1.85743170423408e-07	-0.96554033511767	0.334274243382168	0.886830483738971	7.95015141279173	1.86283694949839e-15	4.12172159765362e-13	5.96132475413422	2.50201152028605e-09	2.39420752786787e-07	Macaque_hyper
chr1	1841967	0.727	0.743	0.229	3.82296336962046	0.000131857374046672	0.00289658291550301	-0.484595770983669	0.627963114147645	0.97202635943312	-4.42745649989564	9.53507940552967e-06	0.000243949423305424	-3.77689234474829	0.000158797327723905	0.00352723370147244	Macaque_hypo
chr1	1844021	0.706	0.601	0.971	4.53138383309328	5.85985574021535e-06	0.000219808721890561	1.43431244268053	0.151483121113701	0.709264928576422	4.95282564880853	7.31435064020387e-07	2.56990749075548e-05	5.48707578815432	4.08641841262717e-08	2.84649745167932e-06	Macaque_hyper
chr1	1844022	0.66	0.605	0.992	4.31655033582934	1.58486552992517e-05	0.000505087277168198	0.853239745826428	0.39352636642437	0.914442095359458	4.70948585572435	2.48342446432565e-06	7.53064605800926e-05	5.86003558100173	4.62768004340867e-09	4.13633292353323e-07	Macaque_hyper
chr1	1844037	0.577	0.61	0.958	3.22750521262317	0.00124874765835136	0.017485660245414	0.169633216755383	0.865298597928659	0.993687490710236	4.61322800206651	3.96462984063635e-06	0.000113472717298131	3.09443191574345	0.00197190187525199	0.0275194748417625	Macaque_hyper
chr1	1844038	0.573	0.619	0.978	4.84838463572698	1.24470882360775e-06	5.94937713509956e-05	0.88877210067026	0.374125572749225	0.906298603757344	5.64924889507022	1.61150390958126e-08	8.62088922380415e-07	4.80697403436825	1.53231883353003e-06	6.77978005850469e-05	Macaque_hyper
chr1	1845802	1.0	0.991	0.258	5.23623262013775	1.63887375750408e-07	1.05185805950519e-05	0.633828885911517	0.52619249962997	0.954094731144616	-5.47771414731562	4.30855418483915e-08	2.07763534996888e-06	-4.23777738102355	2.2574343681247e-05	0.000683326808242718	Macaque_hypo
chr1	1849746	0.968	0.961	0.176	6.41293879856311	1.42740834634491e-10	2.23937603924476e-08	-0.203148580119197	0.83901890184654	0.992093991663744	-8.42111091049506	3.72931009216293e-17	1.10203326320021e-14	-6.4203735374291	1.35940360908561e-10	1.76374426971974e-08	Macaque_hypo
chr1	1849913	0.899	0.909	0.628	2.99111128136563	0.00277964178385037	0.0325225481155044	1.14764161409269	0.251116543177963	0.82962565187106	-3.65802121809743	0.000254170009566795	0.0040887966160904	-3.26743777880396	0.00108525719152683	0.0170549389556316	Macaque_hypo
chr1	1850213	0.559	0.472	0.024	4.0282374484493	5.61965716269471e-05	0.00144091233058127	0.304942389184625	0.760410030415936	0.986504973858688	-4.96254244076975	6.95763568094952e-07	2.45912310969766e-05	-3.09473740923815	0.00196987213049741	0.0274962855409616	Macaque_hypo
chr1	1851185	0.322	0.083	0.065	2.99520610895238	0.00274259451577956	0.0321880487126071	3.89873685535608	9.66957872733573e-05	0.00468793876698506	-3.09259174419147	0.00198416891801973	0.0225169584040012	-1.93643589415021	0.0528143368729586	0.312043578717361	Human_specific_hyper
chr1	1858100	0.611	0.947	0.806	3.07780113622681	0.00208534024793992	0.0260720423749243	-3.50196798127432	0.000461835116257141	0.0164534618673399	3.56295430675159	0.000366704527819477	0.00556699270250836	-0.984855210319202	0.32469519673006	0.794503009970291	Human_specific_hypo
chr1	1875804	0.342	0.191	0.96	6.18705881638371	6.12970992664292e-10	8.11889715596777e-08	2.71207276858507	0.00668639125118053	0.122172610157187	5.8924012683905	3.80623518144282e-09	2.36424331564992e-07	7.76069855578325	8.44628563109338e-15	2.65909283089918e-12	Macaque_hyper
chr1	1875831	0.066	0.197	0.912	6.5214828907278	6.96156637340597e-11	1.1855138560682e-08	-2.1567527200613	0.0310249368028584	0.330759677468825	8.26616076421697	1.38341968791028e-16	3.71419058713433e-14	6.53039347317577	6.55971299891577e-11	9.16668293921533e-09	Macaque_hyper
chr1	1875832	0.099	0.195	0.941	7.7193669150384	1.16908915073715e-14	4.81695044704007e-12	-1.35118426291023	0.176636414410905	0.747839593579901	9.4622775238899	3.01307632257657e-21	1.70197814029864e-18	7.54733536241237	4.44253590316268e-14	1.21262586860429e-11	Macaque_hyper
chr1	1875861	0.026	0.516	0.929	7.16125958781373	7.99391093451849e-13	2.1973326026152e-10	-4.87198320932278	1.10483560543992e-06	0.000109074176318425	9.66709982785576	4.15999725818208e-22	2.66259469244256e-19	3.18724615281813	0.0014363447760458	0.0213613515397834	Macaque_hyper
chr1	1875862	0.049	0.247	0.942	8.39438937451497	4.68321720378844e-17	3.13184335095127e-14	-3.18313326798381	0.0014569054108353	0.0400237725844801	10.9874824948263	4.39000514793007e-28	6.30855946203546e-25	6.85992838691748	6.88950764130387e-12	1.20027557766391e-09	Macaque_hyper
chr1	1875870	0.236	0.777	0.99	6.57866558881644	4.74689030323028e-11	8.44127017753384e-09	-5.25712353808433	1.4632602291317e-07	1.88737535426341e-05	7.98008569416318	1.46231731424738e-15	3.29596324981653e-13	2.99759386571715	0.00272120044723785	0.0354879405364091	Macaque_hyper
chr1	1875871	0.17	0.711	0.975	7.55609871543837	4.15338673612885e-14	1.52309342871165e-11	-6.12340741573139	9.15950877839859e-10	2.11313178781153e-07	8.66611345753919	4.47121404710555e-18	1.54210544944674e-15	4.03237075944713	5.52169824748557e-05	0.00145611314330438	Macaque_hyper
chr1	1875980	0.532	0.368	0.76	4.03259623675151	5.51640126777303e-05	0.00141908070870426	2.23087928171531	0.0256891264618194	0.2955879479828	3.41175530695004	0.000645460254857034	0.00893649407255377	4.6679700207641	3.04190271814822e-06	0.000122621282568765	Macaque_hyper
chr1	1875981	0.627	0.297	0.804	4.78971655776234	1.6701706305576e-06	7.632015555852e-05	5.50785778446087	3.6322665200807e-08	5.5513534565259e-06	1.88532485221137	0.0593859928328608	0.292449732919542	5.63529771107862	1.74756171153059e-08	1.34418205592915e-06	Chimp_specific_hypo
chr1	1876247	0.502	0.904	0.785	4.31513924940974	1.59502328393593e-05	0.000507744158273817	-5.4981727466717	3.83746906772794e-08	5.82933110459129e-06	4.02961357666158	5.58686174392216e-05	0.00112394429385695	-0.191539505375623	0.84810293262791	0.983928926995251	Human_specific_hypo
chr1	1876248	0.585	0.936	0.851	3.17597482308622	0.0014933391110523	0.0201118849114274	-3.82964885207822	0.000128326242113401	0.00589947209348885	3.0588666932506	0.0022217598924869	0.0246874968382639	-1.08027801593095	0.280018396324091	0.753397101726196	Human_specific_hypo
chr1	1878130	0.579	0.876	1.0	4.49291629648121	7.0254403397e-06	0.000255671881195556	-3.29384798765423	0.000988259284987642	0.0297423872348884	6.3028598129658	2.92203166374359e-10	2.33637301866379e-08	1.12513695990518	0.260531001534125	0.732795505167057	Human_specific_hypo
chr1	1878152	0.585	0.888	0.952	3.8903577203456	0.000100096553515033	0.00231267049770696	-3.55961831823247	0.000371394179385982	0.0138491521565157	5.66733351777268	1.45036861860569e-08	7.84496419003236e-07	0.464724463172565	0.642128787391079	0.945412194365886	Human_specific_hypo
chr1	1879620	0.991	1.0	0.252	5.37508656314118	7.65458986665162e-08	5.46355374793252e-06	-0.501195331372158	0.616233659660432	0.970311861433192	-5.224739937398	1.74400048437697e-07	7.2171757118166e-06	-4.72559590658828	2.29441512748221e-06	9.61042090365573e-05	Macaque_hypo
chr1	1885936	0.96	0.976	0.683	4.15189815404609	3.29729003033823e-05	0.000928392920806337	-0.308792959700502	0.757479024951171	0.986296879061874	-4.60685187252432	4.08811002078734e-06	0.000116560240206207	-5.08585052337995	3.65982218341563e-07	1.95062870472215e-05	Macaque_hypo
chr1	1889944	0.982	0.759	0.206	4.74048990857271	2.13202071706608e-06	9.38455947905475e-05	2.82366509669894	0.00474779665114462	0.0958526885409171	-5.99760367625808	2.00250517317678e-09	1.32754070867303e-07	-3.24252404705347	0.00118475949628329	0.0183072081562644	Macaque_hypo
chr1	1890605	0.663	0.565	0.936	3.57409156817939	0.000351445932589458	0.00639230183978031	1.123612918669	0.261177273208934	0.83803319272458	4.06761159124235	4.74974645702685e-05	0.000977721912732138	4.44126674197188	8.94308539441905e-06	0.00031005993265482	Macaque_hyper
chr1	1891076	0.694	0.576	0.979	3.07468396869547	0.0021072571468498	0.0262860990961839	1.79396679892864	0.0728184682799463	0.521693048678727	3.43374123200022	0.000595312219153684	0.00835305886171697	3.17340220587034	0.00150663648543075	0.0221956259782797	Macaque_hyper
chr1	1891184	0.283	0.387	0.971	5.22278366753225	1.76253258386375e-07	1.11957503402613e-05	-1.41996472462358	0.155617950969265	0.716110739487382	6.8403967620956	7.89741437032433e-12	8.78068967454466e-10	5.32913924552422	9.86793203836756e-08	6.18637204781659e-06	Macaque_hyper
chr1	1891212	0.135	0.276	0.944	5.79640502022803	6.7751526524181e-09	6.67680926094455e-07	-2.44549190806803	0.0144654694641813	0.205931317163804	6.95698076182324	3.47642409192713e-12	4.15456256818387e-10	5.36629096906374	8.03722472255594e-08	5.16401317746017e-06	Macaque_hyper
chr1	1891281	0.17	0.254	0.821	4.6321016592772	3.61972326412407e-06	0.000146625221221938	-1.28349711505122	0.199317969658288	0.777213771303671	5.14984679189197	2.60699324653194e-07	1.03068609552317e-05	4.2020688163688	2.64486699365276e-05	0.000781703678457296	Macaque_hyper
chr1	1891341	0.185	0.243	0.942	4.63452502131343	3.57757962316468e-06	0.00014520952331425	-0.721811925724261	0.470410116318893	0.940268088000629	5.1943531013014	2.05432908570717e-07	8.34826642232874e-06	5.04167486163789	4.61474895471294e-07	2.38679090827384e-05	Macaque_hyper
chr1	1891342	0.221	0.313	0.925	5.58127048255156	2.38767985160875e-08	1.99750728710839e-06	-1.25481315537343	0.209546595813817	0.788883171131017	7.11885158025408	1.08830022986273e-12	1.43875174403495e-10	4.55956362991685	5.12600238956703e-06	0.000192193386172544	Macaque_hyper
chr1	1891441	0.205	0.305	0.929	4.49757521090712	6.8732850186235e-06	0.000251039882234739	-0.491560643992726	0.623029971130992	0.971309795402321	5.60720671173742	2.05618031180871e-08	1.072794855749e-06	4.91975775102218	8.66513909212815e-07	4.13127007216475e-05	Macaque_hyper
chr1	1891442	0.188	0.337	0.863	4.22686749038894	2.36967119473903e-05	0.000705586298295331	-0.429824752910079	0.667323125493632	0.977229695875491	7.22649250376929	4.95627971926058e-13	7.00727864272406e-11	3.62454137723392	0.000289474674928435	0.00580433013635048	Macaque_hyper
chr1	1891495	0.093	0.188	0.896	6.1559296878041	7.46383346723303e-10	9.65807328109293e-08	-0.904204743458814	0.365886845421417	0.902640646564282	8.51408864466529	1.67905542065495e-17	5.26777448837068e-15	5.94193428321543	2.81678348976065e-09	2.66105204735179e-07	Macaque_hyper
chr1	1891520	0.311	0.207	0.98	4.54013996144351	5.621689819683e-06	0.000212289164246148	0.974564572911977	0.329776293950303	0.884405070874689	4.86883584066911	1.12257611798266e-06	3.7497039736663e-05	6.05267694797192	1.42458377318759e-09	1.44984036348024e-07	Macaque_hyper
chr1	1891521	0.139	0.25	0.972	6.44122026065313	1.1851672795837e-10	1.90050879817803e-08	-1.59286228497626	0.111191088702641	0.629906564098944	8.65124457975632	5.09407964316925e-18	1.74073662741348e-15	5.29425843513016	1.19500337141285e-07	7.32049071495252e-06	Macaque_hyper
chr1	1891525	0.151	0.216	0.977	5.85904882018796	4.65525838751469e-09	4.8127551351837e-07	-1.21512292918705	0.224319209563098	0.804470551996641	7.71591583928766	1.20116555824418e-14	2.29629675028575e-12	5.12092183441465	3.04045665066058e-07	1.65838385825489e-05	Macaque_hyper
chr1	1891611	0.102	0.062	0.976	6.78495881704319	1.1611963051435e-11	2.4154101110789e-09	0.744501030805103	0.456573417829906	0.936243586354397	8.00586457047538	1.18630226566391e-15	2.71723521738936e-13	7.54705322358831	4.45216677005217e-14	1.21510607798886e-11	Macaque_hyper
chr1	1891670	0.099	0.234	0.95	6.66973195133958	2.56271052412598e-11	4.88787213139883e-09	-0.0339009262653995	0.972956154561117	0.998945818976602	9.16473848565561	4.96672529796475e-20	2.34475329758584e-17	6.53609138968947	6.31473379935273e-11	8.85760758487342e-09	Macaque_hyper
chr1	1891683	0.142	0.217	0.959	5.61760861047029	1.93618467657441e-08	1.66489852908881e-06	-1.22853719029924	0.219245377321325	0.799229091061287	7.49484433439423	6.63770919428159e-14	1.10726682337756e-11	5.52431268733979	3.30777913108567e-08	2.36077990753371e-06	Macaque_hyper
chr1	1891684	0.11	0.176	0.947	6.71811561732571	1.84089607592853e-11	3.63696606940274e-09	1.36970836469451	0.170777956530874	0.739456762016745	8.18899792095111	2.63410090389155e-16	6.74953728643079e-14	7.3268602404029	2.35607301039815e-13	5.56743615982119e-11	Macaque_hyper
chr1	1891720	0.115	0.145	0.967	6.89814904294039	5.26844575177021e-12	1.19051354266847e-09	-0.828696763439103	0.40727601767276	0.919694463766948	8.88050089947613	6.6559955620408e-19	2.62339875153221e-16	6.86316843111064	6.73497372357699e-12	1.17589550089389e-09	Macaque_hyper
chr1	1891769	0.205	0.142	0.962	6.24576682074339	4.21725934757635e-10	5.83766677697416e-08	0.481291511418071	0.630309329242554	0.972373909658775	7.64194380988175	2.13966559263016e-14	3.9114919492477e-12	6.86201085091226	6.78979047536943e-12	1.1845365718205e-09	Macaque_hyper
chr1	1895223	0.714	0.984	0.952	3.36426326155425	0.000767482963159623	0.0119139679350451	-3.73397125685684	0.000188484014331768	0.00805283788622663	3.24566448345485	0.00117176850926451	0.0146382333930568	0.292654295844926	0.769786407641854	0.972111580766813	Human_specific_hypo
chr1	1895268	0.635	0.931	0.932	2.99710908604541	0.00272553165006749	0.0320327608543878	-3.30720405719648	0.000942322216832563	0.0286839585526205	3.61860440555656	0.000296196003244054	0.00465134210183345	0.589039129134166	0.555835025237741	0.92002643451962	Human_specific_hypo
chr1	1895269	0.554	1.0	0.93	4.97829148143584	6.41480017579347e-07	3.38527227982899e-05	-5.9019221329998	3.59290744419902e-09	7.1500068061091e-07	3.82699384677736	0.000129717756180534	0.00231206416702162	-1.05719576556239	0.290422251971392	0.763594948943792	Human_specific_hypo
chr1	1901313	0.631	0.696	0.944	3.14627134564417	0.00165366507687959	0.0217697455880578	-0.455239549213328	0.648936910683789	0.974955992917413	4.25164354426198	2.12207427866368e-05	0.000488161902376733	3.02169653793821	0.00251362402817689	0.0333426278221017	Macaque_hyper
chr1	1901973	0.639	0.876	0.975	3.01645515350789	0.00255749046109921	0.0305080490135133	-3.3361525613822	0.000849465338079361	0.0264695585594257	3.62121859969243	0.000293218623570121	0.00461199671436141	-0.254645695568562	0.798996762340035	0.976841264301549	Human_specific_hypo
chr1	1902206	0.389	0.672	0.962	4.43800845579819	9.07950532054317e-06	0.00031726916148518	-3.29783351035179	0.000974338879249033	0.0294179238289882	5.8659012822727	4.46699519908392e-09	2.72890666639995e-07	1.86270049664793	0.0625044159789689	0.347239310919359	Human_specific_hypo
chr1	1902246	0.428	0.73	0.989	5.29991292822274	1.15857920546793e-07	7.80946686371635e-06	-3.3350370252598	0.000852880426059004	0.0265504824752642	6.74870932286394	1.49166084840772e-11	1.56818859594192e-09	3.05958184782119	0.00221646214907401	0.0301856663796027	Macaque_hyper
chr1	1902874	0.527	0.955	0.975	3.76495292829978	0.000166580460383106	0.00350164851690053	-3.42063279527985	0.000624756258579141	0.0208510428044933	3.55211233849561	0.000382151668191109	0.00576387386523215	1.06134502120395	0.288533132548971	0.761802142285548	Human_specific_hypo
chr1	1904153	0.92	0.993	0.254	4.44590977886668	8.75206763891643e-06	0.0003076583396524	-2.16755447406278	0.030192600780882	0.325497291826973	-3.72935736255884	0.000191968736717958	0.00322484504024447	-4.64704776838739	3.36719214459094e-06	0.000133843232604523	Macaque_hypo
chr1	1904917	0.494	0.157	0.21	2.83142928193124	0.00463404796981013	0.0480338258015607	4.09675095494839	4.18989236135742e-05	0.00235796046301085	-2.80230802360047	0.00507384040420883	0.0478219324540043	-0.0509012860293674	0.959404180736854	0.996363593748909	Human_specific_hyper
chr1	1906243	0.882	0.914	0.302	4.21596376655053	2.48713695021734e-05	0.00073463709673085	-0.0350003602838982	0.972079453585544	0.998917928705964	-4.77640630859602	1.78455640369571e-06	5.63630007615741e-05	-4.12743094186144	3.66838545354589e-05	0.00103110082329542	Macaque_hypo
chr1	1906669	0.646	0.612	0.948	3.1183065154719	0.00181893527388141	0.0234455179226363	1.36023077765733	0.173756905861143	0.743756381720728	2.9994873301587	0.00270434370937011	0.0289425045769001	3.55136686419936	0.000383235824916828	0.00731152189560045	Macaque_hyper
chr1	1906670	0.593	0.575	0.9	2.86223769967645	0.00420661291454417	0.0446361267674268	0.459245717469465	0.64605772374041	0.97458064889069	3.00221825511844	0.00268019941637506	0.0287346844802638	3.90293817683671	9.50319827981976e-05	0.00229741474734003	Macaque_hyper
chr1	1906851	0.339	0.309	0.636	3.39664742720787	0.000682167993507411	0.0108501578752055	1.15917343729163	0.246385496486182	0.825506708571725	3.58456153125861	0.000337644959565371	0.00519402148265287	4.14858034290824	3.34543438630841e-05	0.000953817863732813	Macaque_hyper
